#Digilent WaveForms Network Analyzer - Bode
#Device Name: ADP2230
#Serial Number: SN:210417BAF5F6
#Date Time: 2026-06-07 01:40:50.901
#Start: 100 Hz
#Stop: 1e+07 Hz
#Steps: 501
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 32 
#Channel: Channel 1
#Range: 5.52281 V
#Offset: -0.00023026 V
#Relative: no
#Channel: Channel 2
#Range: 5.52571 V
#Offset: -1.72521e-05 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
812830.5161640994,-58.4219216427768,-23.80533544262093,78.15797707174985
831763.7711026713,-61.11105440838556,-20.8062128955323,67.58316617894332
851138.0382023767,-61.7866051293723,-21.07906285644781,68.02557511162823
870963.5899560809,-63.61087988322318,-18.98130570286369,77.68496712418809
891250.9381337459,-65.79528967295306,-17.85203881662952,74.03661361568743
912010.8393559101,-65.20312264232457,-15.34985397134965,65.45721574174422
933254.3007969916,-66.08864980735618,-14.06976589720709,66.92989401587411
954992.5860214365,-68.02756418350378,-14.74521559646703,58.23716821066326
977237.2209558111,-68.22584595167909,-13.13757751083743,51.77697737941921
1000000,-69.93948388188451,-12.17556128337691,64.94242291480873
1023292.992280755,-70.50242611009584,-10.77067215989486,68.84491477512861
1047128.5480509,-70.83252438755713,-10.01740397929908,78.43565955487308
1071519.305237607,-71.873490064111,-7.966320480089262,60.65668033221618
1096478.196143186,-73.73674263927643,-7.709436935126897,81.64738217385236
1122018.454301964,-73.43416424047138,-6.165938096825016,73.77696681515978
1148153.621496883,-74.05144564423101,-4.185794649867697,66.41296762440314
1174897.554939529,-74.26199201499313,-6.082660379203698,57.86539674770987
1202264.434617412,-75.92783477864317,-3.390098112088342,57.55204325882729
1230268.770812381,-75.23891900915507,-3.158965037289469,59.37385936378081
1258925.411794167,-78.20903609399026,13.8201549289979,17.11407201550545
1288249.551693133,-75.45967969448425,-1.671641117141205,52.669864198241
1318256.738556406,-74.3035701083483,-2.058644408954162,45.42597406307966
1348962.882591653,-74.56951818022502,-2.123193096820998,39.58748186377733
1380384.264602884,-74.91204416078266,-1.519970555446974,42.57359869251535
1412537.544622754,-75.36490664101271,-1.388258516114385,34.32874647625621
1445439.770745927,-75.23449390623222,-0.4585449884735885,27.92936306719885
1479108.388168207,-73.86400985674308,-1.459003958355658,29.90060354348019
1513561.248436208,-73.6589079842737,-0.3875134574115651,30.76383809653221
1548816.618912481,-74.5604366404923,-0.2872308367196542,25.82694807149401
1584893.192461113,-73.27125671207342,0.05696505509936303,25.56498753760785
1621810.097358929,-72.17918539376846,-0.3939687700020743,22.35697943348
1659586.90743756,-72.0041870436965,0.6090456384149736,26.71529548815077
1698243.652461744,-72.44153867527049,0.2324973901130723,10.60859230610807
1737800.828749375,-71.48039936670854,0.2633955803633594,18.32380766066665
1778279.410038922,-71.631666314764,-0.4269652886223574,13.63863249316161
1819700.858609983,-70.72736590566835,0.04119919436177601,13.08209119027802
1862087.136662867,-70.90509907251841,0.0316408818909969,15.90538194909566
1905460.717963247,-69.77769773439394,-0.1049954739174967,14.23371030460617
1949844.599758045,-70.49428178316096,0.1763856342626631,11.64938514929313
1995262.314968879,-69.15137953362267,0.1513416405074139,12.50643684669956
2041737.944669529,-68.75746887981273,0.09888247808470126,12.12553935444586
2089296.130854039,-68.39110595720115,0.3928040044393513,9.322416131160123
2137962.089502232,-67.81073238442224,-0.1193894093516087,4.677645089165196
2187761.623949552,-68.18191685287958,0.185813708458572,6.757732376819177
2238721.138568339,-67.60387927379927,0.135952589462167,5.321462959027547
2290867.652767773,-68.24934160013348,-0.04149517488948393,4.583466423041673
2344228.815319922,-66.36832489478066,0.2178876841621675,5.008397827309262
2398832.91901949,-67.0801930170833,0.1015015946395284,4.035855105995418
2454708.915685031,-67.31517850616461,0.1336857325327889,2.448365772405491
2511886.43150958,-65.25825377782738,0.4143356060898031,2.024619472273571
2570395.782768864,-65.76975704644182,-0.1256364808272386,0.5025447208033332
2630267.991895382,-65.07704301930717,-0.1178695448101696,-0.03345985240481966
2691534.803926916,-64.17863130417474,-0.07749984816474285,0.2272510008295384
2754228.703338167,-63.6349727279105,-0.07098744257803474,-0.6294004906368801
2818382.931264454,-63.13136911993165,-0.2158914793284873,-1.236239645077617
2884031.503126606,-63.20052304303387,-0.03733196428252707,-2.181426411405645
2951209.226666386,-62.99573962515932,-0.3005298315387794,-1.612297614191951
3019951.720402017,-63.62378466802333,-0.4202016875630872,-2.792790713357793
3090295.432513591,-61.48132679596377,-0.4684461838730306,0.2894064983823398
3162277.66016838,-61.1948767323672,-0.3589980886276847,-3.933127049584547
3235936.569296283,-61.09781820984288,-0.454846846676608,-5.155427857224647
3311311.214825912,-61.19824642953559,-0.4744870842808912,-4.164830274750413
3388441.561392026,-61.03439219520076,-0.3769561723272841,-5.444350498315496
3467368.504525318,-59.40279542068099,-0.5463408603979611,-5.459350620910037
3548133.892335756,-59.03368429912835,-0.9366250725014802,-8.250212893129293
3630780.547701015,-60.40731378712139,-0.7581125064548146,-6.260507194365141
3715352.290971727,-58.86037747545743,-0.7356905734232876,-6.863699949132273
3801893.963205614,-58.36234852748382,-0.7402299732412109,-8.022720334112261
3890451.449942808,-58.28727266986346,-0.6730389396831832,-8.356519183994246
3981071.705534974,-58.51085854429576,-0.7926215893196654,-9.036590452118464
4073802.778041129,-56.75880415545301,-0.9984541209848983,-8.472128948354783
4168693.834703356,-56.38804403361428,-1.034061351057694,-9.263486979741447
4265795.188015928,-56.05101674418382,-1.100070261623504,-8.910649470305305
4365158.322401662,-55.58169761763837,-1.222988215126082,-9.262936223964402
4466835.921509634,-55.33649082857957,-1.295758802851194,-10.12460509484969
4570881.896148753,-54.97140195407994,-1.344668432225755,-9.996462518363694
4677351.412871985,-55.55209672490054,-1.462412198166828,-9.015696508296957
4786300.923226386,-53.9171968072127,-1.563915659156123,-9.608215559015974
4897788.193684459,-53.51573965229419,-1.573840426649085,-9.738215811059368
5011872.33627272,-53.65783257041748,-1.681018617805354,-10.25124176223266
5128613.839913646,-55.05299792219237,-1.800754194669446,-10.02781921667951
5248074.602497723,-52.22663792344164,-1.886954245832703,-10.4311868994466
5370317.963702524,-51.97825980195368,-1.9463373932726,-10.73686597362648
5495408.738576243,-52.99475797390205,-1.990024769668391,-11.33443471897732
5623413.251903487,-51.44814120073055,-2.110034963151836,-12.47114046279414
5754399.373371566,-51.08963229664622,-2.188561654756818,-11.99567491896956
5888436.553555887,-50.77080364605106,-2.23188261793946,-12.1707414035375
6025595.860743575,-49.83024173352018,-2.429093217327453,-11.87451533971602
6165950.018614818,-50.13409274670235,-2.449368524019496,-12.31612357148003
6309573.44480193,-49.68416405472176,-2.47770529993004,-12.30794039165053
6456542.290346553,-48.92618456602587,-2.641533117259216,-12.39444001831083
6606934.480075958,-48.57027215566107,-2.740961709980159,-12.32896288118862
6760829.753919816,-49.88224699316081,-2.819971103096437,-11.91793066692783
6918309.709189363,-47.83457894608028,-3.024325673194406,-12.12390885595676
7079457.843841377,-48.80454393462676,-3.081586046517696,-11.35392723751917
7244359.600749899,-47.73347592625707,-3.166700074464883,-10.7153640656006
7413102.413009172,-46.25877022623929,-3.277919942236282,-10.39532177311147
7585775.750291836,-46.79600456661526,-3.367606143010601,-10.15571569846428
7762471.166286916,-47.81340852205889,-3.456046068658122,-10.16306814725231
7943282.347242814,-47.91208828506968,-3.575296844396816,-9.75018082781996
8128305.161640991,-46.55690758321786,-3.635479814455438,-9.58001438689052
8317637.711026709,-44.45480387377035,-3.760112166156941,-9.007314961172192
8511380.382023763,-44.14882809907944,-3.895808157854086,-8.659249903762184
8709635.899560805,-43.27300489746457,-3.964523787378905,-8.267486708517003
8912509.381337455,-44.91651873146266,-4.026515930104074,-7.677192854034928
9120108.393559096,-42.6811864722021,-4.179402002662899,-7.054452410192295
9332543.00796991,-42.01230396966145,-4.271426156928208,-6.668287221157764
9549925.860214358,-41.65732624159459,-4.23052298973149,-6.503284963069729
9772372.209558107,-41.24207359692893,-4.32072266917415,-6.036277868581889
10000000,-41.43764695657413,-4.411964425187536,-5.666879673872545
