Freq.	V(2,1)/V(A)
1.09144033644870e+02	(-1.07414949334689e+01dB,7.83964941016161e+01°)
1.09395636627203e+02	(-1.07223058477020e+01dB,7.83704730904982e+01°)
1.09647819614312e+02	(-1.07031203525164e+01dB,7.83443969749105e+01°)
1.09900583943246e+02	(-1.06839384631187e+01dB,7.83182656597896e+01°)
1.10153930954135e+02	(-1.06647601948035e+01dB,7.82920790500947e+01°)
1.10407861990201e+02	(-1.06455855628945e+01dB,7.82658370507284e+01°)
1.10662378397760e+02	(-1.06264145827968e+01dB,7.82395395666083e+01°)
1.10917481526234e+02	(-1.06072472699584e+01dB,7.82131865026156e+01°)
1.11173172728153e+02	(-1.05880836399069e+01dB,7.81867777636471e+01°)
1.11429453359167e+02	(-1.05689237082014e+01dB,7.81603132545485e+01°)
1.11686324778050e+02	(-1.05497674904868e+01dB,7.81337928801918e+01°)
1.11943788346709e+02	(-1.05306150024565e+01dB,7.81072165454234e+01°)
1.12201845430190e+02	(-1.05114662598528e+01dB,7.80805841550660e+01°)
1.12460497396686e+02	(-1.04923212785012e+01dB,7.80538956139681e+01°)
1.12719745617545e+02	(-1.04731800742734e+01dB,7.80271508269518e+01°)
1.12979591467273e+02	(-1.04540426630990e+01dB,7.80003496988319e+01°)
1.13240036323549e+02	(-1.04349090609731e+01dB,7.79734921344260e+01°)
1.13501081567225e+02	(-1.04157792839505e+01dB,7.79465780385485e+01°)
1.13762728582337e+02	(-1.03966533481465e+01dB,7.79196073160115e+01°)
1.14024978756110e+02	(-1.03775312697401e+01dB,7.78925798716317e+01°)
1.14287833478971e+02	(-1.03584130649771e+01dB,7.78654956102353e+01°)
1.14551294144547e+02	(-1.03392987501494e+01dB,7.78383544366293e+01°)
1.14815362149682e+02	(-1.03201883416132e+01dB,7.78111562556285e+01°)
1.15080038894437e+02	(-1.03010818558065e+01dB,7.77839009720822e+01°)
1.15345325782103e+02	(-1.02819793091996e+01dB,7.77565884908035e+01°)
1.15611224219203e+02	(-1.02628807183478e+01dB,7.77292187166466e+01°)
1.15877735615506e+02	(-1.02437860998628e+01dB,7.77017915544669e+01°)
1.16144861384028e+02	(-1.02246954704108e+01dB,7.76743069091183e+01°)
1.16412602941043e+02	(-1.02056088467326e+01dB,7.76467646854848e+01°)
1.16680961706090e+02	(-1.01865262456154e+01dB,7.76191647884395e+01°)
1.16949939101980e+02	(-1.01674476839336e+01dB,7.75915071229061e+01°)
1.17219536554806e+02	(-1.01483731785988e+01dB,7.75637915937857e+01°)
1.17489755493946e+02	(-1.01293027466008e+01dB,7.75360181060194e+01°)
1.17760597352074e+02	(-1.01102364050010e+01dB,7.75081865645788e+01°)
1.18032063565166e+02	(-1.00911741708967e+01dB,7.74802968744152e+01°)
1.18304155572510e+02	(-1.00721160614711e+01dB,7.74523489405341e+01°)
1.18576874816709e+02	(-1.00530620939683e+01dB,7.74243426679592e+01°)
1.18850222743695e+02	(-1.00340122856963e+01dB,7.73962779617390e+01°)
1.19124200802731e+02	(-1.00149666540194e+01dB,7.73681547269355e+01°)
1.19398810446420e+02	(-9.99592521637693e+00dB,7.73399728686539e+01°)
1.19674053130717e+02	(-9.97688799026189e+00dB,7.73117322920127e+01°)
1.19949930314931e+02	(-9.95785499325237e+00dB,7.72834329021897e+01°)
1.20226443461734e+02	(-9.93882624295876e+00dB,7.72550746043466e+01°)
1.20503594037173e+02	(-9.91980175708624e+00dB,7.72266573037226e+01°)
1.20781383510671e+02	(-9.90078155339169e+00dB,7.71981809055708e+01°)
1.21059813355041e+02	(-9.88176564969866e+00dB,7.71696453151831e+01°)
1.21338885046491e+02	(-9.86275406390552e+00dB,7.71410504379025e+01°)
1.21618600064630e+02	(-9.84374681395914e+00dB,7.71123961790854e+01°)
1.21898959892480e+02	(-9.82474391789091e+00dB,7.70836824441569e+01°)
1.22179966016480e+02	(-9.80574539377641e+00dB,7.70549091385519e+01°)
1.22461619926498e+02	(-9.78675125978205e+00dB,7.70260761677855e+01°)
1.22743923115834e+02	(-9.76776153411888e+00dB,7.69971834373859e+01°)
1.23026877081231e+02	(-9.74877623509022e+00dB,7.69682308529672e+01°)
1.23310483322884e+02	(-9.72979538103865e+00dB,7.69392183201502e+01°)
1.23594743344444e+02	(-9.71081899038891e+00dB,7.69101457446292e+01°)
1.23879658653030e+02	(-9.69184708163534e+00dB,7.68810130321542e+01°)
1.24165230759234e+02	(-9.67287967332554e+00dB,7.68518200885070e+01°)
1.24451461177131e+02	(-9.65391678408299e+00dB,7.68225668195380e+01°)
1.24738351424287e+02	(-9.63495843260660e+00dB,7.67932531311658e+01°)
1.25025903021765e+02	(-9.61600463765084e+00dB,7.67638789293491e+01°)
1.25314117494134e+02	(-9.59705541804730e+00dB,7.67344441201203e+01°)
1.25602996369480e+02	(-9.57811079268349e+00dB,7.67049486095553e+01°)
1.25892541179409e+02	(-9.55917078052985e+00dB,7.66753923038158e+01°)
1.26182753459060e+02	(-9.54023540061171e+00dB,7.66457751091079e+01°)
1.26473634747108e+02	(-9.52130467202811e+00dB,7.66160969317119e+01°)
1.26765186585777e+02	(-9.50237861395890e+00dB,7.65863576779963e+01°)
1.27057410520847e+02	(-9.48345724563671e+00dB,7.65565572543739e+01°)
1.27350308101659e+02	(-9.46454058636678e+00dB,7.65266955673357e+01°)
1.27643880881127e+02	(-9.44562865552635e+00dB,7.64967725234502e+01°)
1.27938130415745e+02	(-9.42672147256597e+00dB,7.64667880293682e+01°)
1.28233058265595e+02	(-9.40781905698790e+00dB,7.64367419917890e+01°)
1.28528665994354e+02	(-9.38892142839113e+00dB,7.64066343175341e+01°)
1.28824955169306e+02	(-9.37002860642947e+00dB,7.63764649134819e+01°)
1.29121927361346e+02	(-9.35114061081837e+00dB,7.63462336865800e+01°)
1.29419584144991e+02	(-9.33225746136230e+00dB,7.63159405438909e+01°)
1.29717927098388e+02	(-9.31337917792659e+00dB,7.62855853925476e+01°)
1.30016957803321e+02	(-9.29450578043306e+00dB,7.62551681397494e+01°)
1.30316677845222e+02	(-9.27563728890543e+00dB,7.62246886928350e+01°)
1.30617088813176e+02	(-9.25677372341634e+00dB,7.61941469592008e+01°)
1.30918192299933e+02	(-9.23791510410499e+00dB,7.61635428463286e+01°)
1.31219989901912e+02	(-9.21906145120061e+00dB,7.61328762618270e+01°)
1.31522483219216e+02	(-9.20021278499140e+00dB,7.61021471133820e+01°)
1.31825673855633e+02	(-9.18136912583943e+00dB,7.60713553087830e+01°)
1.32129563418650e+02	(-9.16253049417682e+00dB,7.60405007559182e+01°)
1.32434153519459e+02	(-9.14369691051256e+00dB,7.60095833627870e+01°)
1.32739445772966e+02	(-9.12486839541939e+00dB,7.59786030374811e+01°)
1.33045441797801e+02	(-9.10604496954866e+00dB,7.59475596882100e+01°)
1.33352143216324e+02	(-9.08722665362076e+00dB,7.59164532232868e+01°)
1.33659551654636e+02	(-9.06841346843116e+00dB,7.58852835511401e+01°)
1.33967668742585e+02	(-9.04960543484484e+00dB,7.58540505803071e+01°)
1.34276496113778e+02	(-9.03080257379641e+00dB,7.58227542194345e+01°)
1.34586035405587e+02	(-9.01200490630395e+00dB,7.57913943773040e+01°)
1.34896288259157e+02	(-8.99321245344347e+00dB,7.57599709627912e+01°)
1.35207256319420e+02	(-8.97442523638669e+00dB,7.57284838849304e+01°)
1.35518941235095e+02	(-8.95564327634446e+00dB,7.56969330528219e+01°)
1.35831344658707e+02	(-8.93686659464165e+00dB,7.56653183757600e+01°)
1.36144468246587e+02	(-8.91809521263544e+00dB,7.56336397630960e+01°)
1.36458313658884e+02	(-8.89932915178658e+00dB,7.56018971243612e+01°)
1.36772882559577e+02	(-8.88056843362097e+00dB,7.55700903692037e+01°)
1.37088176616477e+02	(-8.86181307973155e+00dB,7.55382194073935e+01°)
1.37404197501243e+02	(-8.84306311179595e+00dB,7.55062841488538e+01°)
1.37720946889386e+02	(-8.82431855155761e+00dB,7.54742845036315e+01°)
1.38038426460280e+02	(-8.80557942084096e+00dB,7.54422203819244e+01°)
1.38356637897170e+02	(-8.78684574154051e+00dB,7.54100916940644e+01°)
1.38675582887180e+02	(-8.76811753561299e+00dB,7.53778983505070e+01°)
1.38995263121327e+02	(-8.74939482512211e+00dB,7.53456402619083e+01°)
1.39315680294522e+02	(-8.73067763218049e+00dB,7.53133173390289e+01°)
1.39636836105585e+02	(-8.71196597897710e+00dB,7.52809294927820e+01°)
1.39958732257253e+02	(-8.69325988778369e+00dB,7.52484766342464e+01°)
1.40281370456187e+02	(-8.67455938095242e+00dB,7.52159586746654e+01°)
1.40604752412983e+02	(-8.65586448088795e+00dB,7.51833755253992e+01°)
1.40928879842179e+02	(-8.63717521009967e+00dB,7.51507270980186e+01°)
1.41253754462267e+02	(-8.61849159115230e+00dB,7.51180133042207e+01°)
1.41579377995699e+02	(-8.59981364669551e+00dB,7.50852340558820e+01°)
1.41905752168901e+02	(-8.58114139944383e+00dB,7.50523892650261e+01°)
1.42232878712273e+02	(-8.56247487221048e+00dB,7.50194788438854e+01°)
1.42560759360210e+02	(-8.54381408784970e+00dB,7.49865027048005e+01°)
1.42889395851101e+02	(-8.52515906933480e+00dB,7.49534607603607e+01°)
1.43218789927346e+02	(-8.50650983967620e+00dB,7.49203529232617e+01°)
1.43548943335357e+02	(-8.48786642198881e+00dB,7.48871791064255e+01°)
1.43879857825576e+02	(-8.46922883943999e+00dB,7.48539392229126e+01°)
1.44211535152478e+02	(-8.45059711530286e+00dB,7.48206331860163e+01°)
1.44543977074584e+02	(-8.43197127289908e+00dB,7.47872609091645e+01°)
1.44877185354467e+02	(-8.41335133564473e+00dB,7.47538223060036e+01°)
1.45211161758765e+02	(-8.39473732702311e+00dB,7.47203172903518e+01°)
1.45545908058188e+02	(-8.37612927060932e+00dB,7.46867457762452e+01°)
1.45881426027526e+02	(-8.35752719003147e+00dB,7.46531076778706e+01°)
1.46217717445663e+02	(-8.33893110901376e+00dB,7.46194029096455e+01°)
1.46554784095582e+02	(-8.32034105136136e+00dB,7.45856313861921e+01°)
1.46892627764378e+02	(-8.30175704094255e+00dB,7.45517930223083e+01°)
1.47231250243263e+02	(-8.28317910170960e+00dB,7.45178877330079e+01°)
1.47570653327580e+02	(-8.26460725769514e+00dB,7.44839154335148e+01°)
1.47910838816812e+02	(-8.24604153300560e+00dB,7.44498760392550e+01°)
1.48251808514586e+02	(-8.22748195182909e+00dB,7.44157694658729e+01°)
1.48593564228691e+02	(-8.20892853843065e+00dB,7.43815956292237e+01°)
1.48936107771082e+02	(-8.19038131714755e+00dB,7.43473544453692e+01°)
1.49279440957890e+02	(-8.17184031240114e+00dB,7.43130458306004e+01°)
1.49623565609434e+02	(-8.15330554870378e+00dB,7.42786697014523e+01°)
1.49968483550228e+02	(-8.13477705062272e+00dB,7.42442259746419e+01°)
1.50314196608993e+02	(-8.11625484281510e+00dB,7.42097145671323e+01°)
1.50660706618665e+02	(-8.09773895001582e+00dB,7.41751353961152e+01°)
1.51008015416405e+02	(-8.07922939704195e+00dB,7.41404883790199e+01°)
1.51356124843611e+02	(-8.06072620878689e+00dB,7.41057734335053e+01°)
1.51705036745924e+02	(-8.04222941021865e+00dB,7.40709904774595e+01°)
1.52054752973240e+02	(-8.02373902638974e+00dB,7.40361394290204e+01°)
1.52405275379720e+02	(-8.00525508243940e+00dB,7.40012202065830e+01°)
1.52756605823798e+02	(-7.98677760356205e+00dB,7.39662327287409e+01°)
1.53108746168193e+02	(-7.96830661506593e+00dB,7.39311769144011e+01°)
1.53461698279920e+02	(-7.94984214229723e+00dB,7.38960526826434e+01°)
1.53815464030294e+02	(-7.93138421071864e+00dB,7.38608599528691e+01°)
1.54170045294946e+02	(-7.91293284586187e+00dB,7.38255986447166e+01°)
1.54525443953832e+02	(-7.89448807332439e+00dB,7.37902686780557e+01°)
1.54881661891238e+02	(-7.87604991878898e+00dB,7.37548699730284e+01°)
1.55238700995798e+02	(-7.85761840804032e+00dB,7.37194024500827e+01°)
1.55596563160498e+02	(-7.83919356690703e+00dB,7.36838660298645e+01°)
1.55955250282685e+02	(-7.82077542132428e+00dB,7.36482606333400e+01°)
1.56314764264085e+02	(-7.80236399730537e+00dB,7.36125861817448e+01°)
1.56675107010805e+02	(-7.78395932092648e+00dB,7.35768425965556e+01°)
1.57036280433345e+02	(-7.76556141835843e+00dB,7.35410297995554e+01°)
1.57398286446612e+02	(-7.74717031585592e+00dB,7.35051477128147e+01°)
1.57761126969925e+02	(-7.72878603973786e+00dB,7.34691962586563e+01°)
1.58124803927028e+02	(-7.71040861641015e+00dB,7.34331753597025e+01°)
1.58489319246101e+02	(-7.69203807237061e+00dB,7.33970849388866e+01°)
1.58854674859768e+02	(-7.67367443418418e+00dB,7.33609249194091e+01°)
1.59220872705107e+02	(-7.65531772850151e+00dB,7.33246952247742e+01°)
1.59587914723663e+02	(-7.63696798205362e+00dB,7.32883957787845e+01°)
1.59955802861457e+02	(-7.61862522165192e+00dB,7.32520265055425e+01°)
1.60324539068994e+02	(-7.60028947418581e+00dB,7.32155873294487e+01°)
1.60694125301277e+02	(-7.58196076663035e+00dB,7.31790781752207e+01°)
1.61064563517817e+02	(-7.56363912603744e+00dB,7.31424989678768e+01°)
1.61435855682638e+02	(-7.54532457953547e+00dB,7.31058496327399e+01°)
1.61808003764296e+02	(-7.52701715435362e+00dB,7.30691300954876e+01°)
1.62181009735883e+02	(-7.50871687778030e+00dB,7.30323402820728e+01°)
1.62554875575038e+02	(-7.49042377719425e+00dB,7.29954801187882e+01°)
1.62929603263962e+02	(-7.47213788005085e+00dB,7.29585495322425e+01°)
1.63305194789423e+02	(-7.45385921388904e+00dB,7.29215484493768e+01°)
1.63681652142770e+02	(-7.43558780633531e+00dB,7.28844767974752e+01°)
1.64058977319943e+02	(-7.41732368508382e+00dB,7.28473345041288e+01°)
1.64437172321482e+02	(-7.39906687791626e+00dB,7.28101214972774e+01°)
1.64816239152540e+02	(-7.38081741271111e+00dB,7.27728377052325e+01°)
1.65196179822891e+02	(-7.36257531740000e+00dB,7.27354830565916e+01°)
1.65576996346942e+02	(-7.34434062001840e+00dB,7.26980574803431e+01°)
1.65958690743745e+02	(-7.32611334866392e+00dB,7.26605609057857e+01°)
1.66341265037006e+02	(-7.30789353153143e+00dB,7.26229932626027e+01°)
1.66724721255095e+02	(-7.28968119689128e+00dB,7.25853544808202e+01°)
1.67109061431060e+02	(-7.27147637309636e+00dB,7.25476444908254e+01°)
1.67494287602633e+02	(-7.25327908857155e+00dB,7.25098632233478e+01°)
1.67880401812245e+02	(-7.23508937184506e+00dB,7.24720106095257e+01°)
1.68267406107036e+02	(-7.21690725150263e+00dB,7.24340865808171e+01°)
1.68655302538863e+02	(-7.19873275622172e+00dB,7.23960910690710e+01°)
1.69044093164315e+02	(-7.18056591477249e+00dB,7.23580240065350e+01°)
1.69433780044722e+02	(-7.16240675597899e+00dB,7.23198853257764e+01°)
1.69824365246163e+02	(-7.14425530876719e+00dB,7.22816749597855e+01°)
1.70215850839484e+02	(-7.12611160214419e+00dB,7.22433928419356e+01°)
1.70608238900301e+02	(-7.10797566519195e+00dB,7.22050389059737e+01°)
1.71001531509017e+02	(-7.08984752707960e+00dB,7.21666130860489e+01°)
1.71395730750831e+02	(-7.07172721704608e+00dB,7.21281153166794e+01°)
1.71790838715747e+02	(-7.05361476443072e+00dB,7.20895455328204e+01°)
1.72186857498589e+02	(-7.03551019862410e+00dB,7.20509036697628e+01°)
1.72583789199009e+02	(-7.01741354914084e+00dB,7.20121896632919e+01°)
1.72981635921499e+02	(-6.99932484553630e+00dB,7.19734034495128e+01°)
1.73380399775402e+02	(-6.98124411746481e+00dB,7.19345449649790e+01°)
1.73780082874926e+02	(-6.96317139467244e+00dB,7.18956141466781e+01°)
1.74180687339150e+02	(-6.94510670696654e+00dB,7.18566109319729e+01°)
1.74582215292039e+02	(-6.92705008424849e+00dB,7.18175352586727e+01°)
1.74984668862454e+02	(-6.90900155649289e+00dB,7.17783870649928e+01°)
1.75388050184164e+02	(-6.89096115375746e+00dB,7.17391662895798e+01°)
1.75792361395858e+02	(-6.87292890618756e+00dB,7.16998728715242e+01°)
1.76197604641151e+02	(-6.85490484400545e+00dB,7.16605067503406e+01°)
1.76603782068605e+02	(-6.83688899750761e+00dB,7.16210678659655e+01°)
1.77010895831730e+02	(-6.81888139708026e+00dB,7.15815561587946e+01°)
1.77418948089005e+02	(-6.80088207319673e+00dB,7.15419715696809e+01°)
1.77827941003880e+02	(-6.78289105639042e+00dB,7.15023140398784e+01°)
1.78237876744797e+02	(-6.76490837729323e+00dB,7.14625835111303e+01°)
1.78648757485193e+02	(-6.74693406661250e+00dB,7.14227799256221e+01°)
1.79060585403517e+02	(-6.72896815513356e+00dB,7.13829032259905e+01°)
1.79473362683241e+02	(-6.71101067373084e+00dB,7.13429533553516e+01°)
1.79887091512867e+02	(-6.69306165334511e+00dB,7.13029302572540e+01°)
1.80301774085945e+02	(-6.67512112500901e+00dB,7.12628338757394e+01°)
1.80717412601081e+02	(-6.65718911983802e+00dB,7.12226641553258e+01°)
1.81134009261948e+02	(-6.63926566901452e+00dB,7.11824210409765e+01°)
1.81551566277301e+02	(-6.62135080381281e+00dB,7.11421044781577e+01°)
1.81970085860986e+02	(-6.60344455558331e+00dB,7.11017144128094e+01°)
1.82389570231952e+02	(-6.58554695575873e+00dB,7.10612507913613e+01°)
1.82810021614262e+02	(-6.56765803584917e+00dB,7.10207135607255e+01°)
1.83231442237109e+02	(-6.54977782745185e+00dB,7.09801026683236e+01°)
1.83653834334822e+02	(-6.53190636222604e+00dB,7.09394180620316e+01°)
1.84077200146883e+02	(-6.51404367193065e+00dB,7.08986596902708e+01°)
1.84501541917935e+02	(-6.49618978840305e+00dB,7.08578275019629e+01°)
1.84926861897795e+02	(-6.47834474353679e+00dB,7.08169214464824e+01°)
1.85353162341469e+02	(-6.46050856933412e+00dB,7.07759414737813e+01°)
1.85780445509157e+02	(-6.44268129785834e+00dB,7.07348875342831e+01°)
1.86208713666274e+02	(-6.42486296126207e+00dB,7.06937595789523e+01°)
1.86637969083454e+02	(-6.40705359177318e+00dB,7.06525575592653e+01°)
1.87068214036567e+02	(-6.38925322169295e+00dB,7.06112814272105e+01°)
1.87499450806729e+02	(-6.37146188341562e+00dB,7.05699311353370e+01°)
1.87931681680314e+02	(-6.35367960939567e+00dB,7.05285066366825e+01°)
1.88364908948967e+02	(-6.33590643218579e+00dB,7.04870078848664e+01°)
1.88799134909616e+02	(-6.31814238440114e+00dB,7.04454348340106e+01°)
1.89234361864485e+02	(-6.30038749875447e+00dB,7.04037874388236e+01°)
1.89670592121102e+02	(-6.28264180800566e+00dB,7.03620656544884e+01°)
1.90107827992317e+02	(-6.26490534502715e+00dB,7.03202694368189e+01°)
1.90546071796312e+02	(-6.24717814274366e+00dB,7.02783987421234e+01°)
1.90985325856611e+02	(-6.22946023417519e+00dB,7.02364535273081e+01°)
1.91425592502095e+02	(-6.21175165241164e+00dB,7.01944337498230e+01°)
1.91866874067016e+02	(-6.19405243061259e+00dB,7.01523393676647e+01°)
1.92309172891003e+02	(-6.17636260204017e+00dB,7.01101703394582e+01°)
1.92752491319080e+02	(-6.15868220000053e+00dB,7.00679266243226e+01°)
1.93196831701679e+02	(-6.14101125790708e+00dB,7.00256081820252e+01°)
1.93642196394647e+02	(-6.12334980922702e+00dB,6.99832149728586e+01°)
1.94088587759264e+02	(-6.10569788752319e+00dB,6.99407469577443e+01°)
1.94536008162253e+02	(-6.08805552641828e+00dB,6.98982040981517e+01°)
1.94984459975791e+02	(-6.07042275963124e+00dB,6.98555863561896e+01°)
1.95433945577526e+02	(-6.05279962093064e+00dB,6.98128936944978e+01°)
1.95884467350585e+02	(-6.03518614418348e+00dB,6.97701260763696e+01°)
1.96336027683591e+02	(-6.01758236332109e+00dB,6.97272834656731e+01°)
1.96788628970671e+02	(-5.99998831236765e+00dB,6.96843658269250e+01°)
1.97242273611472e+02	(-5.98240402539894e+00dB,6.96413731251949e+01°)
1.97696964011172e+02	(-5.96482953657437e+00dB,6.95983053261862e+01°)
1.98152702580496e+02	(-5.94726488013587e+00dB,6.95551623962392e+01°)
1.98609491735723e+02	(-5.92971009039741e+00dB,6.95119443023092e+01°)
1.99067333898705e+02	(-5.91216520174999e+00dB,6.94686510119838e+01°)
1.99526231496874e+02	(-5.89463024864349e+00dB,6.94252824934409e+01°)
1.99986186963261e+02	(-5.87710526562476e+00dB,6.93818387155489e+01°)
2.00447202736502e+02	(-5.85959028729778e+00dB,6.93383196477716e+01°)
2.00909281260859e+02	(-5.84208534834656e+00dB,6.92947252602286e+01°)
2.01372424986225e+02	(-5.82459048353093e+00dB,6.92510555236915e+01°)
2.01836636368142e+02	(-5.80710572767494e+00dB,6.92073104095576e+01°)
2.02301917867813e+02	(-5.78963111569188e+00dB,6.91634898899171e+01°)
2.02768271952114e+02	(-5.77216668256023e+00dB,6.91195939374977e+01°)
2.03235701093608e+02	(-5.75471246332686e+00dB,6.90756225256778e+01°)
2.03704207770558e+02	(-5.73726849310837e+00dB,6.90315756284928e+01°)
2.04173794466939e+02	(-5.71983480710733e+00dB,6.89874532206815e+01°)
2.04644463672453e+02	(-5.70241144058361e+00dB,6.89432552776185e+01°)
2.05116217882542e+02	(-5.68499842888393e+00dB,6.88989817753925e+01°)
2.05589059598400e+02	(-5.66759580741100e+00dB,6.88546326907337e+01°)
2.06062991326986e+02	(-5.65020361164954e+00dB,6.88102080010841e+01°)
2.06538015581038e+02	(-5.63282187714242e+00dB,6.87657076845405e+01°)
2.07014134879090e+02	(-5.61545063952534e+00dB,6.87211317199492e+01°)
2.07491351745476e+02	(-5.59808993449276e+00dB,6.86764800868226e+01°)
2.07969668710355e+02	(-5.58073979779273e+00dB,6.86317527653301e+01°)
2.08449088309714e+02	(-5.56340026526876e+00dB,6.85869497364112e+01°)
2.08929613085389e+02	(-5.54607137282491e+00dB,6.85420709816898e+01°)
2.09411245585075e+02	(-5.52875315642307e+00dB,6.84971164834723e+01°)
2.09893988362338e+02	(-5.51144565211229e+00dB,6.84520862248276e+01°)
2.10377843976633e+02	(-5.49414889600113e+00dB,6.84069801895202e+01°)
2.10862814993314e+02	(-5.47686292425864e+00dB,6.83617983620179e+01°)
2.11348903983650e+02	(-5.45958777315028e+00dB,6.83165407275900e+01°)
2.11836113524835e+02	(-5.44232347896531e+00dB,6.82712072721224e+01°)
2.12324446200007e+02	(-5.42507007809956e+00dB,6.82257979823381e+01°)
2.12813904598256e+02	(-5.40782760699725e+00dB,6.81803128456511e+01°)
2.13304491314643e+02	(-5.39059610217996e+00dB,6.81347518502466e+01°)
2.13796208950208e+02	(-5.37337560021565e+00dB,6.80891149850032e+01°)
2.14289060111991e+02	(-5.35616613775758e+00dB,6.80434022396018e+01°)
2.14783047413038e+02	(-5.33896775151711e+00dB,6.79976136044580e+01°)
2.15278173472422e+02	(-5.32178047827688e+00dB,6.79517490707619e+01°)
2.15774440915251e+02	(-5.30460435487905e+00dB,6.79058086304516e+01°)
2.16271852372687e+02	(-5.28743941822911e+00dB,6.78597922762283e+01°)
2.16770410481954e+02	(-5.27028570529888e+00dB,6.78137000015696e+01°)
2.17270117886359e+02	(-5.25314325313096e+00dB,6.77675318007459e+01°)
2.17770977235300e+02	(-5.23601209881554e+00dB,6.77212876687629e+01°)
2.18272991184285e+02	(-5.21889227952412e+00dB,6.76749676014579e+01°)
2.18776162394940e+02	(-5.20178383247928e+00dB,6.76285715954222e+01°)
2.19280493535029e+02	(-5.18468679497460e+00dB,6.75820996480619e+01°)
2.19785987278467e+02	(-5.16760120434941e+00dB,6.75355517575310e+01°)
2.20292646305330e+02	(-5.15052709803008e+00dB,6.74889279228526e+01°)
2.20800473301874e+02	(-5.13346451348430e+00dB,6.74422281437968e+01°)
2.21309470960548e+02	(-5.11641348824040e+00dB,6.73954524209391e+01°)
2.21819641980006e+02	(-5.09937405990629e+00dB,6.73486007557170e+01°)
2.22330989065124e+02	(-5.08234626613388e+00dB,6.73016731503381e+01°)
2.22843514927014e+02	(-5.06533014463307e+00dB,6.72546696078233e+01°)
2.23357222283037e+02	(-5.04832573317887e+00dB,6.72075901320313e+01°)
2.23872113856818e+02	(-5.03133306960346e+00dB,6.71604347276417e+01°)
2.24388192378260e+02	(-5.01435219181187e+00dB,6.71132034002040e+01°)
2.24905460583562e+02	(-4.99738313773981e+00dB,6.70658961560252e+01°)
2.25423921215227e+02	(-4.98042594539849e+00dB,6.70185130022997e+01°)
2.25943577022081e+02	(-4.96348065285833e+00dB,6.69710539470693e+01°)
2.26464430759290e+02	(-4.94654729823285e+00dB,6.69235189991828e+01°)
2.26986485188366e+02	(-4.92962591970090e+00dB,6.68759081683640e+01°)
2.27509743077191e+02	(-4.91271655550281e+00dB,6.68282214652052e+01°)
2.28034207200025e+02	(-4.89581924392576e+00dB,6.67804589011324e+01°)
2.28559880337526e+02	(-4.87893402330373e+00dB,6.67326204884095e+01°)
2.29086765276761e+02	(-4.86206093205032e+00dB,6.66847062402363e+01°)
2.29614864811220e+02	(-4.84520000860977e+00dB,6.66367161706148e+01°)
2.30144181740834e+02	(-4.82835129148534e+00dB,6.65886502944363e+01°)
2.30674718871990e+02	(-4.81151481923652e+00dB,6.65405086274767e+01°)
2.31206479017543e+02	(-4.79469063048229e+00dB,6.64922911864126e+01°)
2.31739464996831e+02	(-4.77787876387488e+00dB,6.64439979887504e+01°)
2.32273679635694e+02	(-4.76107925813607e+00dB,6.63956290529369e+01°)
2.32809125766484e+02	(-4.74429215203319e+00dB,6.63471843982944e+01°)
2.33345806228083e+02	(-4.72751748437774e+00dB,6.62986640450223e+01°)
2.33883723865918e+02	(-4.71075529404648e+00dB,6.62500680142641e+01°)
2.34422881531975e+02	(-4.69400561994367e+00dB,6.62013963280021e+01°)
2.34963282084814e+02	(-4.67726850103763e+00dB,6.61526490091699e+01°)
2.35504928389584e+02	(-4.66054397634489e+00dB,6.61038260816107e+01°)
2.36047823318040e+02	(-4.64383208492224e+00dB,6.60549275700602e+01°)
2.36591969748558e+02	(-4.62713286588888e+00dB,6.60059535002166e+01°)
2.37137370566148e+02	(-4.61044635839393e+00dB,6.59569038986504e+01°)
2.37684028662470e+02	(-4.59377260163472e+00dB,6.59077787928633e+01°)
2.38231946935852e+02	(-4.57711163486811e+00dB,6.58585782113277e+01°)
2.38781128291300e+02	(-4.56046349738046e+00dB,6.58093021834025e+01°)
2.39331575640521e+02	(-4.54382822850941e+00dB,6.57599507394036e+01°)
2.39883291901931e+02	(-4.52720586765306e+00dB,6.57105239106361e+01°)
2.40436280000676e+02	(-4.51059645421545e+00dB,6.56610217292381e+01°)
2.40990542868642e+02	(-4.49400002767797e+00dB,6.56114442283989e+01°)
2.41546083444476e+02	(-4.47741662754706e+00dB,6.55617914422070e+01°)
2.42102904673600e+02	(-4.46084629337774e+00dB,6.55120634057275e+01°)
2.42661009508224e+02	(-4.44428906476491e+00dB,6.54622601549807e+01°)
2.43220400907364e+02	(-4.42774498133954e+00dB,6.54123817269359e+01°)
2.43781081836857e+02	(-4.41121408277722e+00dB,6.53624281595434e+01°)
2.44343055269379e+02	(-4.39469640879988e+00dB,6.53123994917443e+01°)
2.44906324184456e+02	(-4.37819199915071e+00dB,6.52622957634001e+01°)
2.45470891568485e+02	(-4.36170089362172e+00dB,6.52121170153828e+01°)
2.46036760414744e+02	(-4.34522313204901e+00dB,6.51618632895643e+01°)
2.46603933723416e+02	(-4.32875875429345e+00dB,6.51115346287645e+01°)
2.47172414501595e+02	(-4.31230780025521e+00dB,6.50611310768005e+01°)
2.47742205763310e+02	(-4.29587030987805e+00dB,6.50106526785047e+01°)
2.48313310529539e+02	(-4.27944632313228e+00dB,6.49600994796801e+01°)
