Freq.	V(7,8)/V(A)
1.61808003764296e+02	(-1.69718438754801e+01dB,7.30691300954992e+01°)
1.62181009735883e+02	(-1.69535435989067e+01dB,7.30323402820844e+01°)
1.62554875575038e+02	(-1.69352504983207e+01dB,7.29954801187999e+01°)
1.62929603263962e+02	(-1.69169646011773e+01dB,7.29585495322542e+01°)
1.63305194789423e+02	(-1.68986859350155e+01dB,7.29215484493885e+01°)
1.63681652142770e+02	(-1.68804145274618e+01dB,7.28844767974869e+01°)
1.64058977319943e+02	(-1.68621504062103e+01dB,7.28473345041404e+01°)
1.64437172321482e+02	(-1.68438935990427e+01dB,7.28101214972891e+01°)
1.64816239152540e+02	(-1.68256441338375e+01dB,7.27728377052444e+01°)
1.65196179822891e+02	(-1.68074020385265e+01dB,7.27354830566034e+01°)
1.65576996346942e+02	(-1.67891673411448e+01dB,7.26980574803549e+01°)
1.65958690743745e+02	(-1.67709400697904e+01dB,7.26605609057976e+01°)
1.66341265037006e+02	(-1.67527202526579e+01dB,7.26229932626145e+01°)
1.66724721255095e+02	(-1.67345079180177e+01dB,7.25853544808321e+01°)
1.67109061431060e+02	(-1.67163030942228e+01dB,7.25476444908375e+01°)
1.67494287602633e+02	(-1.66981058096980e+01dB,7.25098632233597e+01°)
1.67880401812245e+02	(-1.66799160929715e+01dB,7.24720106095377e+01°)
1.68267406107036e+02	(-1.66617339726291e+01dB,7.24340865808291e+01°)
1.68655302538863e+02	(-1.66435594773482e+01dB,7.23960910690832e+01°)
1.69044093164315e+02	(-1.66253926358989e+01dB,7.23580240065472e+01°)
1.69433780044722e+02	(-1.66072334771054e+01dB,7.23198853257887e+01°)
1.69824365246163e+02	(-1.65890820298936e+01dB,7.22816749597976e+01°)
1.70215850839484e+02	(-1.65709383232706e+01dB,7.22433928419478e+01°)
1.70608238900301e+02	(-1.65528023863184e+01dB,7.22050389059858e+01°)
1.71001531509017e+02	(-1.65346742482060e+01dB,7.21666130860612e+01°)
1.71395730750831e+02	(-1.65165539381725e+01dB,7.21281153166917e+01°)
1.71790838715747e+02	(-1.64984414855572e+01dB,7.20895455328327e+01°)
1.72186857498589e+02	(-1.64803369197506e+01dB,7.20509036697751e+01°)
1.72583789199009e+02	(-1.64622402702673e+01dB,7.20121896633043e+01°)
1.72981635921499e+02	(-1.64441515666627e+01dB,7.19734034495253e+01°)
1.73380399775402e+02	(-1.64260708385913e+01dB,7.19345449649913e+01°)
1.73780082874926e+02	(-1.64079981157989e+01dB,7.18956141466906e+01°)
1.74180687339150e+02	(-1.63899334280930e+01dB,7.18566109319853e+01°)
1.74582215292039e+02	(-1.63718768053750e+01dB,7.18175352586851e+01°)
1.74984668862454e+02	(-1.63538282776193e+01dB,7.17783870650054e+01°)
1.75388050184164e+02	(-1.63357878748839e+01dB,7.17391662895924e+01°)
1.75792361395858e+02	(-1.63177556273140e+01dB,7.16998728715368e+01°)
1.76197604641151e+02	(-1.62997315651319e+01dB,7.16605067503532e+01°)
1.76603782068605e+02	(-1.62817157186341e+01dB,7.16210678659781e+01°)
1.77010895831730e+02	(-1.62637081182067e+01dB,7.15815561588073e+01°)
1.77418948089005e+02	(-1.62457087943232e+01dB,7.15419715696936e+01°)
1.77827941003880e+02	(-1.62277177775168e+01dB,7.15023140398910e+01°)
1.78237876744797e+02	(-1.62097350984197e+01dB,7.14625835111430e+01°)
1.78648757485193e+02	(-1.61917607877390e+01dB,7.14227799256349e+01°)
1.79060585403517e+02	(-1.61737948762600e+01dB,7.13829032260033e+01°)
1.79473362683241e+02	(-1.61558373948573e+01dB,7.13429533553644e+01°)
1.79887091512867e+02	(-1.61378883744715e+01dB,7.13029302572668e+01°)
1.80301774085945e+02	(-1.61199478461355e+01dB,7.12628338757523e+01°)
1.80717412601081e+02	(-1.61020158409645e+01dB,7.12226641553388e+01°)
1.81134009261948e+02	(-1.60840923901410e+01dB,7.11824210409894e+01°)
1.81551566277301e+02	(-1.60661775249393e+01dB,7.11421044781707e+01°)
1.81970085860986e+02	(-1.60482712767098e+01dB,7.11017144128225e+01°)
1.82389570231952e+02	(-1.60303736768852e+01dB,7.10612507913743e+01°)
1.82810021614262e+02	(-1.60124847569756e+01dB,7.10207135607386e+01°)
1.83231442237109e+02	(-1.59946045485783e+01dB,7.09801026683367e+01°)
1.83653834334822e+02	(-1.59767330833525e+01dB,7.09394180620447e+01°)
1.84077200146883e+02	(-1.59588703930571e+01dB,7.08986596902841e+01°)
1.84501541917935e+02	(-1.59410165095295e+01dB,7.08578275019760e+01°)
1.84926861897795e+02	(-1.59231714646632e+01dB,7.08169214464956e+01°)
1.85353162341469e+02	(-1.59053352904606e+01dB,7.07759414737946e+01°)
1.85780445509157e+02	(-1.58875080189848e+01dB,7.07348875342964e+01°)
1.86208713666274e+02	(-1.58696896823885e+01dB,7.06937595789657e+01°)
1.86637969083454e+02	(-1.58518803128996e+01dB,7.06525575592788e+01°)
1.87068214036567e+02	(-1.58340799428194e+01dB,7.06112814272239e+01°)
1.87499450806729e+02	(-1.58162886045420e+01dB,7.05699311353503e+01°)
1.87931681680314e+02	(-1.57985063305221e+01dB,7.05285066366959e+01°)
1.88364908948967e+02	(-1.57807331533122e+01dB,7.04870078848800e+01°)
1.88799134909616e+02	(-1.57629691055276e+01dB,7.04454348340241e+01°)
1.89234361864485e+02	(-1.57452142198809e+01dB,7.04037874388371e+01°)
1.89670592121102e+02	(-1.57274685291321e+01dB,7.03620656545019e+01°)
1.90107827992317e+02	(-1.57097320661536e+01dB,7.03202694368326e+01°)
1.90546071796312e+02	(-1.56920048638701e+01dB,7.02783987421370e+01°)
1.90985325856611e+02	(-1.56742869553016e+01dB,7.02364535273217e+01°)
1.91425592502095e+02	(-1.56565783735381e+01dB,7.01944337498367e+01°)
1.91866874067016e+02	(-1.56388791517390e+01dB,7.01523393676785e+01°)
1.92309172891003e+02	(-1.56211893231666e+01dB,7.01101703394720e+01°)
1.92752491319080e+02	(-1.56035089211270e+01dB,7.00679266243364e+01°)
1.93196831701679e+02	(-1.55858379790335e+01dB,7.00256081820390e+01°)
1.93642196394647e+02	(-1.55681765303535e+01dB,6.99832149728725e+01°)
1.94088587759264e+02	(-1.55505246086497e+01dB,6.99407469577582e+01°)
1.94536008162253e+02	(-1.55328822475447e+01dB,6.98982040981655e+01°)
1.94984459975791e+02	(-1.55152494807577e+01dB,6.98555863562034e+01°)
1.95433945577526e+02	(-1.54976263420571e+01dB,6.98128936945118e+01°)
1.95884467350585e+02	(-1.54800128653099e+01dB,6.97701260763836e+01°)
1.96336027683591e+02	(-1.54624090844476e+01dB,6.97272834656872e+01°)
1.96788628970671e+02	(-1.54448150334941e+01dB,6.96843658269392e+01°)
1.97242273611472e+02	(-1.54272307465254e+01dB,6.96413731252090e+01°)
1.97696964011172e+02	(-1.54096562577008e+01dB,6.95983053262002e+01°)
1.98152702580496e+02	(-1.53920916012623e+01dB,6.95551623962533e+01°)
1.98609491735723e+02	(-1.53745368115239e+01dB,6.95119443023234e+01°)
1.99067333898705e+02	(-1.53569919228764e+01dB,6.94686510119980e+01°)
1.99526231496874e+02	(-1.53394569697699e+01dB,6.94252824934552e+01°)
1.99986186963261e+02	(-1.53219319867512e+01dB,6.93818387155633e+01°)
2.00447202736502e+02	(-1.53044170084242e+01dB,6.93383196477858e+01°)
2.00909281260859e+02	(-1.52869120694730e+01dB,6.92947252602430e+01°)
2.01372424986225e+02	(-1.52694172046574e+01dB,6.92510555237060e+01°)
2.01836636368142e+02	(-1.52519324488014e+01dB,6.92073104095720e+01°)
2.02301917867813e+02	(-1.52344578368183e+01dB,6.91634898899315e+01°)
2.02768271952114e+02	(-1.52169934036867e+01dB,6.91195939375122e+01°)
2.03235701093608e+02	(-1.51995391844533e+01dB,6.90756225256923e+01°)
2.03704207770558e+02	(-1.51820952142348e+01dB,6.90315756285074e+01°)
2.04173794466939e+02	(-1.51646615282338e+01dB,6.89874532206962e+01°)
2.04644463672453e+02	(-1.51472381617100e+01dB,6.89432552776330e+01°)
2.05116217882542e+02	(-1.51298251500104e+01dB,6.88989817754072e+01°)
2.05589059598400e+02	(-1.51124225285374e+01dB,6.88546326907484e+01°)
2.06062991326986e+02	(-1.50950303327760e+01dB,6.88102080010988e+01°)
2.06538015581038e+02	(-1.50776485982689e+01dB,6.87657076845554e+01°)
2.07014134879090e+02	(-1.50602773606518e+01dB,6.87211317199641e+01°)
2.07491351745476e+02	(-1.50429166556192e+01dB,6.86764800868375e+01°)
2.07969668710355e+02	(-1.50255665189191e+01dB,6.86317527653450e+01°)
2.08449088309714e+02	(-1.50082269863952e+01dB,6.85869497364261e+01°)
2.08929613085389e+02	(-1.49908980939514e+01dB,6.85420709817049e+01°)
2.09411245585075e+02	(-1.49735798775495e+01dB,6.84971164834874e+01°)
2.09893988362338e+02	(-1.49562723732387e+01dB,6.84520862248426e+01°)
2.10377843976633e+02	(-1.49389756171276e+01dB,6.84069801895352e+01°)
2.10862814993314e+02	(-1.49216896453851e+01dB,6.83617983620331e+01°)
2.11348903983650e+02	(-1.49044144942768e+01dB,6.83165407276053e+01°)
2.11836113524835e+02	(-1.48871502000917e+01dB,6.82712072721375e+01°)
2.12324446200007e+02	(-1.48698967992260e+01dB,6.82257979823533e+01°)
2.12813904598256e+02	(-1.48526543281237e+01dB,6.81803128456665e+01°)
2.13304491314643e+02	(-1.48354228233064e+01dB,6.81347518502619e+01°)
2.13796208950208e+02	(-1.48182023213421e+01dB,6.80891149850185e+01°)
2.14289060111991e+02	(-1.48009928588840e+01dB,6.80434022396172e+01°)
2.14783047413038e+02	(-1.47837944726435e+01dB,6.79976136044733e+01°)
2.15278173472422e+02	(-1.47666071994033e+01dB,6.79517490707771e+01°)
2.15774440915251e+02	(-1.47494310760055e+01dB,6.79058086304669e+01°)
2.16271852372687e+02	(-1.47322661393556e+01dB,6.78597922762438e+01°)
2.16770410481954e+02	(-1.47151124264253e+01dB,6.78137000015851e+01°)
2.17270117886359e+02	(-1.46979699742574e+01dB,6.77675318007615e+01°)
2.17770977235300e+02	(-1.46808388199420e+01dB,6.77212876687787e+01°)
2.18272991184285e+02	(-1.46637190006506e+01dB,6.76749676014736e+01°)
2.18776162394940e+02	(-1.46466105536057e+01dB,6.76285715954381e+01°)
2.19280493535029e+02	(-1.46295135161011e+01dB,6.75820996480775e+01°)
2.19785987278467e+02	(-1.46124279254758e+01dB,6.75355517575468e+01°)
2.20292646305330e+02	(-1.45953538191565e+01dB,6.74889279228685e+01°)
2.20800473301874e+02	(-1.45782912346108e+01dB,6.74422281438127e+01°)
2.21309470960548e+02	(-1.45612402093668e+01dB,6.73954524209549e+01°)
2.21819641980006e+02	(-1.45442007810327e+01dB,6.73486007557328e+01°)
2.22330989065124e+02	(-1.45271729872603e+01dB,6.73016731503540e+01°)
2.22843514927014e+02	(-1.45101568657595e+01dB,6.72546696078393e+01°)
2.23357222283037e+02	(-1.44931524543053e+01dB,6.72075901320474e+01°)
2.23872113856818e+02	(-1.44761597907299e+01dB,6.71604347276577e+01°)
2.24388192378260e+02	(-1.44591789129383e+01dB,6.71132034002201e+01°)
2.24905460583562e+02	(-1.44422098588662e+01dB,6.70658961560412e+01°)
2.25423921215227e+02	(-1.44252526665249e+01dB,6.70185130023159e+01°)
2.25943577022081e+02	(-1.44083073739848e+01dB,6.69710539470856e+01°)
2.26464430759290e+02	(-1.43913740193593e+01dB,6.69235189991991e+01°)
2.26986485188366e+02	(-1.43744526408273e+01dB,6.68759081683802e+01°)
2.27509743077191e+02	(-1.43575432766293e+01dB,6.68282214652215e+01°)
2.28034207200025e+02	(-1.43406459650522e+01dB,6.67804589011488e+01°)
2.28559880337526e+02	(-1.43237607444302e+01dB,6.67326204884259e+01°)
2.29086765276761e+02	(-1.43068876531768e+01dB,6.66847062402526e+01°)
2.29614864811220e+02	(-1.42900267297362e+01dB,6.66367161706312e+01°)
2.30144181740834e+02	(-1.42731780126118e+01dB,6.65886502944528e+01°)
2.30674718871990e+02	(-1.42563415403630e+01dB,6.65405086274932e+01°)
2.31206479017543e+02	(-1.42395173516087e+01dB,6.64922911864291e+01°)
2.31739464996831e+02	(-1.42227054850014e+01dB,6.64439979887671e+01°)
2.32273679635694e+02	(-1.42059059792625e+01dB,6.63956290529536e+01°)
2.32809125766484e+02	(-1.41891188731596e+01dB,6.63471843983110e+01°)
2.33345806228083e+02	(-1.41723442055042e+01dB,6.62986640450390e+01°)
2.33883723865918e+02	(-1.41555820151729e+01dB,6.62500680142808e+01°)
2.34422881531975e+02	(-1.41388323410701e+01dB,6.62013963280188e+01°)
2.34963282084814e+02	(-1.41220952221641e+01dB,6.61526490091865e+01°)
2.35504928389584e+02	(-1.41053706974713e+01dB,6.61038260816274e+01°)
2.36047823318040e+02	(-1.40886588060487e+01dB,6.60549275700771e+01°)
2.36591969748558e+02	(-1.40719595870153e+01dB,6.60059535002336e+01°)
2.37137370566148e+02	(-1.40552730795204e+01dB,6.59569038986674e+01°)
2.37684028662470e+02	(-1.40385993227612e+01dB,6.59077787928804e+01°)
2.38231946935852e+02	(-1.40219383559946e+01dB,6.58585782113448e+01°)
2.38781128291300e+02	(-1.40052902185069e+01dB,6.58093021834196e+01°)
2.39331575640521e+02	(-1.39886549496359e+01dB,6.57599507394208e+01°)
2.39883291901931e+02	(-1.39720325887795e+01dB,6.57105239106532e+01°)
2.40436280000676e+02	(-1.39554231753419e+01dB,6.56610217292554e+01°)
2.40990542868642e+02	(-1.39388267488044e+01dB,6.56114442284162e+01°)
2.41546083444476e+02	(-1.39222433486735e+01dB,6.55617914422243e+01°)
2.42102904673600e+02	(-1.39056730145042e+01dB,6.55120634057448e+01°)
2.42661009508224e+02	(-1.38891157858914e+01dB,6.54622601549980e+01°)
2.43220400907364e+02	(-1.38725717024660e+01dB,6.54123817269533e+01°)
2.43781081836857e+02	(-1.38560408039037e+01dB,6.53624281595609e+01°)
2.44343055269379e+02	(-1.38395231299263e+01dB,6.53123994917617e+01°)
2.44906324184456e+02	(-1.38230187202772e+01dB,6.52622957634177e+01°)
2.45470891568485e+02	(-1.38065276147482e+01dB,6.52121170154004e+01°)
2.46036760414744e+02	(-1.37900498531755e+01dB,6.51618632895820e+01°)
2.46603933723416e+02	(-1.37735854754199e+01dB,6.51115346287821e+01°)
2.47172414501595e+02	(-1.37571345213816e+01dB,6.50611310768181e+01°)
2.47742205763310e+02	(-1.37406970310045e+01dB,6.50106526785225e+01°)
2.48313310529539e+02	(-1.37242730442587e+01dB,6.49600994796977e+01°)
2.48885731828221e+02	(-1.37078626011576e+01dB,6.49094715271707e+01°)
2.49459472694277e+02	(-1.36914657417364e+01dB,6.48587688687342e+01°)
2.50034536169624e+02	(-1.36750825060687e+01dB,6.48079915532035e+01°)
2.50610925303193e+02	(-1.36587129342589e+01dB,6.47571396303973e+01°)
2.51188643150939e+02	(-1.36423570664547e+01dB,6.47062131511831e+01°)
2.51767692775867e+02	(-1.36260149428226e+01dB,6.46552121674058e+01°)
2.52348077248039e+02	(-1.36096866035660e+01dB,6.46041367319507e+01°)
2.52929799644596e+02	(-1.35933720889063e+01dB,6.45529868986882e+01°)
2.53512863049772e+02	(-1.35770714391095e+01dB,6.45017627225646e+01°)
2.54097270554911e+02	(-1.35607846944653e+01dB,6.44504642595402e+01°)
2.54683025258485e+02	(-1.35445118952879e+01dB,6.43990915665993e+01°)
2.55270130266106e+02	(-1.35282530819184e+01dB,6.43476447017612e+01°)
2.55858588690545e+02	(-1.35120082947308e+01dB,6.42961237241060e+01°)
2.56448403651752e+02	(-1.34957775741087e+01dB,6.42445286937070e+01°)
2.57039578276867e+02	(-1.34795609604838e+01dB,6.41928596717563e+01°)
2.57632115700238e+02	(-1.34633584942941e+01dB,6.41411167204388e+01°)
2.58226019063440e+02	(-1.34471702160188e+01dB,6.40892999030504e+01°)
2.58821291515290e+02	(-1.34309961661251e+01dB,6.40374092838296e+01°)
2.59417936211862e+02	(-1.34148363851476e+01dB,6.39854449282213e+01°)
2.60015956316508e+02	(-1.33986909136074e+01dB,6.39334069026209e+01°)
2.60615354999870e+02	(-1.33825597920603e+01dB,6.38812952745344e+01°)
2.61216135439901e+02	(-1.33664430610898e+01dB,6.38291101125628e+01°)
2.61818300821879e+02	(-1.33503407612841e+01dB,6.37768514863325e+01°)
2.62421854338424e+02	(-1.33342529332491e+01dB,6.37245194665430e+01°)
2.63026799189518e+02	(-1.33181796176168e+01dB,6.36721141249997e+01°)
2.63633138582518e+02	(-1.33021208550359e+01dB,6.36196355345886e+01°)
2.64240875732175e+02	(-1.32860766861668e+01dB,6.35670837692667e+01°)
2.64850013860650e+02	(-1.32700471516812e+01dB,6.35144589040654e+01°)
2.65460556197534e+02	(-1.32540322922856e+01dB,6.34617610151720e+01°)
2.66072505979861e+02	(-1.32380321486721e+01dB,6.34089901797758e+01°)
2.66685866452128e+02	(-1.32220467615680e+01dB,6.33561464762358e+01°)
2.67300640866311e+02	(-1.32060761716938e+01dB,6.33032299839471e+01°)
2.67916832481883e+02	(-1.31901204198003e+01dB,6.32502407834705e+01°)
2.68534444565830e+02	(-1.31741795466333e+01dB,6.31971789564204e+01°)
2.69153480392671e+02	(-1.31582535929617e+01dB,6.31440445855621e+01°)
2.69773943244471e+02	(-1.31423425995477e+01dB,6.30908377547216e+01°)
2.70395836410864e+02	(-1.31264466071759e+01dB,6.30375585488848e+01°)
2.71019163189064e+02	(-1.31105656566341e+01dB,6.29842070541411e+01°)
2.71643926883888e+02	(-1.30946997887104e+01dB,6.29307833576780e+01°)
2.72270130807770e+02	(-1.30788490442023e+01dB,6.28772875478173e+01°)
2.72897778280783e+02	(-1.30630134639175e+01dB,6.28237197140236e+01°)
2.73526872630650e+02	(-1.30471930886597e+01dB,6.27700799468630e+01°)
2.74157417192767e+02	(-1.30313879592424e+01dB,6.27163683380520e+01°)
2.74789415310219e+02	(-1.30155981164749e+01dB,6.26625849804197e+01°)
2.75422870333795e+02	(-1.29998236011693e+01dB,6.26087299679337e+01°)
2.76057785622013e+02	(-1.29840644541381e+01dB,6.25548033956991e+01°)
2.76694164541130e+02	(-1.29683207162025e+01dB,6.25008053599920e+01°)
2.77332010465163e+02	(-1.29525924281644e+01dB,6.24467359581690e+01°)
2.77971326775907e+02	(-1.29368796308416e+01dB,6.23925952887937e+01°)
2.78612116862956e+02	(-1.29211823650386e+01dB,6.23383834515412e+01°)
2.79254384123712e+02	(-1.29055006715563e+01dB,6.22841005472377e+01°)
2.79898131963415e+02	(-1.28898345912063e+01dB,6.22297466779149e+01°)
2.80543363795150e+02	(-1.28741841647631e+01dB,6.21753219466503e+01°)
2.81190083039872e+02	(-1.28585494330248e+01dB,6.21208264577826e+01°)
2.81838293126424e+02	(-1.28429304367623e+01dB,6.20662603167408e+01°)
2.82487997491549e+02	(-1.28273272167522e+01dB,6.20116236301640e+01°)
2.83139199579916e+02	(-1.28117398137563e+01dB,6.19569165058369e+01°)
2.83791902844134e+02	(-1.27961682685250e+01dB,6.19021390527049e+01°)
2.84446110744769e+02	(-1.27806126217912e+01dB,6.18472913808579e+01°)
2.85101826750369e+02	(-1.27650729142885e+01dB,6.17923736016026e+01°)
2.85759054337472e+02	(-1.27495491867348e+01dB,6.17373858274062e+01°)
2.86417796990636e+02	(-1.27340414798247e+01dB,6.16823281718779e+01°)
2.87078058202447e+02	(-1.27185498342471e+01dB,6.16272007498357e+01°)
2.87739841473545e+02	(-1.27030742906680e+01dB,6.15720036772495e+01°)
2.88403150312638e+02	(-1.26876148897563e+01dB,6.15167370713397e+01°)
2.89067988236525e+02	(-1.26721716721253e+01dB,6.14614010503738e+01°)
2.89734358770110e+02	(-1.26567446784109e+01dB,6.14059957339501e+01°)
2.90402265446422e+02	(-1.26413339492064e+01dB,6.13505212427699e+01°)
2.91071711806638e+02	(-1.26259395250834e+01dB,6.12949776987191e+01°)
2.91742701400094e+02	(-1.26105614466000e+01dB,6.12393652249001e+01°)
2.92415237784311e+02	(-1.25951997542917e+01dB,6.11836839456075e+01°)
2.93089324525009e+02	(-1.25798544886700e+01dB,6.11279339863262e+01°)
2.93764965196130e+02	(-1.25645256902107e+01dB,6.10721154736940e+01°)
2.94442163379853e+02	(-1.25492133993873e+01dB,6.10162285356297e+01°)
2.95120922666615e+02	(-1.25339176566267e+01dB,6.09602733011763e+01°)
2.95801246655131e+02	(-1.25186385023323e+01dB,6.09042499005891e+01°)
2.96483138952411e+02	(-1.25033759768871e+01dB,6.08481584653542e+01°)
2.97166603173779e+02	(-1.24881301206343e+01dB,6.07919991281223e+01°)
2.97851642942896e+02	(-1.24729009739003e+01dB,6.07357720227961e+01°)
2.98538261891772e+02	(-1.24576885769631e+01dB,6.06794772844220e+01°)
2.99226463660795e+02	(-1.24424929700851e+01dB,6.06231150493143e+01°)
2.99916251898741e+02	(-1.24273141934762e+01dB,6.05666854549246e+01°)
3.00607630262799e+02	(-1.24121522873363e+01dB,6.05101886400037e+01°)
3.01300602418588e+02	(-1.23970072918040e+01dB,6.04536247444173e+01°)
3.01995172040178e+02	(-1.23818792470018e+01dB,6.03969939093171e+01°)
3.02691342810107e+02	(-1.23667681930115e+01dB,6.03402962770572e+01°)
3.03389118419403e+02	(-1.23516741698610e+01dB,6.02835319911464e+01°)
3.04088502567604e+02	(-1.23365972175537e+01dB,6.02267011963660e+01°)
3.04789498962774e+02	(-1.23215373760480e+01dB,6.01698040386952e+01°)
3.05492111321527e+02	(-1.23064946852618e+01dB,6.01128406653352e+01°)
3.06196343369043e+02	(-1.22914691850699e+01dB,6.00558112247034e+01°)
3.06902198839091e+02	(-1.22764609153057e+01dB,5.99987158664449e+01°)
3.07609681474046e+02	(-1.22614699157457e+01dB,5.99415547413771e+01°)
3.08318795024911e+02	(-1.22464962261400e+01dB,5.98843280016134e+01°)
3.09029543251334e+02	(-1.22315398861786e+01dB,5.98270358004361e+01°)
3.09741929921633e+02	(-1.22166009355025e+01dB,5.97696782923475e+01°)
3.10455958812811e+02	(-1.22016794137142e+01dB,5.97122556331104e+01°)
3.11171633710577e+02	(-1.21867753603576e+01dB,5.96547679796801e+01°)
3.11888958409369e+02	(-1.21718888149284e+01dB,5.95972154902456e+01°)
3.12607936712371e+02	(-1.21570198168669e+01dB,5.95395983242092e+01°)
3.13328572431534e+02	(-1.21421684055714e+01dB,5.94819166422403e+01°)
3.14050869387597e+02	(-1.21273346203639e+01dB,5.94241706061495e+01°)
3.14774831410106e+02	(-1.21125185005334e+01dB,5.93663603790609e+01°)
3.15500462337437e+02	(-1.20977200853004e+01dB,5.93084861252772e+01°)
3.16227766016813e+02	(-1.20829394138292e+01dB,5.92505480103325e+01°)
3.16956746304324e+02	(-1.20681765252361e+01dB,5.91925462010316e+01°)
3.17687407064952e+02	(-1.20534314585612e+01dB,5.91344808653403e+01°)
3.18419752172587e+02	(-1.20387042527927e+01dB,5.90763521724871e+01°)
3.19153785510051e+02	(-1.20239949468538e+01dB,5.90181602929168e+01°)
3.19889510969114e+02	(-1.20093035796095e+01dB,5.89599053983194e+01°)
3.20626932450521e+02	(-1.19946301898523e+01dB,5.89015876615806e+01°)
3.21366053864006e+02	(-1.19799748163161e+01dB,5.88432072568397e+01°)
3.22106879128318e+02	(-1.19653374976702e+01dB,5.87847643594704e+01°)
3.22849412171238e+02	(-1.19507182725133e+01dB,5.87262591460610e+01°)
3.23593656929602e+02	(-1.19361171793695e+01dB,5.86676917944043e+01°)
3.24339617349323e+02	(-1.19215342567052e+01dB,5.86090624835669e+01°)
3.25087297385408e+02	(-1.19069695429061e+01dB,5.85503713938022e+01°)
3.25836701001982e+02	(-1.18924230762899e+01dB,5.84916187066078e+01°)
3.26587832172309e+02	(-1.18778948951054e+01dB,5.84328046047219e+01°)
3.27340694878812e+02	(-1.18633850375186e+01dB,5.83739292720751e+01°)
3.28095293113092e+02	(-1.18488935416252e+01dB,5.83149928938427e+01°)
3.28851630875956e+02	(-1.18344204454455e+01dB,5.82559956564297e+01°)
3.29609712177431e+02	(-1.18199657869176e+01dB,5.81969377474450e+01°)
3.30369541036788e+02	(-1.18055296039065e+01dB,5.81378193557450e+01°)
3.31131121482564e+02	(-1.17911119341963e+01dB,5.80786406714048e+01°)
3.31894457552584e+02	(-1.17767128154869e+01dB,5.80194018857069e+01°)
3.32659553293977e+02	(-1.17623322853991e+01dB,5.79601031911691e+01°)
3.33426412763208e+02	(-1.17479703814719e+01dB,5.79007447815353e+01°)
3.34195040026087e+02	(-1.17336271411524e+01dB,5.78413268517370e+01°)
3.34965439157800e+02	(-1.17193026018052e+01dB,5.77818495979380e+01°)
3.35737614242927e+02	(-1.17049968007253e+01dB,5.77223132175899e+01°)
3.36511569375463e+02	(-1.16907097750914e+01dB,5.76627179092435e+01°)
3.37287308658841e+02	(-1.16764415620132e+01dB,5.76030638727473e+01°)
3.38064836205954e+02	(-1.16621921985013e+01dB,5.75433513091275e+01°)
3.38844156139175e+02	(-1.16479617214787e+01dB,5.74835804206381e+01°)
3.39625272590381e+02	(-1.16337501677834e+01dB,5.74237514107770e+01°)
3.40408189700973e+02	(-1.16195575741500e+01dB,5.73638644842106e+01°)
3.41192911621901e+02	(-1.16053839772137e+01dB,5.73039198467959e+01°)
3.41979442513681e+02	(-1.15912294135285e+01dB,5.72439177056591e+01°)
3.42767786546422e+02	(-1.15770939195439e+01dB,5.71838582691005e+01°)
3.43557947899847e+02	(-1.15629775316032e+01dB,5.71237417465915e+01°)
3.44349930763310e+02	(-1.15488802859701e+01dB,5.70635683488923e+01°)
3.45143739335828e+02	(-1.15348022187992e+01dB,5.70033382879257e+01°)
3.45939377826094e+02	(-1.15207433661268e+01dB,5.69430517767451e+01°)
3.46736850452503e+02	(-1.15067037639178e+01dB,5.68827090297362e+01°)
3.47536161443177e+02	(-1.14926834480070e+01dB,5.68223102623673e+01°)
3.48337315035983e+02	(-1.14786824541408e+01dB,5.67618556913762e+01°)
3.49140315478557e+02	(-1.14647008179463e+01dB,5.67013455346340e+01°)
3.49945167028328e+02	(-1.14507385749536e+01dB,5.66407800112496e+01°)
3.50751873952539e+02	(-1.14367957605875e+01dB,5.65801593415344e+01°)
3.51560440528269e+02	(-1.14228724101497e+01dB,5.65194837469282e+01°)
3.52370871042458e+02	(-1.14089685588402e+01dB,5.64587534500951e+01°)
3.53183169791928e+02	(-1.13950842417477e+01dB,5.63979686748853e+01°)
3.53997341083405e+02	(-1.13812194938430e+01dB,5.63371296463080e+01°)
3.54813389233546e+02	(-1.13673743499891e+01dB,5.62762365905793e+01°)
3.55631318568956e+02	(-1.13535488449310e+01dB,5.62152897350796e+01°)
3.56451133426215e+02	(-1.13397430132963e+01dB,5.61542893083597e+01°)
3.57272838151899e+02	(-1.13259568895925e+01dB,5.60932355401299e+01°)
3.58096437102606e+02	(-1.13121905082135e+01dB,5.60321286612929e+01°)
3.58921934644975e+02	(-1.12984439034365e+01dB,5.59709689039325e+01°)
3.59749335155712e+02	(-1.12847171094042e+01dB,5.59097565012354e+01°)
3.60578643021612e+02	(-1.12710101601530e+01dB,5.58484916876213e+01°)
3.61409862639583e+02	(-1.12573230895815e+01dB,5.57871746986035e+01°)
3.62242998416668e+02	(-1.12436559314809e+01dB,5.57258057709266e+01°)
3.63078054770071e+02	(-1.12300087195050e+01dB,5.56643851424373e+01°)
3.63915036127177e+02	(-1.12163814871765e+01dB,5.56029130521112e+01°)
3.64753946925577e+02	(-1.12027742679057e+01dB,5.55413897401412e+01°)
3.65594791613094e+02	(-1.11891870949590e+01dB,5.54798154477968e+01°)
3.66437574647803e+02	(-1.11756200014859e+01dB,5.54181904175498e+01°)
3.67282300498054e+02	(-1.11620730204947e+01dB,5.53565148929633e+01°)
3.68128973642501e+02	(-1.11485461848611e+01dB,5.52947891187357e+01°)
