Freq.	V(9,10)/V(A)
3.11171633710577e+02	(-6.60929794400549e+00dB,5.96547679796833e+01°)
3.11888958409369e+02	(-6.59441139857625e+00dB,5.95972154902488e+01°)
3.12607936712371e+02	(-6.57954240051479e+00dB,5.95395983242124e+01°)
3.13328572431534e+02	(-6.56469098921927e+00dB,5.94819166422435e+01°)
3.14050869387597e+02	(-6.54985720401172e+00dB,5.94241706061528e+01°)
3.14774831410106e+02	(-6.53504108418127e+00dB,5.93663603790641e+01°)
3.15500462337437e+02	(-6.52024266894828e+00dB,5.93084861252804e+01°)
3.16227766016813e+02	(-6.50546199747704e+00dB,5.92505480103358e+01°)
3.16956746304324e+02	(-6.49069910888392e+00dB,5.91925462010349e+01°)
3.17687407064952e+02	(-6.47595404220901e+00dB,5.91344808653435e+01°)
3.18419752172587e+02	(-6.46122683644051e+00dB,5.90763521724904e+01°)
3.19153785510051e+02	(-6.44651753050165e+00dB,5.90181602929201e+01°)
3.19889510969114e+02	(-6.43182616325734e+00dB,5.89599053983227e+01°)
3.20626932450521e+02	(-6.41715277350013e+00dB,5.89015876615839e+01°)
3.21366053864006e+02	(-6.40249739996399e+00dB,5.88432072568431e+01°)
3.22106879128318e+02	(-6.38786008131809e+00dB,5.87847643594737e+01°)
3.22849412171238e+02	(-6.37324085616112e+00dB,5.87262591460643e+01°)
3.23593656929602e+02	(-6.35863976301735e+00dB,5.86676917944076e+01°)
3.24339617349323e+02	(-6.34405684035308e+00dB,5.86090624835702e+01°)
3.25087297385408e+02	(-6.32949212655392e+00dB,5.85503713938056e+01°)
3.25836701001982e+02	(-6.31494565993777e+00dB,5.84916187066111e+01°)
3.26587832172309e+02	(-6.30041747875325e+00dB,5.84328046047253e+01°)
3.27340694878812e+02	(-6.28590762116646e+00dB,5.83739292720785e+01°)
3.28095293113092e+02	(-6.27141612527306e+00dB,5.83149928938461e+01°)
3.28851630875956e+02	(-6.25694302909337e+00dB,5.82559956564331e+01°)
3.29609712177431e+02	(-6.24248837056549e+00dB,5.81969377474484e+01°)
3.30369541036788e+02	(-6.22805218755435e+00dB,5.81378193557484e+01°)
3.31131121482564e+02	(-6.21363451784420e+00dB,5.80786406714082e+01°)
3.31894457552584e+02	(-6.19923539913475e+00dB,5.80194018857103e+01°)
3.32659553293977e+02	(-6.18485486904692e+00dB,5.79601031911726e+01°)
3.33426412763208e+02	(-6.17049296511978e+00dB,5.79007447815388e+01°)
3.34195040026087e+02	(-6.15614972480026e+00dB,5.78413268517404e+01°)
3.34965439157800e+02	(-6.14182518545308e+00dB,5.77818495979414e+01°)
3.35737614242927e+02	(-6.12751938437318e+00dB,5.77223132175934e+01°)
3.36511569375463e+02	(-6.11323235873930e+00dB,5.76627179092470e+01°)
3.37287308658841e+02	(-6.09896414566108e+00dB,5.76030638727508e+01°)
3.38064836205954e+02	(-6.08471478214918e+00dB,5.75433513091310e+01°)
3.38844156139175e+02	(-6.07048430512660e+00dB,5.74835804206416e+01°)
3.39625272590381e+02	(-6.05627275143128e+00dB,5.74237514107805e+01°)
3.40408189700973e+02	(-6.04208015779782e+00dB,5.73638644842141e+01°)
3.41192911621901e+02	(-6.02790656086155e+00dB,5.73039198467994e+01°)
3.41979442513681e+02	(-6.01375199717640e+00dB,5.72439177056626e+01°)
3.42767786546422e+02	(-5.99961650319181e+00dB,5.71838582691040e+01°)
3.43557947899847e+02	(-5.98550011525104e+00dB,5.71237417465951e+01°)
3.44349930763310e+02	(-5.97140286961794e+00dB,5.70635683488958e+01°)
3.45143739335828e+02	(-5.95732480244701e+00dB,5.70033382879292e+01°)
3.45939377826094e+02	(-5.94326594977460e+00dB,5.69430517767486e+01°)
3.46736850452503e+02	(-5.92922634756570e+00dB,5.68827090297398e+01°)
3.47536161443177e+02	(-5.91520603165480e+00dB,5.68223102623709e+01°)
3.48337315035983e+02	(-5.90120503778866e+00dB,5.67618556913798e+01°)
3.49140315478557e+02	(-5.88722340159416e+00dB,5.67013455346376e+01°)
3.49945167028328e+02	(-5.87326115860146e+00dB,5.66407800112533e+01°)
3.50751873952539e+02	(-5.85931834423539e+00dB,5.65801593415381e+01°)
3.51560440528269e+02	(-5.84539499379756e+00dB,5.65194837469318e+01°)
3.52370871042458e+02	(-5.83149114248803e+00dB,5.64587534500988e+01°)
3.53183169791928e+02	(-5.81760682539555e+00dB,5.63979686748889e+01°)
3.53997341083405e+02	(-5.80374207749087e+00dB,5.63371296463117e+01°)
3.54813389233546e+02	(-5.78989693363699e+00dB,5.62762365905830e+01°)
3.55631318568956e+02	(-5.77607142857884e+00dB,5.62152897350833e+01°)
3.56451133426215e+02	(-5.76226559694415e+00dB,5.61542893083633e+01°)
3.57272838151899e+02	(-5.74847947324034e+00dB,5.60932355401336e+01°)
3.58096437102606e+02	(-5.73471309186134e+00dB,5.60321286612966e+01°)
3.58921934644975e+02	(-5.72096648708440e+00dB,5.59709689039362e+01°)
3.59749335155712e+02	(-5.70723969305206e+00dB,5.59097565012391e+01°)
3.60578643021612e+02	(-5.69353274380088e+00dB,5.58484916876250e+01°)
3.61409862639583e+02	(-5.67984567322938e+00dB,5.57871746986072e+01°)
3.62242998416668e+02	(-5.66617851512870e+00dB,5.57258057709303e+01°)
3.63078054770071e+02	(-5.65253130315282e+00dB,5.56643851424410e+01°)
3.63915036127177e+02	(-5.63890407082431e+00dB,5.56029130521150e+01°)
3.64753946925577e+02	(-5.62529685155354e+00dB,5.55413897401450e+01°)
3.65594791613094e+02	(-5.61170967860682e+00dB,5.54798154478006e+01°)
3.66437574647803e+02	(-5.59814258513377e+00dB,5.54181904175536e+01°)
3.67282300498054e+02	(-5.58459560414258e+00dB,5.53565148929671e+01°)
3.68128973642501e+02	(-5.57106876850896e+00dB,5.52947891187395e+01°)
3.68977598570119e+02	(-5.55756211098226e+00dB,5.52330133407328e+01°)
3.69828179780235e+02	(-5.54407566417818e+00dB,5.51711878059431e+01°)
3.70680721782545e+02	(-5.53060946056909e+00dB,5.51093127624561e+01°)
3.71535229097141e+02	(-5.51716353248871e+00dB,5.50473884594722e+01°)
3.72391706254537e+02	(-5.50373791214252e+00dB,5.49854151473540e+01°)
3.73250157795689e+02	(-5.49033263159323e+00dB,5.49233930775632e+01°)
3.74110588272022e+02	(-5.47694772276332e+00dB,5.48613225026727e+01°)
3.74973002245452e+02	(-5.46358321742818e+00dB,5.47992036763359e+01°)
3.75837404288413e+02	(-5.45023914723258e+00dB,5.47370368533667e+01°)
3.76703798983877e+02	(-5.43691554366215e+00dB,5.46748222896059e+01°)
3.77572190925384e+02	(-5.42361243807455e+00dB,5.46125602420693e+01°)
3.78442584717061e+02	(-5.41032986167003e+00dB,5.45502509688110e+01°)
3.79314984973650e+02	(-5.39706784550483e+00dB,5.44878947289878e+01°)
3.80189396320529e+02	(-5.38382642048740e+00dB,5.44254917828426e+01°)
3.81065823393741e+02	(-5.37060561738192e+00dB,5.43630423917214e+01°)
3.81944270840014e+02	(-5.35740546679269e+00dB,5.43005468180016e+01°)
3.82824743316790e+02	(-5.34422599918728e+00dB,5.42380053252028e+01°)
3.83707245492246e+02	(-5.33106724485704e+00dB,5.41754181777995e+01°)
3.84591782045321e+02	(-5.31792923397026e+00dB,5.41127856414753e+01°)
3.85478357665739e+02	(-5.30481199651223e+00dB,5.40501079828382e+01°)
3.86366977054037e+02	(-5.29171556233552e+00dB,5.39873854696616e+01°)
3.87257644921584e+02	(-5.27863996111958e+00dB,5.39246183706921e+01°)
3.88150365990615e+02	(-5.26558522239205e+00dB,5.38618069557506e+01°)
3.89045144994248e+02	(-5.25255137552725e+00dB,5.37989514957280e+01°)
3.89941986676510e+02	(-5.23953844972638e+00dB,5.37360522624892e+01°)
3.90840895792369e+02	(-5.22654647405023e+00dB,5.36731095290316e+01°)
3.91741877107750e+02	(-5.21357547737148e+00dB,5.36101235692550e+01°)
3.92644935399566e+02	(-5.20062548841892e+00dB,5.35470946581764e+01°)
3.93550075455744e+02	(-5.18769653575098e+00dB,5.34840230718011e+01°)
3.94457302075245e+02	(-5.17478864776242e+00dB,5.34209090871562e+01°)
3.95366620068094e+02	(-5.16190185267915e+00dB,5.33577529822659e+01°)
3.96278034255406e+02	(-5.14903617855755e+00dB,5.32945550361470e+01°)
3.97191549469406e+02	(-5.13619165329881e+00dB,5.32313155288807e+01°)
3.98107170553463e+02	(-5.12336830461223e+00dB,5.31680347414314e+01°)
3.99024902362108e+02	(-5.11056616005906e+00dB,5.31047129558621e+01°)
3.99944749761063e+02	(-5.09778524701771e+00dB,5.30413504551645e+01°)
4.00866717627268e+02	(-5.08502559269497e+00dB,5.29779475233120e+01°)
4.01790810848906e+02	(-5.07228722412423e+00dB,5.29145044452525e+01°)
4.02717034325425e+02	(-5.05957016816423e+00dB,5.28510215069006e+01°)
4.03645392967570e+02	(-5.04687445149785e+00dB,5.27874989951314e+01°)
4.04575891697408e+02	(-5.03420010063900e+00dB,5.27239371978150e+01°)
4.05508535448349e+02	(-5.02154714190999e+00dB,5.26603364037030e+01°)
4.06443329165178e+02	(-5.00891560147012e+00dB,5.25966969025699e+01°)
4.07380277804078e+02	(-4.99630550528089e+00dB,5.25330189850392e+01°)
4.08319386332657e+02	(-4.98371687914395e+00dB,5.24693029427724e+01°)
4.09260659729976e+02	(-4.97114974866581e+00dB,5.24055490682914e+01°)
4.10204102986572e+02	(-4.95860413926945e+00dB,5.23417576550361e+01°)
4.11149721104487e+02	(-4.94608007619981e+00dB,5.22779289973899e+01°)
4.12097519097295e+02	(-4.93357758452434e+00dB,5.22140633906831e+01°)
4.13047501990126e+02	(-4.92109668910528e+00dB,5.21501611310510e+01°)
4.13999674819695e+02	(-4.90863741463906e+00dB,5.20862225156319e+01°)
4.14954042634327e+02	(-4.89619978562476e+00dB,5.20222478424071e+01°)
4.15910610493986e+02	(-4.88378382636870e+00dB,5.19582374102203e+01°)
4.16869383470299e+02	(-4.87138956100128e+00dB,5.18941915188656e+01°)
4.17830366646586e+02	(-4.85901701344741e+00dB,5.18301104689319e+01°)
4.18793565117882e+02	(-4.84666620745509e+00dB,5.17659945619496e+01°)
4.19758983990971e+02	(-4.83433716657415e+00dB,5.17018441002796e+01°)
4.20726628384408e+02	(-4.82202991416017e+00dB,5.16376593871313e+01°)
4.21696503428546e+02	(-4.80974447337505e+00dB,5.15734407265638e+01°)
4.22668614265566e+02	(-4.79748086718133e+00dB,5.15091884234553e+01°)
4.23642966049504e+02	(-4.78523911836791e+00dB,5.14449027836346e+01°)
4.24619563946276e+02	(-4.77301924949783e+00dB,5.13805841136075e+01°)
4.25598413133706e+02	(-4.76082128294993e+00dB,5.13162327207714e+01°)
4.26579518801556e+02	(-4.74864524091505e+00dB,5.12518489133939e+01°)
4.27562886151549e+02	(-4.73649114536729e+00dB,5.11874330004612e+01°)
4.28548520397402e+02	(-4.72435901809089e+00dB,5.11229852918151e+01°)
4.29536426764850e+02	(-4.71224888066237e+00dB,5.10585060980573e+01°)
4.30526610491673e+02	(-4.70016075446474e+00dB,5.09939957306234e+01°)
4.31519076827728e+02	(-4.68809466067331e+00dB,5.09294545017030e+01°)
4.32513831034971e+02	(-4.67605062026057e+00dB,5.08648827242655e+01°)
4.33510878387491e+02	(-4.66402865399791e+00dB,5.08002807120656e+01°)
4.34510224171534e+02	(-4.65202878244656e+00dB,5.07356487795918e+01°)
4.35511873685530e+02	(-4.64005102596739e+00dB,5.06709872421176e+01°)
4.36515832240128e+02	(-4.62809540470691e+00dB,5.06062964156219e+01°)
4.37522105158214e+02	(-4.61616193861225e+00dB,5.05415766168679e+01°)
4.38530697774947e+02	(-4.60425064741976e+00dB,5.04768281633389e+01°)
4.39541615437786e+02	(-4.59236155065534e+00dB,5.04120513732360e+01°)
4.40554863506515e+02	(-4.58049466763244e+00dB,5.03472465654650e+01°)
4.41570447353274e+02	(-4.56865001746107e+00dB,5.02824140596827e+01°)
4.42588372362588e+02	(-4.55682761903655e+00dB,5.02175541762304e+01°)
4.43608643931394e+02	(-4.54502749103556e+00dB,5.01526672361118e+01°)
4.44631267469070e+02	(-4.53324965193528e+00dB,5.00877535610927e+01°)
4.45656248397464e+02	(-4.52149411998460e+00dB,5.00228134735391e+01°)
4.46683592150924e+02	(-4.50976091323122e+00dB,4.99578472965649e+01°)
4.47713304176323e+02	(-4.49805004949728e+00dB,4.98928553538921e+01°)
4.48745389933093e+02	(-4.48636154639321e+00dB,4.98278379699241e+01°)
4.49779854893248e+02	(-4.47469542131653e+00dB,4.97627954697358e+01°)
4.50816704541420e+02	(-4.46305169143741e+00dB,4.96977281789894e+01°)
4.51855944374882e+02	(-4.45143037372354e+00dB,4.96326364240687e+01°)
4.52897579903581e+02	(-4.43983148490607e+00dB,4.95675205318854e+01°)
4.53941616650163e+02	(-4.42825504151579e+00dB,4.95023808300777e+01°)
4.54988060150008e+02	(-4.41670105984479e+00dB,4.94372176467904e+01°)
4.56036915951256e+02	(-4.40516955597844e+00dB,4.93720313108513e+01°)
4.57088189614835e+02	(-4.39366054577027e+00dB,4.93068221516251e+01°)
4.58141886714493e+02	(-4.38217404485928e+00dB,4.92415904991065e+01°)
4.59198012836828e+02	(-4.37071006866205e+00dB,4.91763366838724e+01°)
4.60256573581315e+02	(-4.35926863236931e+00dB,4.91110610370559e+01°)
4.61317574560338e+02	(-4.34784975094743e+00dB,4.90457638903526e+01°)
4.62381021399219e+02	(-4.33645343913319e+00dB,4.89804455759841e+01°)
4.63446919736247e+02	(-4.32507971145339e+00dB,4.89151064268061e+01°)
4.64515275222708e+02	(-4.31372858219402e+00dB,4.88497467761281e+01°)
4.65586093522918e+02	(-4.30240006542282e+00dB,4.87843669578366e+01°)
4.66659380314247e+02	(-4.29109417497833e+00dB,4.87189673063276e+01°)
4.67735141287157e+02	(-4.27981092447005e+00dB,4.86535481565029e+01°)
4.68813382145223e+02	(-4.26855032728205e+00dB,4.85881098437854e+01°)
4.69894108605174e+02	(-4.25731239656967e+00dB,4.85226527040955e+01°)
4.70977326396911e+02	(-4.24609714525787e+00dB,4.84571770738353e+01°)
4.72063041263548e+02	(-4.23490458604255e+00dB,4.83916832898914e+01°)
4.73151258961438e+02	(-4.22373473138959e+00dB,4.83261716896252e+01°)
4.74241985260202e+02	(-4.21258759353249e+00dB,4.82606426108512e+01°)
4.75335225942763e+02	(-4.20146318447788e+00dB,4.81950963918655e+01°)
4.76430986805373e+02	(-4.19036151599860e+00dB,4.81295333713996e+01°)
4.77529273657648e+02	(-4.17928259963030e+00dB,4.80639538885934e+01°)
4.78630092322595e+02	(-4.16822644668336e+00dB,4.79983582830614e+01°)
4.79733448636646e+02	(-4.15719306823324e+00dB,4.79327468948283e+01°)
4.80839348449685e+02	(-4.14618247511482e+00dB,4.78671200642906e+01°)
4.81947797625084e+02	(-4.13519467794061e+00dB,4.78014781323177e+01°)
4.83058802039729e+02	(-4.12422968708168e+00dB,4.77358214401344e+01°)
4.84172367584056e+02	(-4.11328751267244e+00dB,4.76701503293403e+01°)
4.85288500162077e+02	(-4.10236816462066e+00dB,4.76044651419661e+01°)
4.86407205691418e+02	(-4.09147165258476e+00dB,4.75387662203303e+01°)
4.87528490103342e+02	(-4.08059798599992e+00dB,4.74730539071885e+01°)
4.88652359342790e+02	(-4.06974717406015e+00dB,4.74073285456217e+01°)
4.89778819368402e+02	(-4.05891922571616e+00dB,4.73415904790136e+01°)
4.90907876152559e+02	(-4.04811414969619e+00dB,4.72758400511727e+01°)
4.92039535681407e+02	(-4.03733195447565e+00dB,4.72100776061405e+01°)
4.93173803954891e+02	(-4.02657264829696e+00dB,4.71443034883052e+01°)
4.94310686986791e+02	(-4.01583623916900e+00dB,4.70785180423919e+01°)
4.95450190804745e+02	(-4.00512273485068e+00dB,4.70127216133546e+01°)
4.96592321450291e+02	(-3.99443214288063e+00dB,4.69469145465521e+01°)
4.97737084978891e+02	(-3.98376447053914e+00dB,4.68810971875073e+01°)
4.98884487459967e+02	(-3.97311972487721e+00dB,4.68152698820776e+01°)
5.00034534976933e+02	(-3.96249791270060e+00dB,4.67494329763507e+01°)
5.01187233627227e+02	(-3.95189904057973e+00dB,4.66835868166974e+01°)
5.02342589522341e+02	(-3.94132311484027e+00dB,4.66177317497066e+01°)
5.03500608787859e+02	(-3.93077014157253e+00dB,4.65518681222371e+01°)
5.04661297563483e+02	(-3.92024012661699e+00dB,4.64859962813176e+01°)
5.05824662003068e+02	(-3.90973307558203e+00dB,4.64201165742523e+01°)
5.06990708274658e+02	(-3.89924899382881e+00dB,4.63542293485174e+01°)
5.08159442560514e+02	(-3.88878788647765e+00dB,4.62883349517932e+01°)
5.09330871057149e+02	(-3.87834975841236e+00dB,4.62224337319842e+01°)
5.10504999975360e+02	(-3.86793461426423e+00dB,4.61565260371111e+01°)
5.11681835540261e+02	(-3.85754245842920e+00dB,4.60906122154086e+01°)
5.12861383991318e+02	(-3.84717329505997e+00dB,4.60246926152704e+01°)
5.14043651582379e+02	(-3.83682712806604e+00dB,4.59587675852399e+01°)
5.15228644581709e+02	(-3.82650396111121e+00dB,4.58928374739864e+01°)
5.16416369272024e+02	(-3.81620379762004e+00dB,4.58269026303381e+01°)
5.17606831950520e+02	(-3.80592664077408e+00dB,4.57609634032498e+01°)
5.18800038928914e+02	(-3.79567249351170e+00dB,4.56950201417934e+01°)
5.19995996533468e+02	(-3.78544135851977e+00dB,4.56290731950967e+01°)
5.21194711105033e+02	(-3.77523323824997e+00dB,4.55631229124375e+01°)
5.22396188999072e+02	(-3.76504813491407e+00dB,4.54971696432083e+01°)
5.23600436585702e+02	(-3.75488605047131e+00dB,4.54312137368226e+01°)
5.24807460249724e+02	(-3.74474698663200e+00dB,4.53652555427325e+01°)
5.26017266390658e+02	(-3.73463094487982e+00dB,4.52992954105607e+01°)
5.27229861422774e+02	(-3.72453792644099e+00dB,4.52333336898965e+01°)
5.28445251775132e+02	(-3.71446793230537e+00dB,4.51673707304189e+01°)
5.29663443891609e+02	(-3.70442096320926e+00dB,4.51014068817798e+01°)
5.30884444230939e+02	(-3.69439701965296e+00dB,4.50354424937067e+01°)
5.32108259266745e+02	(-3.68439610189775e+00dB,4.49694779159755e+01°)
5.33334895487572e+02	(-3.67441820993921e+00dB,4.49035134982252e+01°)
5.34564359396922e+02	(-3.66446334355687e+00dB,4.48375495902760e+01°)
5.35796657513292e+02	(-3.65453150226400e+00dB,4.47715865417885e+01°)
5.37031796370203e+02	(-3.64462268533977e+00dB,4.47056247024668e+01°)
5.38269782516239e+02	(-3.63473689181730e+00dB,4.46396644219697e+01°)
5.39510622515078e+02	(-3.62487412048620e+00dB,4.45737060499189e+01°)
5.40754322945531e+02	(-3.61503436989233e+00dB,4.45077499358865e+01°)
5.42000890401574e+02	(-3.60521763833122e+00dB,4.44417964293422e+01°)
5.43250331492383e+02	(-3.59542392386931e+00dB,4.43758458797864e+01°)
5.44502652842371e+02	(-3.58565322431741e+00dB,4.43098986365606e+01°)
5.45757861091220e+02	(-3.57590553723765e+00dB,4.42439550488856e+01°)
5.47015962893921e+02	(-3.56618085996620e+00dB,4.41780154660041e+01°)
5.48276964920803e+02	(-3.55647918957966e+00dB,4.41120802369441e+01°)
5.49540873857574e+02	(-3.54680052292101e+00dB,4.40461497106841e+01°)
5.50807696405352e+02	(-3.53714485658582e+00dB,4.39802242360496e+01°)
5.52077439280706e+02	(-3.52751218692515e+00dB,4.39143041617230e+01°)
5.53350109215685e+02	(-3.51790251005005e+00dB,4.38483898362628e+01°)
5.54625712957859e+02	(-3.50831582182926e+00dB,4.37824816080795e+01°)
5.55904257270352e+02	(-3.49875211788769e+00dB,4.37165798254126e+01°)
5.57185748931878e+02	(-3.48921139360780e+00dB,4.36506848363314e+01°)
5.58470194736779e+02	(-3.47969364412563e+00dB,4.35847969886965e+01°)
5.59757601495058e+02	(-3.47019886434342e+00dB,4.35189166302357e+01°)
5.61047976032418e+02	(-3.46072704891614e+00dB,4.34530441084414e+01°)
5.62341325190297e+02	(-3.45127819225911e+00dB,4.33871797706120e+01°)
5.63637655825902e+02	(-3.44185228854769e+00dB,4.33213239638390e+01°)
5.64936974812250e+02	(-3.43244933171269e+00dB,4.32554770349642e+01°)
5.66239289038200e+02	(-3.42306931544462e+00dB,4.31896393305993e+01°)
5.67544605408494e+02	(-3.41371223319689e+00dB,4.31238111971361e+01°)
5.68852930843788e+02	(-3.40437807817901e+00dB,4.30579929806887e+01°)
5.70164272280694e+02	(-3.39506684336117e+00dB,4.29921850271138e+01°)
5.71478636671813e+02	(-3.38577852147374e+00dB,4.29263876819978e+01°)
5.72796030985775e+02	(-3.37651310501553e+00dB,4.28606012907013e+01°)
5.74116462207274e+02	(-3.36727058623100e+00dB,4.27948261981899e+01°)
5.75439937337103e+02	(-3.35805095713557e+00dB,4.27290627491986e+01°)
5.76766463392197e+02	(-3.34885420950941e+00dB,4.26633112881799e+01°)
5.78096047405664e+02	(-3.33968033488274e+00dB,4.25975721591856e+01°)
5.79428696426826e+02	(-3.33052932456235e+00dB,4.25318457060451e+01°)
5.80764417521257e+02	(-3.32140116960894e+00dB,4.24661322721915e+01°)
5.82103217770817e+02	(-3.31229586084349e+00dB,4.24004322006976e+01°)
5.83445104273690e+02	(-3.30321338885750e+00dB,4.23347458343346e+01°)
5.84790084144426e+02	(-3.29415374400472e+00dB,4.22690735155037e+01°)
5.86138164513973e+02	(-3.28511691640303e+00dB,4.22034155862365e+01°)
5.87489352529721e+02	(-3.27610289593526e+00dB,4.21377723881902e+01°)
5.88843655355533e+02	(-3.26711167224015e+00dB,4.20721442625691e+01°)
5.90201080171789e+02	(-3.25814323473724e+00dB,4.20065315502936e+01°)
5.91561634175418e+02	(-3.24919757260143e+00dB,4.19409345918047e+01°)
5.92925324579944e+02	(-3.24027467477764e+00dB,4.18753537271568e+01°)
5.94292158615516e+02	(-3.23137452997690e+00dB,4.18097892959789e+01°)
5.95662143528954e+02	(-3.22249712667649e+00dB,4.17442416374616e+01°)
5.97035286583780e+02	(-3.21364245312654e+00dB,4.16787110903964e+01°)
5.98411595060263e+02	(-3.20481049733875e+00dB,4.16131979930776e+01°)
5.99791076255452e+02	(-3.19600124709717e+00dB,4.15477026833705e+01°)
6.01173737483221e+02	(-3.18721468995116e+00dB,4.14822254986475e+01°)
6.02559586074301e+02	(-3.17845081322780e+00dB,4.14167667758682e+01°)
6.03948629376322e+02	(-3.16970960401673e+00dB,4.13513268514531e+01°)
6.05340874753856e+02	(-3.16099104918623e+00dB,4.12859060613921e+01°)
6.06736329588448e+02	(-3.15229513536702e+00dB,4.12205047411101e+01°)
6.08135001278660e+02	(-3.14362184896527e+00dB,4.11551232255535e+01°)
6.09536897240111e+02	(-3.13497117616373e+00dB,4.10897618491833e+01°)
6.10942024905514e+02	(-3.12634310291239e+00dB,4.10244209458952e+01°)
6.12350391724715e+02	(-3.11773761493764e+00dB,4.09591008490750e+01°)
6.13762005164736e+02	(-3.10915469774363e+00dB,4.08938018915953e+01°)
6.15176872709809e+02	(-3.10059433659974e+00dB,4.08285244057088e+01°)
6.16595001861423e+02	(-3.09205651656157e+00dB,4.07632687231953e+01°)
6.18016400138357e+02	(-3.08354122245556e+00dB,4.06980351752301e+01°)
6.19441075076722e+02	(-3.07504843888526e+00dB,4.06328240924214e+01°)
6.20869034230004e+02	(-3.06657815022673e+00dB,4.05676358047602e+01°)
6.22300285169100e+02	(-3.05813034064661e+00dB,4.05024706417467e+01°)
6.23734835482360e+02	(-3.04970499407582e+00dB,4.04373289321754e+01°)
6.25172692775626e+02	(-3.04130209423684e+00dB,4.03722110043322e+01°)
6.26613864672275e+02	(-3.03292162461856e+00dB,4.03071171857864e+01°)
6.28058358813258e+02	(-3.02456356850748e+00dB,4.02420478036202e+01°)
6.29506182857137e+02	(-3.01622790895432e+00dB,4.01770031841559e+01°)
6.30957344480133e+02	(-3.00791462880686e+00dB,4.01119836531978e+01°)
6.32411851376159e+02	(-2.99962371068448e+00dB,4.00469895358220e+01°)
6.33869711256866e+02	(-2.99135513699018e+00dB,3.99820211564552e+01°)
6.35330931851683e+02	(-2.98310888992314e+00dB,3.99170788389606e+01°)
6.36795520907855e+02	(-2.97488495145386e+00dB,3.98521629064306e+01°)
6.38263486190487e+02	(-2.96668330334277e+00dB,3.97872736813174e+01°)
6.39734835482587e+02	(-2.95850392713911e+00dB,3.97224114854130e+01°)
6.41209576585100e+02	(-2.95034680417749e+00dB,3.96575766398080e+01°)
6.42687717316958e+02	(-2.94221191558185e+00dB,3.95927694649087e+01°)
6.44169265515115e+02	(-2.93409924225750e+00dB,3.95279902803620e+01°)
6.45654229034593e+02	(-2.92600876490762e+00dB,3.94632394051712e+01°)
6.47142615748521e+02	(-2.91794046402320e+00dB,3.93985171576040e+01°)
6.48634433548176e+02	(-2.90989431988563e+00dB,3.93338238551988e+01°)
6.50129690343028e+02	(-2.90187031256985e+00dB,3.92691598147772e+01°)
6.51628394060780e+02	(-2.89386842193177e+00dB,3.92045253523279e+01°)
6.53130552647409e+02	(-2.88588862764203e+00dB,3.91399207832657e+01°)
6.54636174067212e+02	(-2.87793090914421e+00dB,3.90753464220812e+01°)
6.56145266302842e+02	(-2.86999524568877e+00dB,3.90108025826003e+01°)
6.57657837355357e+02	(-2.86208161631987e+00dB,3.89462895778647e+01°)
6.59173895244257e+02	(-2.85418999987302e+00dB,3.88818077200980e+01°)
6.60693448007532e+02	(-2.84632037499029e+00dB,3.88173573208176e+01°)
6.62216503701698e+02	(-2.83847272010586e+00dB,3.87529386907008e+01°)
6.63743070401844e+02	(-2.83064701345356e+00dB,3.86885521396345e+01°)
6.65273156201677e+02	(-2.82284323306501e+00dB,3.86241979766850e+01°)
6.66806769213557e+02	(-2.81506135677828e+00dB,3.85598765101551e+01°)
6.68343917568550e+02	(-2.80730136223084e+00dB,3.84955880475132e+01°)
6.69884609416461e+02	(-2.79956322685827e+00dB,3.84313328953681e+01°)
6.71428852925887e+02	(-2.79184692790869e+00dB,3.83671113595743e+01°)
6.72976656284252e+02	(-2.78415244242601e+00dB,3.83029237450798e+01°)
6.74528027697856e+02	(-2.77647974726286e+00dB,3.82387703560189e+01°)
6.76082975391916e+02	(-2.76882881907620e+00dB,3.81746514956622e+01°)
6.77641507610609e+02	(-2.76119963433560e+00dB,3.81105674664713e+01°)
6.79203632617118e+02	(-2.75359216931036e+00dB,3.80465185699772e+01°)
6.80769358693675e+02	(-2.74600640008566e+00dB,3.79825051069017e+01°)
6.82338694141603e+02	(-2.73844230255111e+00dB,3.79185273770467e+01°)
6.83911647281362e+02	(-2.73089985241451e+00dB,3.78545856793976e+01°)
6.85488226452594e+02	(-2.72337902518226e+00dB,3.77906803119416e+01°)
6.87068440014165e+02	(-2.71587979619030e+00dB,3.77268115719164e+01°)
6.88652296344209e+02	(-2.70840214057539e+00dB,3.76629797555533e+01°)
6.90239803840174e+02	(-2.70094603329379e+00dB,3.75991851582207e+01°)
6.91830970918869e+02	(-2.69351144911328e+00dB,3.75354280743427e+01°)
6.93425806016501e+02	(-2.68609836262502e+00dB,3.74717087974856e+01°)
6.95024317588728e+02	(-2.67870674823167e+00dB,3.74080276202429e+01°)
6.96626514110700e+02	(-2.67133658015784e+00dB,3.73443848343097e+01°)
6.98232404077103e+02	(-2.66398783244536e+00dB,3.72807807304288e+01°)
6.99841996002205e+02	(-2.65666047895827e+00dB,3.72172155984194e+01°)
7.01455298419902e+02	(-2.64935449337729e+00dB,3.71536897271147e+01°)
7.03072319883764e+02	(-2.64206984921216e+00dB,3.70902034044541e+01°)
7.04693068967077e+02	(-2.63480651979105e+00dB,3.70267569173784e+01°)
7.06317554262892e+02	(-2.62756447827211e+00dB,3.69633505519158e+01°)
7.07945784384068e+02	(-2.62034369762835e+00dB,3.68999845930338e+01°)
