Freq.	V(5,6)/V(A)
1.37088176616477e+02	(-8.80299125752411e+00dB,7.55382194074009e+01°)
1.37404197501243e+02	(-8.78424128958855e+00dB,7.55062841488614e+01°)
1.37720946889386e+02	(-8.76549672935023e+00dB,7.54742845036390e+01°)
1.38038426460280e+02	(-8.74675759863357e+00dB,7.54422203819318e+01°)
1.38356637897170e+02	(-8.72802391933313e+00dB,7.54100916940720e+01°)
1.38675582887180e+02	(-8.70929571340556e+00dB,7.53778983505144e+01°)
1.38995263121327e+02	(-8.69057300291471e+00dB,7.53456402619158e+01°)
1.39315680294522e+02	(-8.67185580997310e+00dB,7.53133173390364e+01°)
1.39636836105585e+02	(-8.65314415676968e+00dB,7.52809294927894e+01°)
1.39958732257253e+02	(-8.63443806557621e+00dB,7.52484766342539e+01°)
1.40281370456187e+02	(-8.61573755874501e+00dB,7.52159586746729e+01°)
1.40604752412983e+02	(-8.59704265868053e+00dB,7.51833755254068e+01°)
1.40928879842179e+02	(-8.57835338789224e+00dB,7.51507270980262e+01°)
1.41253754462267e+02	(-8.55966976894493e+00dB,7.51180133042284e+01°)
1.41579377995699e+02	(-8.54099182448807e+00dB,7.50852340558896e+01°)
1.41905752168901e+02	(-8.52231957723640e+00dB,7.50523892650339e+01°)
1.42232878712273e+02	(-8.50365305000304e+00dB,7.50194788438931e+01°)
1.42560759360210e+02	(-8.48499226564232e+00dB,7.49865027048083e+01°)
1.42889395851101e+02	(-8.46633724712737e+00dB,7.49534607603685e+01°)
1.43218789927346e+02	(-8.44768801746873e+00dB,7.49203529232692e+01°)
1.43548943335357e+02	(-8.42904459978138e+00dB,7.48871791064332e+01°)
1.43879857825576e+02	(-8.41040701723258e+00dB,7.48539392229204e+01°)
1.44211535152478e+02	(-8.39177529309542e+00dB,7.48206331860239e+01°)
1.44543977074584e+02	(-8.37314945069165e+00dB,7.47872609091722e+01°)
1.44877185354467e+02	(-8.35452951343738e+00dB,7.47538223060115e+01°)
1.45211161758765e+02	(-8.33591550481569e+00dB,7.47203172903596e+01°)
1.45545908058188e+02	(-8.31730744840189e+00dB,7.46867457762531e+01°)
1.45881426027526e+02	(-8.29870536782403e+00dB,7.46531076778785e+01°)
1.46217717445663e+02	(-8.28010928680633e+00dB,7.46194029096532e+01°)
1.46554784095582e+02	(-8.26151922915392e+00dB,7.45856313861999e+01°)
1.46892627764378e+02	(-8.24293521873518e+00dB,7.45517930223163e+01°)
1.47231250243263e+02	(-8.22435727950218e+00dB,7.45178877330158e+01°)
1.47570653327580e+02	(-8.20578543548775e+00dB,7.44839154335228e+01°)
1.47910838816812e+02	(-8.18721971079818e+00dB,7.44498760392630e+01°)
1.48251808514586e+02	(-8.16866012962171e+00dB,7.44157694658809e+01°)
1.48593564228691e+02	(-8.15010671622320e+00dB,7.43815956292317e+01°)
1.48936107771082e+02	(-8.13155949494016e+00dB,7.43473544453774e+01°)
1.49279440957890e+02	(-8.11301849019369e+00dB,7.43130458306083e+01°)
1.49623565609434e+02	(-8.09448372649639e+00dB,7.42786697014604e+01°)
1.49968483550228e+02	(-8.07595522841527e+00dB,7.42442259746500e+01°)
1.50314196608993e+02	(-8.05743302060771e+00dB,7.42097145671404e+01°)
1.50660706618665e+02	(-8.03891712780839e+00dB,7.41751353961233e+01°)
1.51008015416405e+02	(-8.02040757483456e+00dB,7.41404883790281e+01°)
1.51356124843611e+02	(-8.00190438657947e+00dB,7.41057734335134e+01°)
1.51705036745924e+02	(-7.98340758801128e+00dB,7.40709904774678e+01°)
1.52054752973240e+02	(-7.96491720418231e+00dB,7.40361394290288e+01°)
1.52405275379720e+02	(-7.94643326023200e+00dB,7.40012202065912e+01°)
1.52756605823798e+02	(-7.92795578135463e+00dB,7.39662327287491e+01°)
1.53108746168193e+02	(-7.90948479285847e+00dB,7.39311769144095e+01°)
1.53461698279920e+02	(-7.89102032008983e+00dB,7.38960526826516e+01°)
1.53815464030294e+02	(-7.87256238851125e+00dB,7.38608599528774e+01°)
1.54170045294946e+02	(-7.85411102365443e+00dB,7.38255986447249e+01°)
1.54525443953832e+02	(-7.83566625111700e+00dB,7.37902686780641e+01°)
1.54881661891238e+02	(-7.81722809658155e+00dB,7.37548699730367e+01°)
1.55238700995798e+02	(-7.79879658583293e+00dB,7.37194024500911e+01°)
1.55596563160498e+02	(-7.78037174469965e+00dB,7.36838660298728e+01°)
1.55955250282685e+02	(-7.76195359911688e+00dB,7.36482606333485e+01°)
1.56314764264085e+02	(-7.74354217509792e+00dB,7.36125861817533e+01°)
1.56675107010805e+02	(-7.72513749871911e+00dB,7.35768425965643e+01°)
1.57036280433345e+02	(-7.70673959615102e+00dB,7.35410297995639e+01°)
1.57398286446612e+02	(-7.68834849364855e+00dB,7.35051477128232e+01°)
1.57761126969925e+02	(-7.66996421753046e+00dB,7.34691962586649e+01°)
1.58124803927028e+02	(-7.65158679420273e+00dB,7.34331753597110e+01°)
1.58489319246101e+02	(-7.63321625016315e+00dB,7.33970849388951e+01°)
1.58854674859768e+02	(-7.61485261197675e+00dB,7.33609249194176e+01°)
1.59220872705107e+02	(-7.59649590629412e+00dB,7.33246952247828e+01°)
1.59587914723663e+02	(-7.57814615984620e+00dB,7.32883957787932e+01°)
1.59955802861457e+02	(-7.55980339944451e+00dB,7.32520265055510e+01°)
1.60324539068994e+02	(-7.54146765197838e+00dB,7.32155873294574e+01°)
1.60694125301277e+02	(-7.52313894442295e+00dB,7.31790781752293e+01°)
1.61064563517817e+02	(-7.50481730383002e+00dB,7.31424989678856e+01°)
1.61435855682638e+02	(-7.48650275732809e+00dB,7.31058496327486e+01°)
1.61808003764296e+02	(-7.46819533214621e+00dB,7.30691300954964e+01°)
1.62181009735883e+02	(-7.44989505557287e+00dB,7.30323402820816e+01°)
1.62554875575038e+02	(-7.43160195498684e+00dB,7.29954801187971e+01°)
1.62929603263962e+02	(-7.41331605784341e+00dB,7.29585495322513e+01°)
1.63305194789423e+02	(-7.39503739168165e+00dB,7.29215484493856e+01°)
1.63681652142770e+02	(-7.37676598412788e+00dB,7.28844767974839e+01°)
1.64058977319943e+02	(-7.35850186287637e+00dB,7.28473345041375e+01°)
1.64437172321482e+02	(-7.34024505570884e+00dB,7.28101214972862e+01°)
1.64816239152540e+02	(-7.32199559050368e+00dB,7.27728377052414e+01°)
1.65196179822891e+02	(-7.30375349519265e+00dB,7.27354830566005e+01°)
1.65576996346942e+02	(-7.28551879781096e+00dB,7.26980574803520e+01°)
1.65958690743745e+02	(-7.26729152645650e+00dB,7.26605609057946e+01°)
1.66341265037006e+02	(-7.24907170932401e+00dB,7.26229932626116e+01°)
1.66724721255095e+02	(-7.23085937468384e+00dB,7.25853544808291e+01°)
1.67109061431060e+02	(-7.21265455088896e+00dB,7.25476444908346e+01°)
1.67494287602633e+02	(-7.19445726636415e+00dB,7.25098632233568e+01°)
1.67880401812245e+02	(-7.17626754963764e+00dB,7.24720106095347e+01°)
1.68267406107036e+02	(-7.15808542929523e+00dB,7.24340865808261e+01°)
1.68655302538863e+02	(-7.13991093401433e+00dB,7.23960910690803e+01°)
1.69044093164315e+02	(-7.12174409256506e+00dB,7.23580240065442e+01°)
1.69433780044722e+02	(-7.10358493377159e+00dB,7.23198853257857e+01°)
1.69824365246163e+02	(-7.08543348655976e+00dB,7.22816749597945e+01°)
1.70215850839484e+02	(-7.06728977993681e+00dB,7.22433928419448e+01°)
1.70608238900301e+02	(-7.04915384298453e+00dB,7.22050389059829e+01°)
1.71001531509017e+02	(-7.03102570487220e+00dB,7.21666130860582e+01°)
1.71395730750831e+02	(-7.01290539483866e+00dB,7.21281153166887e+01°)
1.71790838715747e+02	(-6.99479294222331e+00dB,7.20895455328297e+01°)
1.72186857498589e+02	(-6.97668837641672e+00dB,7.20509036697721e+01°)
1.72583789199009e+02	(-6.95859172693345e+00dB,7.20121896633012e+01°)
1.72981635921499e+02	(-6.94050302332886e+00dB,7.19734034495222e+01°)
1.73380399775402e+02	(-6.92242229525739e+00dB,7.19345449649882e+01°)
1.73780082874926e+02	(-6.90434957246504e+00dB,7.18956141466876e+01°)
1.74180687339150e+02	(-6.88628488475913e+00dB,7.18566109319823e+01°)
1.74582215292039e+02	(-6.86822826204112e+00dB,7.18175352586821e+01°)
1.74984668862454e+02	(-6.85017973428551e+00dB,7.17783870650023e+01°)
1.75388050184164e+02	(-6.83213933155003e+00dB,7.17391662895892e+01°)
1.75792361395858e+02	(-6.81410708398018e+00dB,7.16998728715337e+01°)
1.76197604641151e+02	(-6.79608302179801e+00dB,7.16605067503501e+01°)
1.76603782068605e+02	(-6.77806717530020e+00dB,7.16210678659750e+01°)
1.77010895831730e+02	(-6.76005957487283e+00dB,7.15815561588042e+01°)
1.77418948089005e+02	(-6.74206025098932e+00dB,7.15419715696905e+01°)
1.77827941003880e+02	(-6.72406923418301e+00dB,7.15023140398880e+01°)
1.78237876744797e+02	(-6.70608655508585e+00dB,7.14625835111399e+01°)
1.78648757485193e+02	(-6.68811224440512e+00dB,7.14227799256317e+01°)
1.79060585403517e+02	(-6.67014633292617e+00dB,7.13829032260001e+01°)
1.79473362683241e+02	(-6.65218885152342e+00dB,7.13429533553612e+01°)
1.79887091512867e+02	(-6.63423983113769e+00dB,7.13029302572637e+01°)
1.80301774085945e+02	(-6.61629930280166e+00dB,7.12628338757493e+01°)
1.80717412601081e+02	(-6.59836729763062e+00dB,7.12226641553357e+01°)
1.81134009261948e+02	(-6.58044384680710e+00dB,7.11824210409861e+01°)
1.81551566277301e+02	(-6.56252898160541e+00dB,7.11421044781674e+01°)
1.81970085860986e+02	(-6.54462273337587e+00dB,7.11017144128192e+01°)
1.82389570231952e+02	(-6.52672513355131e+00dB,7.10612507913711e+01°)
1.82810021614262e+02	(-6.50883621364171e+00dB,7.10207135607353e+01°)
1.83231442237109e+02	(-6.49095600524446e+00dB,7.09801026683335e+01°)
1.83653834334822e+02	(-6.47308454001860e+00dB,7.09394180620413e+01°)
1.84077200146883e+02	(-6.45522184972329e+00dB,7.08986596902808e+01°)
1.84501541917935e+02	(-6.43736796619560e+00dB,7.08578275019727e+01°)
1.84926861897795e+02	(-6.41952292132936e+00dB,7.08169214464923e+01°)
1.85353162341469e+02	(-6.40168674712671e+00dB,7.07759414737914e+01°)
1.85780445509157e+02	(-6.38385947565092e+00dB,7.07348875342931e+01°)
1.86208713666274e+02	(-6.36604113905464e+00dB,7.06937595789624e+01°)
1.86637969083454e+02	(-6.34823176956578e+00dB,7.06525575592756e+01°)
1.87068214036567e+02	(-6.33043139948555e+00dB,7.06112814272207e+01°)
1.87499450806729e+02	(-6.31264006120817e+00dB,7.05699311353468e+01°)
1.87931681680314e+02	(-6.29485778718822e+00dB,7.05285066366926e+01°)
1.88364908948967e+02	(-6.27708460997832e+00dB,7.04870078848766e+01°)
1.88799134909616e+02	(-6.25932056219375e+00dB,7.04454348340207e+01°)
1.89234361864485e+02	(-6.24156567654707e+00dB,7.04037874388337e+01°)
1.89670592121102e+02	(-6.22381998579827e+00dB,7.03620656544986e+01°)
1.90107827992317e+02	(-6.20608352281973e+00dB,7.03202694368292e+01°)
1.90546071796312e+02	(-6.18835632053624e+00dB,7.02783987421337e+01°)
1.90985325856611e+02	(-6.17063841196777e+00dB,7.02364535273183e+01°)
1.91425592502095e+02	(-6.15292983020427e+00dB,7.01944337498335e+01°)
1.91866874067016e+02	(-6.13523060840518e+00dB,7.01523393676751e+01°)
1.92309172891003e+02	(-6.11754077983274e+00dB,7.01101703394687e+01°)
1.92752491319080e+02	(-6.09986037779310e+00dB,7.00679266243329e+01°)
1.93196831701679e+02	(-6.08218943569967e+00dB,7.00256081820356e+01°)
1.93642196394647e+02	(-6.06452798701963e+00dB,6.99832149728690e+01°)
1.94088587759264e+02	(-6.04687606531582e+00dB,6.99407469577549e+01°)
1.94536008162253e+02	(-6.02923370421085e+00dB,6.98982040981621e+01°)
1.94984459975791e+02	(-6.01160093742383e+00dB,6.98555863561999e+01°)
1.95433945577526e+02	(-5.99397779872326e+00dB,6.98128936945085e+01°)
1.95884467350585e+02	(-5.97636432197607e+00dB,6.97701260763801e+01°)
1.96336027683591e+02	(-5.95876054111369e+00dB,6.97272834656836e+01°)
1.96788628970671e+02	(-5.94116649016024e+00dB,6.96843658269356e+01°)
1.97242273611472e+02	(-5.92358220319158e+00dB,6.96413731252055e+01°)
1.97696964011172e+02	(-5.90600771436697e+00dB,6.95983053261968e+01°)
1.98152702580496e+02	(-5.88844305792847e+00dB,6.95551623962498e+01°)
1.98609491735723e+02	(-5.87088826818998e+00dB,6.95119443023199e+01°)
1.99067333898705e+02	(-5.85334337954257e+00dB,6.94686510119946e+01°)
1.99526231496874e+02	(-5.83580842643606e+00dB,6.94252824934516e+01°)
1.99986186963261e+02	(-5.81828344341737e+00dB,6.93818387155598e+01°)
2.00447202736502e+02	(-5.80076846509037e+00dB,6.93383196477824e+01°)
2.00909281260859e+02	(-5.78326352613917e+00dB,6.92947252602394e+01°)
2.01372424986225e+02	(-5.76576866132352e+00dB,6.92510555237024e+01°)
2.01836636368142e+02	(-5.74828390546753e+00dB,6.92073104095684e+01°)
2.02301917867813e+02	(-5.73080929348448e+00dB,6.91634898899280e+01°)
2.02768271952114e+02	(-5.71334486035282e+00dB,6.91195939375086e+01°)
2.03235701093608e+02	(-5.69589064111941e+00dB,6.90756225256887e+01°)
2.03704207770558e+02	(-5.67844667090095e+00dB,6.90315756285037e+01°)
2.04173794466939e+02	(-5.66101298489992e+00dB,6.89874532206926e+01°)
2.04644463672453e+02	(-5.64358961837617e+00dB,6.89432552776295e+01°)
2.05116217882542e+02	(-5.62617660667652e+00dB,6.88989817754036e+01°)
2.05589059598400e+02	(-5.60877398520355e+00dB,6.88546326907447e+01°)
2.06062991326986e+02	(-5.59138178944215e+00dB,6.88102080010952e+01°)
2.06538015581038e+02	(-5.57400005493503e+00dB,6.87657076845517e+01°)
2.07014134879090e+02	(-5.55662881731791e+00dB,6.87211317199604e+01°)
2.07491351745476e+02	(-5.53926811228538e+00dB,6.86764800868339e+01°)
2.07969668710355e+02	(-5.52191797558528e+00dB,6.86317527653414e+01°)
2.08449088309714e+02	(-5.50457844306136e+00dB,6.85869497364224e+01°)
2.08929613085389e+02	(-5.48724955061749e+00dB,6.85420709817012e+01°)
2.09411245585075e+02	(-5.46993133421564e+00dB,6.84971164834837e+01°)
2.09893988362338e+02	(-5.45262382990487e+00dB,6.84520862248389e+01°)
2.10377843976633e+02	(-5.43532707379369e+00dB,6.84069801895315e+01°)
2.10862814993314e+02	(-5.41804110205123e+00dB,6.83617983620293e+01°)
2.11348903983650e+02	(-5.40076595094293e+00dB,6.83165407276015e+01°)
2.11836113524835e+02	(-5.38350165675790e+00dB,6.82712072721338e+01°)
2.12324446200007e+02	(-5.36624825589214e+00dB,6.82257979823496e+01°)
2.12813904598256e+02	(-5.34900578478984e+00dB,6.81803128456628e+01°)
2.13304491314643e+02	(-5.33177427997256e+00dB,6.81347518502581e+01°)
2.13796208950208e+02	(-5.31455377800818e+00dB,6.80891149850146e+01°)
2.14289060111991e+02	(-5.29734431555015e+00dB,6.80434022396133e+01°)
2.14783047413038e+02	(-5.28014592930967e+00dB,6.79976136044694e+01°)
2.15278173472422e+02	(-5.26295865606943e+00dB,6.79517490707733e+01°)
2.15774440915251e+02	(-5.24578253267165e+00dB,6.79058086304632e+01°)
2.16271852372687e+02	(-5.22861759602174e+00dB,6.78597922762400e+01°)
2.16770410481954e+02	(-5.21146388309144e+00dB,6.78137000015812e+01°)
2.17270117886359e+02	(-5.19432143092357e+00dB,6.77675318007577e+01°)
2.17770977235300e+02	(-5.17719027660812e+00dB,6.77212876687748e+01°)
2.18272991184285e+02	(-5.16007045731670e+00dB,6.76749676014698e+01°)
2.18776162394940e+02	(-5.14296201027185e+00dB,6.76285715954341e+01°)
2.19280493535029e+02	(-5.12586497276720e+00dB,6.75820996480737e+01°)
2.19785987278467e+02	(-5.10877938214201e+00dB,6.75355517575429e+01°)
2.20292646305330e+02	(-5.09170527582268e+00dB,6.74889279228645e+01°)
2.20800473301874e+02	(-5.07464269127688e+00dB,6.74422281438087e+01°)
2.21309470960548e+02	(-5.05759166603294e+00dB,6.73954524209509e+01°)
2.21819641980006e+02	(-5.04055223769889e+00dB,6.73486007557289e+01°)
2.22330989065124e+02	(-5.02352444392649e+00dB,6.73016731503501e+01°)
2.22843514927014e+02	(-5.00650832242569e+00dB,6.72546696078355e+01°)
2.23357222283037e+02	(-4.98950391097149e+00dB,6.72075901320434e+01°)
2.23872113856818e+02	(-4.97251124739604e+00dB,6.71604347276537e+01°)
2.24388192378260e+02	(-4.95553036960445e+00dB,6.71132034002162e+01°)
2.24905460583562e+02	(-4.93856131553236e+00dB,6.70658961560372e+01°)
2.25423921215227e+02	(-4.92160412319108e+00dB,6.70185130023119e+01°)
2.25943577022081e+02	(-4.90465883065095e+00dB,6.69710539470814e+01°)
2.26464430759290e+02	(-4.88772547602544e+00dB,6.69235189991952e+01°)
2.26986485188366e+02	(-4.87080409749346e+00dB,6.68759081683762e+01°)
2.27509743077191e+02	(-4.85389473329537e+00dB,6.68282214652176e+01°)
2.28034207200025e+02	(-4.83699742171836e+00dB,6.67804589011449e+01°)
2.28559880337526e+02	(-4.82011220109632e+00dB,6.67326204884218e+01°)
2.29086765276761e+02	(-4.80323910984290e+00dB,6.66847062402485e+01°)
2.29614864811220e+02	(-4.78637818640235e+00dB,6.66367161706272e+01°)
2.30144181740834e+02	(-4.76952946927792e+00dB,6.65886502944487e+01°)
2.30674718871990e+02	(-4.75269299702909e+00dB,6.65405086274890e+01°)
2.31206479017543e+02	(-4.73586880827489e+00dB,6.64922911864251e+01°)
2.31739464996831e+02	(-4.71905694166749e+00dB,6.64439979887630e+01°)
2.32273679635694e+02	(-4.70225743592865e+00dB,6.63956290529496e+01°)
2.32809125766484e+02	(-4.68547032982576e+00dB,6.63471843983069e+01°)
2.33345806228083e+02	(-4.66869566217029e+00dB,6.62986640450348e+01°)
2.33883723865918e+02	(-4.65193347183909e+00dB,6.62500680142767e+01°)
2.34422881531975e+02	(-4.63518379773628e+00dB,6.62013963280148e+01°)
2.34963282084814e+02	(-4.61844667883020e+00dB,6.61526490091824e+01°)
2.35504928389584e+02	(-4.60172215413750e+00dB,6.61038260816234e+01°)
2.36047823318040e+02	(-4.58501026271486e+00dB,6.60549275700730e+01°)
2.36591969748558e+02	(-4.56831104368148e+00dB,6.60059535002295e+01°)
2.37137370566148e+02	(-4.55162453618651e+00dB,6.59569038986632e+01°)
2.37684028662470e+02	(-4.53495077942729e+00dB,6.59077787928762e+01°)
2.38231946935852e+02	(-4.51828981266069e+00dB,6.58585782113406e+01°)
2.38781128291300e+02	(-4.50164167517303e+00dB,6.58093021834155e+01°)
2.39331575640521e+02	(-4.48500640630203e+00dB,6.57599507394165e+01°)
2.39883291901931e+02	(-4.46838404544562e+00dB,6.57105239106490e+01°)
2.40436280000676e+02	(-4.45177463200798e+00dB,6.56610217292511e+01°)
2.40990542868642e+02	(-4.43517820547053e+00dB,6.56114442284119e+01°)
2.41546083444476e+02	(-4.41859480533964e+00dB,6.55617914422201e+01°)
2.42102904673600e+02	(-4.40202447117035e+00dB,6.55120634057405e+01°)
2.42661009508224e+02	(-4.38546724255751e+00dB,6.54622601549939e+01°)
2.43220400907364e+02	(-4.36892315913211e+00dB,6.54123817269490e+01°)
2.43781081836857e+02	(-4.35239226056982e+00dB,6.53624281595565e+01°)
2.44343055269379e+02	(-4.33587458659246e+00dB,6.53123994917574e+01°)
2.44906324184456e+02	(-4.31937017694331e+00dB,6.52622957634134e+01°)
2.45470891568485e+02	(-4.30287907141433e+00dB,6.52121170153960e+01°)
2.46036760414744e+02	(-4.28640130984165e+00dB,6.51618632895777e+01°)
2.46603933723416e+02	(-4.26993693208604e+00dB,6.51115346287778e+01°)
2.47172414501595e+02	(-4.25348597804778e+00dB,6.50611310768137e+01°)
2.47742205763310e+02	(-4.23704848767063e+00dB,6.50106526785181e+01°)
2.48313310529539e+02	(-4.22062450092488e+00dB,6.49600994796933e+01°)
2.48885731828221e+02	(-4.20421405782381e+00dB,6.49094715271664e+01°)
2.49459472694277e+02	(-4.18781719840258e+00dB,6.48587688687299e+01°)
2.50034536169624e+02	(-4.17143396273487e+00dB,6.48079915531991e+01°)
2.50610925303193e+02	(-4.15506439092504e+00dB,6.47571396303929e+01°)
2.51188643150939e+02	(-4.13870852312085e+00dB,6.47062131511786e+01°)
2.51767692775867e+02	(-4.12236639948872e+00dB,6.46552121674013e+01°)
2.52348077248039e+02	(-4.10603806023215e+00dB,6.46041367319462e+01°)
2.52929799644596e+02	(-4.08972354557242e+00dB,6.45529868986837e+01°)
2.53512863049772e+02	(-4.07342289577566e+00dB,6.45017627225602e+01°)
2.54097270554911e+02	(-4.05713615113142e+00dB,6.44504642595357e+01°)
2.54683025258485e+02	(-4.04086335195408e+00dB,6.43990915665948e+01°)
2.55270130266106e+02	(-4.02460453858460e+00dB,6.43476447017568e+01°)
2.55858588690545e+02	(-4.00835975139692e+00dB,6.42961237241015e+01°)
2.56448403651752e+02	(-3.99212903077488e+00dB,6.42445286937025e+01°)
2.57039578276867e+02	(-3.97591241715001e+00dB,6.41928596717518e+01°)
2.57632115700238e+02	(-3.95970995096017e+00dB,6.41411167204342e+01°)
2.58226019063440e+02	(-3.94352167268498e+00dB,6.40892999030458e+01°)
2.58821291515290e+02	(-3.92734762279123e+00dB,6.40374092838250e+01°)
2.59417936211862e+02	(-3.91118784181370e+00dB,6.39854449282167e+01°)
2.60015956316508e+02	(-3.89504237027353e+00dB,6.39334069026164e+01°)
2.60615354999870e+02	(-3.87891124872644e+00dB,6.38812952745297e+01°)
2.61216135439901e+02	(-3.86279451775594e+00dB,6.38291101125581e+01°)
2.61818300821879e+02	(-3.84669221795025e+00dB,6.37768514863279e+01°)
2.62421854338424e+02	(-3.83060438991522e+00dB,6.37245194665383e+01°)
2.63026799189518e+02	(-3.81453107428292e+00dB,6.36721141249950e+01°)
2.63633138582518e+02	(-3.79847231170202e+00dB,6.36196355345839e+01°)
2.64240875732175e+02	(-3.78242814283286e+00dB,6.35670837692621e+01°)
2.64850013860650e+02	(-3.76639860834734e+00dB,6.35144589040609e+01°)
2.65460556197534e+02	(-3.75038374895174e+00dB,6.34617610151673e+01°)
2.66072505979861e+02	(-3.73438360533825e+00dB,6.34089901797710e+01°)
2.66685866452128e+02	(-3.71839821823419e+00dB,6.33561464762310e+01°)
2.67300640866311e+02	(-3.70242762835991e+00dB,6.33032299839424e+01°)
2.67916832481883e+02	(-3.68647187646640e+00dB,6.32502407834657e+01°)
2.68534444565830e+02	(-3.67053100329951e+00dB,6.31971789564157e+01°)
2.69153480392671e+02	(-3.65460504962788e+00dB,6.31440445855574e+01°)
2.69773943244471e+02	(-3.63869405621388e+00dB,6.30908377547169e+01°)
2.70395836410864e+02	(-3.62279806384207e+00dB,6.30375585488802e+01°)
2.71019163189064e+02	(-3.60691711330026e+00dB,6.29842070541363e+01°)
2.71643926883888e+02	(-3.59105124537659e+00dB,6.29307833576732e+01°)
2.72270130807770e+02	(-3.57520050086849e+00dB,6.28772875478124e+01°)
2.72897778280783e+02	(-3.55936492058360e+00dB,6.28237197140188e+01°)
2.73526872630650e+02	(-3.54354454532589e+00dB,6.27700799468582e+01°)
2.74157417192767e+02	(-3.52773941590851e+00dB,6.27163683380470e+01°)
2.74789415310219e+02	(-3.51194957314101e+00dB,6.26625849804149e+01°)
2.75422870333795e+02	(-3.49617505783543e+00dB,6.26087299679288e+01°)
2.76057785622013e+02	(-3.48041591080421e+00dB,6.25548033956942e+01°)
2.76694164541130e+02	(-3.46467217286865e+00dB,6.25008053599871e+01°)
2.77332010465163e+02	(-3.44894388483054e+00dB,6.24467359581641e+01°)
2.77971326775907e+02	(-3.43323108750777e+00dB,6.23925952887887e+01°)
2.78612116862956e+02	(-3.41753382170478e+00dB,6.23383834515362e+01°)
2.79254384123712e+02	(-3.40185212822248e+00dB,6.22841005472328e+01°)
2.79898131963415e+02	(-3.38618604787244e+00dB,6.22297466779101e+01°)
2.80543363795150e+02	(-3.37053562142923e+00dB,6.21753219466454e+01°)
2.81190083039872e+02	(-3.35490088969097e+00dB,6.21208264577776e+01°)
2.81838293126424e+02	(-3.33928189342850e+00dB,6.20662603167359e+01°)
2.82487997491549e+02	(-3.32367867341828e+00dB,6.20116236301590e+01°)
2.83139199579916e+02	(-3.30809127042236e+00dB,6.19569165058318e+01°)
2.83791902844134e+02	(-3.29251972519116e+00dB,6.19021390527001e+01°)
2.84446110744769e+02	(-3.27696407845728e+00dB,6.18472913808528e+01°)
2.85101826750369e+02	(-3.26142437095467e+00dB,6.17923736015976e+01°)
2.85759054337472e+02	(-3.24590064340098e+00dB,6.17373858274011e+01°)
2.86417796990636e+02	(-3.23039293649086e+00dB,6.16823281718728e+01°)
2.87078058202447e+02	(-3.21490129091327e+00dB,6.16272007498307e+01°)
2.87739841473545e+02	(-3.19942574733419e+00dB,6.15720036772444e+01°)
2.88403150312638e+02	(-3.18396634642243e+00dB,6.15167370713345e+01°)
2.89067988236525e+02	(-3.16852312879143e+00dB,6.14614010503688e+01°)
2.89734358770110e+02	(-3.15309613507706e+00dB,6.14059957339450e+01°)
2.90402265446422e+02	(-3.13768540587252e+00dB,6.13505212427648e+01°)
2.91071711806638e+02	(-3.12229098174959e+00dB,6.12949776987140e+01°)
2.91742701400094e+02	(-3.10691290326610e+00dB,6.12393652248950e+01°)
2.92415237784311e+02	(-3.09155121095779e+00dB,6.11836839456024e+01°)
2.93089324525009e+02	(-3.07620594533613e+00dB,6.11279339863210e+01°)
2.93764965196130e+02	(-3.06087714687680e+00dB,6.10721154736888e+01°)
2.94442163379853e+02	(-3.04556485605338e+00dB,6.10162285356245e+01°)
2.95120922666615e+02	(-3.03026911329285e+00dB,6.09602733011710e+01°)
2.95801246655131e+02	(-3.01498995899842e+00dB,6.09042499005840e+01°)
2.96483138952411e+02	(-2.99972743355319e+00dB,6.08481584653490e+01°)
2.97166603173779e+02	(-2.98448157730046e+00dB,6.07919991281170e+01°)
2.97851642942896e+02	(-2.96925243056644e+00dB,6.07357720227909e+01°)
2.98538261891772e+02	(-2.95404003362925e+00dB,6.06794772844168e+01°)
2.99226463660795e+02	(-2.93884442675121e+00dB,6.06231150493090e+01°)
2.99916251898741e+02	(-2.92366565014234e+00dB,6.05666854549194e+01°)
3.00607630262799e+02	(-2.90850374400241e+00dB,6.05101886399984e+01°)
3.01300602418588e+02	(-2.89335874847018e+00dB,6.04536247444121e+01°)
3.01995172040178e+02	(-2.87823070366794e+00dB,6.03969939093117e+01°)
3.02691342810107e+02	(-2.86311964967767e+00dB,6.03402962770519e+01°)
3.03389118419403e+02	(-2.84802562652712e+00dB,6.02835319911410e+01°)
3.04088502567604e+02	(-2.83294867421989e+00dB,6.02267011963606e+01°)
3.04789498962774e+02	(-2.81788883271417e+00dB,6.01698040386899e+01°)
3.05492111321527e+02	(-2.80284614192793e+00dB,6.01128406653298e+01°)
3.06196343369043e+02	(-2.78782064173601e+00dB,6.00558112246981e+01°)
3.06902198839091e+02	(-2.77281237197186e+00dB,5.99987158664394e+01°)
3.07609681474046e+02	(-2.75782137241181e+00dB,5.99415547413718e+01°)
3.08318795024911e+02	(-2.74284768280617e+00dB,5.98843280016079e+01°)
3.09029543251334e+02	(-2.72789134284471e+00dB,5.98270358004306e+01°)
3.09741929921633e+02	(-2.71295239216869e+00dB,5.97696782923420e+01°)
3.10455958812811e+02	(-2.69803087038034e+00dB,5.97122556331050e+01°)
3.11171633710577e+02	(-2.68312681702378e+00dB,5.96547679796746e+01°)
3.11888958409369e+02	(-2.66824027159453e+00dB,5.95972154902402e+01°)
