Freq.	V(9)/I(RDC_9_10)
8.93305483733250e+01	(-3.25251770548524e+01dB,8.10840586329056e+00°)
8.95364765549548e+01	(-3.25224690536259e+01dB,8.11161297724683e+00°)
8.97428794500703e+01	(-3.25197592541438e+01dB,8.11478194046387e+00°)
8.99497581529989e+01	(-3.25170476828570e+01dB,8.11791269012058e+00°)
9.01571137605911e+01	(-3.25143343662558e+01dB,8.12100516432181e+00°)
9.03649473722255e+01	(-3.25116193309197e+01dB,8.12405930215015e+00°)
9.05732600898154e+01	(-3.25089026034888e+01dB,8.12707504364365e+00°)
9.07820530178139e+01	(-3.25061842106613e+01dB,8.13005232979835e+00°)
9.09913272632205e+01	(-3.25034641792272e+01dB,8.13299110260502e+00°)
9.12010839355863e+01	(-3.25007425360220e+01dB,8.13589130500948e+00°)
9.14113241470203e+01	(-3.24980193079479e+01dB,8.13875288093805e+00°)
9.16220490121953e+01	(-3.24952945219695e+01dB,8.14157577529754e+00°)
9.18332596483534e+01	(-3.24925682051298e+01dB,8.14435993399490e+00°)
9.20449571753124e+01	(-3.24898403845170e+01dB,8.14710530391081e+00°)
9.22571427154716e+01	(-3.24871110872809e+01dB,8.14981183291886e+00°)
9.24698173938175e+01	(-3.24843803406418e+01dB,8.15247946989906e+00°)
9.26829823379302e+01	(-3.24816481718667e+01dB,8.15510816471913e+00°)
9.28966386779888e+01	(-3.24789146082783e+01dB,8.15769786824759e+00°)
9.31107875467782e+01	(-3.24761796772732e+01dB,8.16024853237501e+00°)
9.33254300796943e+01	(-3.24734434062809e+01dB,8.16276010997964e+00°)
9.35405674147503e+01	(-3.24707058228061e+01dB,8.16523255497102e+00°)
9.37562006925832e+01	(-3.24679669543896e+01dB,8.16766582225774e+00°)
9.39723310564589e+01	(-3.24652268286324e+01dB,8.17005986777362e+00°)
9.41889596522792e+01	(-3.24624854731793e+01dB,8.17241464846645e+00°)
9.44060876285874e+01	(-3.24597429157463e+01dB,8.17473012232775e+00°)
9.46237161365744e+01	(-3.24569991840622e+01dB,8.17700624834155e+00°)
9.48418463300848e+01	(-3.24542543059367e+01dB,8.17924298655198e+00°)
9.50604793656232e+01	(-3.24515083092076e+01dB,8.18144029801766e+00°)
9.52796164023602e+01	(-3.24487612217604e+01dB,8.18359814483383e+00°)
9.54992586021386e+01	(-3.24460130715385e+01dB,8.18571649014511e+00°)
9.57194071294794e+01	(-3.24432638865001e+01dB,8.18779529810887e+00°)
9.59400631515883e+01	(-3.24405136946826e+01dB,8.18983453395924e+00°)
9.61612278383614e+01	(-3.24377625241297e+01dB,8.19183416394165e+00°)
9.63829023623920e+01	(-3.24350104029513e+01dB,8.19379415537323e+00°)
9.66050878989763e+01	(-3.24322573592754e+01dB,8.19571447659975e+00°)
9.68277856261198e+01	(-3.24295034212712e+01dB,8.19759509702185e+00°)
9.70509967245439e+01	(-3.24267486171675e+01dB,8.19943598711470e+00°)
9.72747223776914e+01	(-3.24239929751959e+01dB,8.20123711837770e+00°)
9.74989637717336e+01	(-3.24212365236444e+01dB,8.20299846338862e+00°)
9.77237220955759e+01	(-3.24184792908277e+01dB,8.20471999577789e+00°)
9.79489985408647e+01	(-3.24157213050924e+01dB,8.20640169023681e+00°)
9.81747943019932e+01	(-3.24129625948028e+01dB,8.20804352250695e+00°)
9.84011105761082e+01	(-3.24102031883768e+01dB,8.20964546941692e+00°)
9.86279485631158e+01	(-3.24074431142355e+01dB,8.21120750883738e+00°)
9.88553094656886e+01	(-3.24046824008528e+01dB,8.21272961973080e+00°)
9.90831944892715e+01	(-3.24019210767134e+01dB,8.21421178211423e+00°)
9.93116048420881e+01	(-3.23991591703204e+01dB,8.21565397706907e+00°)
9.95405417351474e+01	(-3.23963967102249e+01dB,8.21705618677175e+00°)
9.97700063822500e+01	(-3.23936337249743e+01dB,8.21841839444678e+00°)
9.99999999999947e+01	(-3.23908702431493e+01dB,8.21974058440465e+00°)
1.00230523807785e+02	(-3.23881062933483e+01dB,8.22102274202913e+00°)
1.00461579027834e+02	(-3.23853419041967e+01dB,8.22226485378855e+00°)
1.00693166885175e+02	(-3.23825771043329e+01dB,8.22346690722436e+00°)
1.00925288607663e+02	(-3.23798119224062e+01dB,8.22462889095148e+00°)
1.01157945425984e+02	(-3.23770463870825e+01dB,8.22575079466566e+00°)
1.01391138573662e+02	(-3.23742805270518e+01dB,8.22683260915278e+00°)
1.01624869287064e+02	(-3.23715143710125e+01dB,8.22787432627554e+00°)
1.01859138805406e+02	(-3.23687479476648e+01dB,8.22887593896945e+00°)
1.02093948370762e+02	(-3.23659812857328e+01dB,8.22983744126516e+00°)
1.02329299228070e+02	(-3.23632144139440e+01dB,8.23075882827129e+00°)
1.02565192625135e+02	(-3.23604473610395e+01dB,8.23164009618498e+00°)
1.02801629812642e+02	(-3.23576801557694e+01dB,8.23248124229006e+00°)
1.03038612044156e+02	(-3.23549128268730e+01dB,8.23328226493908e+00°)
1.03276140576134e+02	(-3.23521454031167e+01dB,8.23404316359069e+00°)
1.03514216667929e+02	(-3.23493779132572e+01dB,8.23476393877695e+00°)
1.03752841581796e+02	(-3.23466103860504e+01dB,8.23544459211195e+00°)
1.03992016582900e+02	(-3.23438428502642e+01dB,8.23608512630626e+00°)
1.04231742939325e+02	(-3.23410753346709e+01dB,8.23668554516009e+00°)
1.04472021922074e+02	(-3.23383078680193e+01dB,8.23724585353840e+00°)
1.04712854805084e+02	(-3.23355404790898e+01dB,8.23776605742433e+00°)
1.04954242865227e+02	(-3.23327731966095e+01dB,8.23824616383900e+00°)
1.05196187382317e+02	(-3.23300060493586e+01dB,8.23868618094415e+00°)
1.05438689639120e+02	(-3.23272390660675e+01dB,8.23908611794493e+00°)
1.05681750921360e+02	(-3.23244722754900e+01dB,8.23944598516036e+00°)
1.05925372517723e+02	(-3.23217057063439e+01dB,8.23976579396718e+00°)
1.06169555719867e+02	(-3.23189393873562e+01dB,8.24004555684401e+00°)
1.06414301822426e+02	(-3.23161733472471e+01dB,8.24028528735662e+00°)
1.06659612123020e+02	(-3.23134076147085e+01dB,8.24048500013768e+00°)
1.06905487922260e+02	(-3.23106422184216e+01dB,8.24064471090437e+00°)
1.07151930523755e+02	(-3.23078771870862e+01dB,8.24076443648619e+00°)
1.07398941234119e+02	(-3.23051125493343e+01dB,8.24084419474344e+00°)
1.07646521362978e+02	(-3.23023483338201e+01dB,8.24088400465291e+00°)
1.07894672222977e+02	(-3.22995845691535e+01dB,8.24088388624493e+00°)
1.08143395129788e+02	(-3.22968212839570e+01dB,8.24084386065729e+00°)
1.08392691402114e+02	(-3.22940585068143e+01dB,8.24076395008687e+00°)
1.08642562361701e+02	(-3.22912962662763e+01dB,8.24064417779491e+00°)
1.08893009333337e+02	(-3.22885345908965e+01dB,8.24048456814080e+00°)
1.09144033644870e+02	(-3.22857735091996e+01dB,8.24028514655190e+00°)
1.09395636627203e+02	(-3.22830130496673e+01dB,8.24004593951003e+00°)
1.09647819614312e+02	(-3.22802532407762e+01dB,8.23976697458695e+00°)
1.09900583943246e+02	(-3.22774941109600e+01dB,8.23944828040830e+00°)
1.10153930954135e+02	(-3.22747356886394e+01dB,8.23908988668129e+00°)
1.10407861990201e+02	(-3.22719780021979e+01dB,8.23869182417153e+00°)
1.10662378397760e+02	(-3.22692210799864e+01dB,8.23825412470670e+00°)
1.10917481526234e+02	(-3.22664649503327e+01dB,8.23777682118470e+00°)
1.11173172728153e+02	(-3.22637096415160e+01dB,8.23725994754925e+00°)
1.11429453359167e+02	(-3.22609551818043e+01dB,8.23670353882403e+00°)
1.11686324778050e+02	(-3.22582015994131e+01dB,8.23610763107318e+00°)
1.11943788346709e+02	(-3.22554489225313e+01dB,8.23547226142445e+00°)
1.12201845430190e+02	(-3.22526971792912e+01dB,8.23479746804035e+00°)
1.12460497396686e+02	(-3.22499463978319e+01dB,8.23408329017681e+00°)
1.12719745617545e+02	(-3.22471966061914e+01dB,8.23332976807960e+00°)
1.12979591467273e+02	(-3.22444478324180e+01dB,8.23253694308950e+00°)
1.13240036323549e+02	(-3.22417001044944e+01dB,8.23170485756845e+00°)
1.13501081567225e+02	(-3.22389534503650e+01dB,8.23083355492435e+00°)
1.13762728582337e+02	(-3.22362078979243e+01dB,8.22992307959858e+00°)
1.14024978756110e+02	(-3.22334634750404e+01dB,8.22897347708714e+00°)
1.14287833478971e+02	(-3.22307202095180e+01dB,8.22798479390375e+00°)
1.14551294144547e+02	(-3.22279781291159e+01dB,8.22695707759508e+00°)
1.14815362149682e+02	(-3.22252372615437e+01dB,8.22589037673576e+00°)
1.15080038894437e+02	(-3.22224976344769e+01dB,8.22478474094126e+00°)
1.15345325782103e+02	(-3.22197592755183e+01dB,8.22364022082944e+00°)
1.15611224219203e+02	(-3.22170222122333e+01dB,8.22245686805214e+00°)
1.15877735615506e+02	(-3.22142864721361e+01dB,8.22123473528037e+00°)
1.16144861384028e+02	(-3.22115520826767e+01dB,8.21997387618955e+00°)
1.16412602941043e+02	(-3.22088190712559e+01dB,8.21867434547258e+00°)
1.16680961706090e+02	(-3.22060874652183e+01dB,8.21733619883021e+00°)
1.16949939101980e+02	(-3.22033572918482e+01dB,8.21595949296564e+00°)
1.17219536554806e+02	(-3.22006285783835e+01dB,8.21454428559514e+00°)
1.17489755493946e+02	(-3.21979013519827e+01dB,8.21309063541477e+00°)
1.17760597352074e+02	(-3.21951756397621e+01dB,8.21159860213312e+00°)
1.18032063565166e+02	(-3.21924514687765e+01dB,8.21006824645073e+00°)
1.18304155572510e+02	(-3.21897288660001e+01dB,8.20849963003927e+00°)
1.18576874816709e+02	(-3.21870078583573e+01dB,8.20689281556883e+00°)
1.18850222743695e+02	(-3.21842884727157e+01dB,8.20524786669796e+00°)
1.19124200802731e+02	(-3.21815707358567e+01dB,8.20356484804382e+00°)
1.19398810446420e+02	(-3.21788546745187e+01dB,8.20184382521987e+00°)
1.19674053130717e+02	(-3.21761403153565e+01dB,8.20008486479512e+00°)
1.19949930314931e+02	(-3.21734276849549e+01dB,8.19828803430388e+00°)
1.20226443461734e+02	(-3.21707168098388e+01dB,8.19645340225258e+00°)
1.20503594037173e+02	(-3.21680077164617e+01dB,8.19458103810605e+00°)
1.20781383510671e+02	(-3.21653004312061e+01dB,8.19267101228460e+00°)
1.21059813355041e+02	(-3.21625949803756e+01dB,8.19072339615391e+00°)
1.21338885046491e+02	(-3.21598913902013e+01dB,8.18873826202743e+00°)
1.21618600064630e+02	(-3.21571896868438e+01dB,8.18671568316588e+00°)
1.21898959892480e+02	(-3.21544898963937e+01dB,8.18465573377352e+00°)
1.22179966016480e+02	(-3.21517920448404e+01dB,8.18255848896631e+00°)
1.22461619926498e+02	(-3.21490961581405e+01dB,8.18042402483265e+00°)
1.22743923115834e+02	(-3.21464022621231e+01dB,8.17825241834062e+00°)
1.23026877081231e+02	(-3.21437103825809e+01dB,8.17604374742084e+00°)
1.23310483322884e+02	(-3.21410205451915e+01dB,8.17379809088821e+00°)
1.23594743344444e+02	(-3.21383327755752e+01dB,8.17151552849333e+00°)
1.23879658653030e+02	(-3.21356470992629e+01dB,8.16919614088827e+00°)
1.24165230759234e+02	(-3.21329635416999e+01dB,8.16684000962663e+00°)
1.24451461177131e+02	(-3.21302821282501e+01dB,8.16444721716408e+00°)
1.24738351424287e+02	(-3.21276028841927e+01dB,8.16201784685069e+00°)
1.25025903021765e+02	(-3.21249258347183e+01dB,8.15955198292435e+00°)
1.25314117494134e+02	(-3.21222510049467e+01dB,8.15704971052311e+00°)
1.25602996369480e+02	(-3.21195784198849e+01dB,8.15451111564165e+00°)
1.25892541179409e+02	(-3.21169081044677e+01dB,8.15193628516582e+00°)
1.26182753459060e+02	(-3.21142400835389e+01dB,8.14932530685084e+00°)
1.26473634747108e+02	(-3.21115743818514e+01dB,8.14667826931722e+00°)
1.26765186585777e+02	(-3.21089110240697e+01dB,8.14399526204899e+00°)
1.27057410520847e+02	(-3.21062500347587e+01dB,8.14127637537888e+00°)
1.27350308101659e+02	(-3.21035914384087e+01dB,8.13852170050794e+00°)
1.27643880881127e+02	(-3.21009352593899e+01dB,8.13573132945818e+00°)
1.27938130415745e+02	(-3.20982815220007e+01dB,8.13290535511372e+00°)
1.28233058265595e+02	(-3.20956302504354e+01dB,8.13004387118612e+00°)
1.28528665994354e+02	(-3.20929814687980e+01dB,8.12714697222287e+00°)
1.28824955169306e+02	(-3.20903352010890e+01dB,8.12421475359039e+00°)
1.29121927361346e+02	(-3.20876914712135e+01dB,8.12124731147760e+00°)
1.29419584144991e+02	(-3.20850503029913e+01dB,8.11824474290019e+00°)
1.29717927098388e+02	(-3.20824117201168e+01dB,8.11520714565882e+00°)
1.30016957803321e+02	(-3.20797757462073e+01dB,8.11213461837977e+00°)
1.30316677845222e+02	(-3.20771424047729e+01dB,8.10902726048169e+00°)
1.30617088813176e+02	(-3.20745117192186e+01dB,8.10588517217317e+00°)
1.30918192299933e+02	(-3.20718837128618e+01dB,8.10270845446447e+00°)
1.31219989901912e+02	(-3.20692584088911e+01dB,8.09949720912345e+00°)
1.31522483219216e+02	(-3.20666358304176e+01dB,8.09625153871962e+00°)
1.31825673855633e+02	(-3.20640160004397e+01dB,8.09297154658550e+00°)
1.32129563418650e+02	(-3.20613989418427e+01dB,8.08965733681201e+00°)
1.32434153519459e+02	(-3.20587846774155e+01dB,8.08630901425825e+00°)
1.32739445772966e+02	(-3.20561732298365e+01dB,8.08292668453421e+00°)
1.33045441797801e+02	(-3.20535646216939e+01dB,8.07951045401416e+00°)
1.33352143216324e+02	(-3.20509588754323e+01dB,8.07606042978170e+00°)
1.33659551654636e+02	(-3.20483560134297e+01dB,8.07257671969651e+00°)
1.33967668742585e+02	(-3.20457560579117e+01dB,8.06905943230919e+00°)
1.34276496113778e+02	(-3.20431590310380e+01dB,8.06550867693698e+00°)
1.34586035405587e+02	(-3.20405649548400e+01dB,8.06192456359958e+00°)
1.34896288259157e+02	(-3.20379738512189e+01dB,8.05830720301294e+00°)
1.35207256319420e+02	(-3.20353857419885e+01dB,8.05465670662318e+00°)
1.35518941235095e+02	(-3.20328006488563e+01dB,8.05097318658406e+00°)
1.35831344658707e+02	(-3.20302185933858e+01dB,8.04725675571636e+00°)
1.36144468246587e+02	(-3.20276395970524e+01dB,8.04350752755428e+00°)
1.36458313658884e+02	(-3.20250636812191e+01dB,8.03972561631751e+00°)
1.36772882559577e+02	(-3.20224908671250e+01dB,8.03591113689518e+00°)
1.37088176616477e+02	(-3.20199211758864e+01dB,8.03206420484129e+00°)
1.37404197501243e+02	(-3.20173546285235e+01dB,8.02818493639378e+00°)
1.37720946889386e+02	(-3.20147912459267e+01dB,8.02427344843782e+00°)
1.38038426460280e+02	(-3.20122310488684e+01dB,8.02032985851134e+00°)
1.38356637897170e+02	(-3.20096740580189e+01dB,8.01635428481352e+00°)
1.38675582887180e+02	(-3.20071202939161e+01dB,8.01234684617172e+00°)
1.38995263121327e+02	(-3.20045697769775e+01dB,8.00830766204647e+00°)
1.39315680294522e+02	(-3.20020225275179e+01dB,8.00423685254239e+00°)
1.39636836105585e+02	(-3.19994785657211e+01dB,8.00013453837602e+00°)
1.39958732257253e+02	(-3.19969379116520e+01dB,7.99600084088135e+00°)
1.40281370456187e+02	(-3.19944005852531e+01dB,7.99183588200066e+00°)
1.40604752412983e+02	(-3.19918666063527e+01dB,7.98763978428643e+00°)
1.40928879842179e+02	(-3.19893359946462e+01dB,7.98341267087831e+00°)
1.41253754462267e+02	(-3.19868087697310e+01dB,7.97915466552891e+00°)
1.41579377995699e+02	(-3.19842849510497e+01dB,7.97486589254620e+00°)
1.41905752168901e+02	(-3.19817645579555e+01dB,7.97054647684726e+00°)
1.42232878712273e+02	(-3.19792476096496e+01dB,7.96619654389511e+00°)
1.42560759360210e+02	(-3.19767341252276e+01dB,7.96181621973517e+00°)
1.42889395851101e+02	(-3.19742241236532e+01dB,7.95740563096533e+00°)
1.43218789927346e+02	(-3.19717176237720e+01dB,7.95296490474236e+00°)
1.43548943335357e+02	(-3.19692146442932e+01dB,7.94849416875896e+00°)
1.43879857825576e+02	(-3.19667152038183e+01dB,7.94399355126468e+00°)
1.44211535152478e+02	(-3.19642193208093e+01dB,7.93946318102991e+00°)
1.44543977074584e+02	(-3.19617270136066e+01dB,7.93490318735661e+00°)
1.44877185354467e+02	(-3.19592383004233e+01dB,7.93031370006696e+00°)
1.45211161758765e+02	(-3.19567531993501e+01dB,7.92569484950163e+00°)
1.45545908058188e+02	(-3.19542717283380e+01dB,7.92104676649791e+00°)
1.45881426027526e+02	(-3.19517939052356e+01dB,7.91636958241733e+00°)
1.46217717445663e+02	(-3.19493197477302e+01dB,7.91166342908619e+00°)
1.46554784095582e+02	(-3.19468492734167e+01dB,7.90692843885192e+00°)
1.46892627764378e+02	(-3.19443824997339e+01dB,7.90216474451873e+00°)
1.47231250243263e+02	(-3.19419194440008e+01dB,7.89737247937468e+00°)
1.47570653327580e+02	(-3.19394601234055e+01dB,7.89255177717531e+00°)
1.47910838816812e+02	(-3.19370045550271e+01dB,7.88770277215726e+00°)
1.48251808514586e+02	(-3.19345527557847e+01dB,7.88282559898531e+00°)
1.48593564228691e+02	(-3.19321047424774e+01dB,7.87792039278336e+00°)
1.48936107771082e+02	(-3.19296605317818e+01dB,7.87298728912473e+00°)
1.49279440957890e+02	(-3.19272201402497e+01dB,7.86802642402497e+00°)
1.49623565609434e+02	(-3.19247835842866e+01dB,7.86303793391482e+00°)
1.49968483550228e+02	(-3.19223508801631e+01dB,7.85802195564547e+00°)
1.50314196608993e+02	(-3.19199220440423e+01dB,7.85297862650581e+00°)
1.50660706618665e+02	(-3.19174970919363e+01dB,7.84790808417808e+00°)
1.51008015416405e+02	(-3.19150760397374e+01dB,7.84281046675859e+00°)
1.51356124843611e+02	(-3.19126589031919e+01dB,7.83768591272830e+00°)
1.51705036745924e+02	(-3.19102456979345e+01dB,7.83253456097761e+00°)
1.52054752973240e+02	(-3.19078364394460e+01dB,7.82735655076125e+00°)
1.52405275379720e+02	(-3.19054311430906e+01dB,7.82215202172635e+00°)
1.52756605823798e+02	(-3.19030298241039e+01dB,7.81692111389472e+00°)
1.53108746168193e+02	(-3.19006324975649e+01dB,7.81166396763139e+00°)
1.53461698279920e+02	(-3.18982391784418e+01dB,7.80638072367942e+00°)
1.53815464030294e+02	(-3.18958498815640e+01dB,7.80107152312872e+00°)
1.54170045294946e+02	(-3.18934646216267e+01dB,7.79573650741330e+00°)
1.54525443953832e+02	(-3.18910834131950e+01dB,7.79037581830873e+00°)
1.54881661891238e+02	(-3.18887062706968e+01dB,7.78498959791971e+00°)
1.55238700995798e+02	(-3.18863332084234e+01dB,7.77957798867374e+00°)
1.55596563160498e+02	(-3.18839642405320e+01dB,7.77414113331734e+00°)
1.55955250282685e+02	(-3.18815993810684e+01dB,7.76867917493003e+00°)
1.56314764264085e+02	(-3.18792386439171e+01dB,7.76319225687296e+00°)
1.56675107010805e+02	(-3.18768820428411e+01dB,7.75768052281840e+00°)
1.57036280433345e+02	(-3.18745295914694e+01dB,7.75214411673210e+00°)
1.57398286446612e+02	(-3.18721813032915e+01dB,7.74658318286206e+00°)
1.57761126969925e+02	(-3.18698371916714e+01dB,7.74099786574480e+00°)
1.58124803927028e+02	(-3.18674972698368e+01dB,7.73538831018894e+00°)
1.58489319246101e+02	(-3.18651615508699e+01dB,7.72975466126110e+00°)
1.58854674859768e+02	(-3.18628300477382e+01dB,7.72409706430679e+00°)
1.59220872705107e+02	(-3.18605027732594e+01dB,7.71841566491270e+00°)
1.59587914723663e+02	(-3.18581797401335e+01dB,7.71271060892923e+00°)
1.59955802861457e+02	(-3.18558609609003e+01dB,7.70698204242598e+00°)
1.60324539068994e+02	(-3.18535464479926e+01dB,7.70123011173298e+00°)
1.60694125301277e+02	(-3.18512362136913e+01dB,7.69545496339434e+00°)
1.61064563517817e+02	(-3.18489302701560e+01dB,7.68965674418940e+00°)
1.61435855682638e+02	(-3.18466286293977e+01dB,7.68383560110156e+00°)
1.61808003764296e+02	(-3.18443313033124e+01dB,7.67799168134269e+00°)
1.62181009735883e+02	(-3.18420383036430e+01dB,7.67212513231206e+00°)
1.62554875575038e+02	(-3.18397496420090e+01dB,7.66623610161713e+00°)
1.62929603263962e+02	(-3.18374653298924e+01dB,7.66032473705462e+00°)
1.63305194789423e+02	(-3.18351853786459e+01dB,7.65439118661112e+00°)
1.63681652142770e+02	(-3.18329097994776e+01dB,7.64843559844405e+00°)
1.64058977319943e+02	(-3.18306386034843e+01dB,7.64245812090410e+00°)
1.64437172321482e+02	(-3.18283718016024e+01dB,7.63645890248605e+00°)
1.64816239152540e+02	(-3.18261094046522e+01dB,7.63043809186159e+00°)
1.65196179822891e+02	(-3.18238514233096e+01dB,7.62439583784816e+00°)
1.65576996346942e+02	(-3.18215978681370e+01dB,7.61833228943005e+00°)
1.65958690743745e+02	(-3.18193487495313e+01dB,7.61224759570617e+00°)
1.66341265037006e+02	(-3.18171040777951e+01dB,7.60614190594693e+00°)
1.66724721255095e+02	(-3.18148638630518e+01dB,7.60001536951304e+00°)
1.67109061431060e+02	(-3.18126281153405e+01dB,7.59386813593332e+00°)
1.67494287602633e+02	(-3.18103968445353e+01dB,7.58770035482705e+00°)
1.67880401812245e+02	(-3.18081700603839e+01dB,7.58151217593235e+00°)
1.68267406107036e+02	(-3.18059477725184e+01dB,7.57530374910902e+00°)
1.68655302538863e+02	(-3.18037299904175e+01dB,7.56907522429993e+00°)
1.69044093164315e+02	(-3.18015167234358e+01dB,7.56282675154996e+00°)
1.69433780044722e+02	(-3.17993079807942e+01dB,7.55655848099237e+00°)
1.69824365246163e+02	(-3.17971037715883e+01dB,7.55027056284935e+00°)
1.70215850839484e+02	(-3.17949041047699e+01dB,7.54396314741048e+00°)
1.70608238900301e+02	(-3.17927089891792e+01dB,7.53763638505448e+00°)
1.71001531509017e+02	(-3.17905184335102e+01dB,7.53129042621304e+00°)
1.71395730750831e+02	(-3.17883324463272e+01dB,7.52492542137955e+00°)
1.71790838715747e+02	(-3.17861510360640e+01dB,7.51854152110245e+00°)
1.72186857498589e+02	(-3.17839742110352e+01dB,7.51213887598887e+00°)
1.72583789199009e+02	(-3.17818019793976e+01dB,7.50571763666560e+00°)
1.72981635921499e+02	(-3.17796343492159e+01dB,7.49927795382978e+00°)
1.73380399775402e+02	(-3.17774713283975e+01dB,7.49281997818724e+00°)
1.73780082874926e+02	(-3.17753129247293e+01dB,7.48634386047763e+00°)
1.74180687339150e+02	(-3.17731591458656e+01dB,7.47984975145915e+00°)
1.74582215292039e+02	(-3.17710099993373e+01dB,7.47333780190978e+00°)
1.74984668862454e+02	(-3.17688654925494e+01dB,7.46680816262032e+00°)
1.75388050184164e+02	(-3.17667256327561e+01dB,7.46026098436629e+00°)
1.75792361395858e+02	(-3.17645904271128e+01dB,7.45369641794768e+00°)
1.76197604641151e+02	(-3.17624598826377e+01dB,7.44711461415009e+00°)
1.76603782068605e+02	(-3.17603340062030e+01dB,7.44051572373118e+00°)
1.77010895831730e+02	(-3.17582128045779e+01dB,7.43389989745233e+00°)
1.77418948089005e+02	(-3.17560962843953e+01dB,7.42726728604441e+00°)
1.77827941003880e+02	(-3.17539844521585e+01dB,7.42061804020777e+00°)
1.78237876744797e+02	(-3.17518773142501e+01dB,7.41395231061462e+00°)
1.78648757485193e+02	(-3.17497748769218e+01dB,7.40727024789432e+00°)
1.79060585403517e+02	(-3.17476771463038e+01dB,7.40057200263628e+00°)
1.79473362683241e+02	(-3.17455841283940e+01dB,7.39385772537528e+00°)
1.79887091512867e+02	(-3.17434958290717e+01dB,7.38712756659743e+00°)
1.80301774085945e+02	(-3.17414122540848e+01dB,7.38038167672390e+00°)
1.80717412601081e+02	(-3.17393334090667e+01dB,7.37362020612031e+00°)
1.81134009261948e+02	(-3.17372592995239e+01dB,7.36684330508045e+00°)
1.81551566277301e+02	(-3.17351899308310e+01dB,7.36005112381633e+00°)
1.81970085860986e+02	(-3.17331253082472e+01dB,7.35324381246789e+00°)
1.82389570231952e+02	(-3.17310654369062e+01dB,7.34642152108809e+00°)
1.82810021614262e+02	(-3.17290103218161e+01dB,7.33958439963824e+00°)
1.83231442237109e+02	(-3.17269599678674e+01dB,7.33273259798937e+00°)
1.83653834334822e+02	(-3.17249143798313e+01dB,7.32586626591549e+00°)
1.84077200146883e+02	(-3.17228735623493e+01dB,7.31898555307958e+00°)
1.84501541917935e+02	(-3.17208375199462e+01dB,7.31209060903971e+00°)
1.84926861897795e+02	(-3.17188062570232e+01dB,7.30518158323785e+00°)
1.85353162341469e+02	(-3.17167797778709e+01dB,7.29825862500608e+00°)
1.85780445509157e+02	(-3.17147580866408e+01dB,7.29132188353685e+00°)
1.86208713666274e+02	(-3.17127411873891e+01dB,7.28437150791547e+00°)
1.86637969083454e+02	(-3.17107290840351e+01dB,7.27740764708008e+00°)
1.87068214036567e+02	(-3.17087217803781e+01dB,7.27043044983048e+00°)
1.87499450806729e+02	(-3.17067192801087e+01dB,7.26344006483312e+00°)
1.87931681680314e+02	(-3.17047215868053e+01dB,7.25643664061301e+00°)
1.88364908948967e+02	(-3.17027287039166e+01dB,7.24942032553402e+00°)
1.88799134909616e+02	(-3.17007406347738e+01dB,7.24239126780498e+00°)
1.89234361864485e+02	(-3.16987573825994e+01dB,7.23534961548137e+00°)
1.89670592121102e+02	(-3.16967789504829e+01dB,7.22829551644055e+00°)
1.90107827992317e+02	(-3.16948053414309e+01dB,7.22122911841926e+00°)
1.90546071796312e+02	(-3.16928365583012e+01dB,7.21415056895345e+00°)
1.90985325856611e+02	(-3.16908726038550e+01dB,7.20706001541693e+00°)
1.91425592502095e+02	(-3.16889134807344e+01dB,7.19995760499879e+00°)
1.91866874067016e+02	(-3.16869591914708e+01dB,7.19284348470496e+00°)
1.92309172891003e+02	(-3.16850097384645e+01dB,7.18571780133703e+00°)
1.92752491319080e+02	(-3.16830651240367e+01dB,7.17858070153091e+00°)
1.93196831701679e+02	(-3.16811253503634e+01dB,7.17143233169745e+00°)
1.93642196394647e+02	(-3.16791904195275e+01dB,7.16427283806095e+00°)
1.94088587759264e+02	(-3.16772603334948e+01dB,7.15710236663517e+00°)
1.94536008162253e+02	(-3.16753350941129e+01dB,7.14992106321767e+00°)
1.94984459975791e+02	(-3.16734147031403e+01dB,7.14272907340965e+00°)
1.95433945577526e+02	(-3.16714991621904e+01dB,7.13552654256549e+00°)
1.95884467350585e+02	(-3.16695884728046e+01dB,7.12831361584843e+00°)
1.96336027683591e+02	(-3.16676826363870e+01dB,7.12109043817255e+00°)
1.96788628970671e+02	(-3.16657816542430e+01dB,7.11385715423059e+00°)
1.97242273611472e+02	(-3.16638855275849e+01dB,7.10661390849396e+00°)
1.97696964011172e+02	(-3.16619942574865e+01dB,7.09936084517162e+00°)
1.98152702580496e+02	(-3.16601078449348e+01dB,7.09209810824794e+00°)
1.98609491735723e+02	(-3.16582262908137e+01dB,7.08482584146555e+00°)
1.99067333898705e+02	(-3.16563495958819e+01dB,7.07754418830309e+00°)
1.99526231496874e+02	(-3.16544777608104e+01dB,7.07025329200188e+00°)
1.99986186963261e+02	(-3.16526107861621e+01dB,7.06295329554500e+00°)
2.00447202736502e+02	(-3.16507486723833e+01dB,7.05564434164678e+00°)
2.00909281260859e+02	(-3.16488914198292e+01dB,7.04832657276923e+00°)
2.01372424986225e+02	(-3.16470390287478e+01dB,7.04100013110548e+00°)
2.01836636368142e+02	(-3.16451914992730e+01dB,7.03366515856971e+00°)
2.02301917867813e+02	(-3.16433488314612e+01dB,7.02632179682372e+00°)
2.02768271952114e+02	(-3.16415110252404e+01dB,7.01897018723122e+00°)
2.03235701093608e+02	(-3.16396780804506e+01dB,7.01161047088727e+00°)
