Freq.	V(7)/I(RDC_78)
2.74789415310219e+02	(-3.93453719337804e+01dB,5.46883130546227e+00°)
2.75422870333795e+02	(-3.93445555865380e+01dB,5.46655157899144e+00°)
2.76057785622013e+02	(-3.93437419787901e+01dB,5.46428568380716e+00°)
2.76694164541130e+02	(-3.93429311032388e+01dB,5.46203368864998e+00°)
2.77332010465163e+02	(-3.93421229524798e+01dB,5.45979566193399e+00°)
2.77971326775907e+02	(-3.93413175192203e+01dB,5.45757167188441e+00°)
2.78612116862956e+02	(-3.93405147960563e+01dB,5.45536178639866e+00°)
2.79254384123712e+02	(-3.93397147756066e+01dB,5.45316607313055e+00°)
2.79898131963415e+02	(-3.93389174505162e+01dB,5.45098459949413e+00°)
2.80543363795150e+02	(-3.93381228133373e+01dB,5.44881743258852e+00°)
2.81190083039872e+02	(-3.93373308566928e+01dB,5.44666463930233e+00°)
2.81838293126424e+02	(-3.93365415731301e+01dB,5.44452628622185e+00°)
2.82487997491549e+02	(-3.93357549552453e+01dB,5.44240243971012e+00°)
2.83139199579916e+02	(-3.93349709955544e+01dB,5.44029316582670e+00°)
2.83791902844134e+02	(-3.93341896866263e+01dB,5.43819853041201e+00°)
2.84446110744769e+02	(-3.93334110209897e+01dB,5.43611859902951e+00°)
2.85101826750369e+02	(-3.93326349911772e+01dB,5.43405343699432e+00°)
2.85759054337472e+02	(-3.93318615896901e+01dB,5.43200310935163e+00°)
2.86417796990636e+02	(-3.93310908090379e+01dB,5.42996768090264e+00°)
2.87078058202447e+02	(-3.93303226417296e+01dB,5.42794721619960e+00°)
2.87739841473545e+02	(-3.93295570802291e+01dB,5.42594177951878e+00°)
2.88403150312638e+02	(-3.93287941170530e+01dB,5.42395143492244e+00°)
2.89067988236525e+02	(-3.93280337446328e+01dB,5.42197624617357e+00°)
2.89734358770110e+02	(-3.93272759554612e+01dB,5.42001627682816e+00°)
2.90402265446422e+02	(-3.93265207419857e+01dB,5.41807159016937e+00°)
2.91071711806638e+02	(-3.93257680966398e+01dB,5.41614224922793e+00°)
2.91742701400094e+02	(-3.93250180118911e+01dB,5.41422831681334e+00°)
2.92415237784311e+02	(-3.93242704801445e+01dB,5.41232985545364e+00°)
2.93089324525009e+02	(-3.93235254938698e+01dB,5.41044692747668e+00°)
2.93764965196130e+02	(-3.93227830454342e+01dB,5.40857959490570e+00°)
2.94442163379853e+02	(-3.93220431272741e+01dB,5.40672791956815e+00°)
2.95120922666615e+02	(-3.93213057318162e+01dB,5.40489196304654e+00°)
2.95801246655131e+02	(-3.93205708514367e+01dB,5.40307178665475e+00°)
2.96483138952411e+02	(-3.93198384785460e+01dB,5.40126745149098e+00°)
2.97166603173779e+02	(-3.93191086055309e+01dB,5.39947901840313e+00°)
2.97851642942896e+02	(-3.93183812247856e+01dB,5.39770654800860e+00°)
2.98538261891772e+02	(-3.93176563286715e+01dB,5.39595010067061e+00°)
2.99226463660795e+02	(-3.93169339095528e+01dB,5.39420973652104e+00°)
2.99916251898741e+02	(-3.93162139598541e+01dB,5.39248551549722e+00°)
3.00607630262799e+02	(-3.93154964718919e+01dB,5.39077749723789e+00°)
3.01300602418588e+02	(-3.93147814380340e+01dB,5.38908574118351e+00°)
3.01995172040178e+02	(-3.93140688506551e+01dB,5.38741030654960e+00°)
3.02691342810107e+02	(-3.93133587021147e+01dB,5.38575125231375e+00°)
3.03389118419403e+02	(-3.93126509847214e+01dB,5.38410863719456e+00°)
3.04088502567604e+02	(-3.93119456908750e+01dB,5.38248251974073e+00°)
3.04789498962774e+02	(-3.93112428128843e+01dB,5.38087295821904e+00°)
3.05492111321527e+02	(-3.93105423430916e+01dB,5.37928001069240e+00°)
3.06196343369043e+02	(-3.93098442738455e+01dB,5.37770373500416e+00°)
3.06902198839091e+02	(-3.93091485974703e+01dB,5.37614418875998e+00°)
3.07609681474046e+02	(-3.93084553063055e+01dB,5.37460142935341e+00°)
3.08318795024911e+02	(-3.93077643926749e+01dB,5.37307551394750e+00°)
3.09029543251334e+02	(-3.93070758489088e+01dB,5.37156649948969e+00°)
3.09741929921633e+02	(-3.93063896673434e+01dB,5.37007444271270e+00°)
3.10455958812811e+02	(-3.93057058402817e+01dB,5.36859940011071e+00°)
3.11171633710577e+02	(-3.93050243600590e+01dB,5.36714142798155e+00°)
3.11888958409369e+02	(-3.93043452189904e+01dB,5.36570058239479e+00°)
3.12607936712371e+02	(-3.93036684094014e+01dB,5.36427691921181e+00°)
3.13328572431534e+02	(-3.93029939235967e+01dB,5.36287049406767e+00°)
3.14050869387597e+02	(-3.93023217539049e+01dB,5.36148136239957e+00°)
3.14774831410106e+02	(-3.93016518926381e+01dB,5.36010957942286e+00°)
3.15500462337437e+02	(-3.93009843321098e+01dB,5.35875520014347e+00°)
3.16227766016813e+02	(-3.93003190646481e+01dB,5.35741827936670e+00°)
3.16956746304324e+02	(-3.92996560825468e+01dB,5.35609887166837e+00°)
3.17687407064952e+02	(-3.92989953781408e+01dB,5.35479703144215e+00°)
3.18419752172587e+02	(-3.92983369437395e+01dB,5.35351281285977e+00°)
3.19153785510051e+02	(-3.92976807716444e+01dB,5.35224626988263e+00°)
3.19889510969114e+02	(-3.92970268541891e+01dB,5.35099745628776e+00°)
3.20626932450521e+02	(-3.92963751836814e+01dB,5.34976642563314e+00°)
3.21366053864006e+02	(-3.92957257524478e+01dB,5.34855323128605e+00°)
3.22106879128318e+02	(-3.92950785527890e+01dB,5.34735792639670e+00°)
3.22849412171238e+02	(-3.92944335770371e+01dB,5.34618056393505e+00°)
3.23593656929602e+02	(-3.92937908175076e+01dB,5.34502119666141e+00°)
3.24339617349323e+02	(-3.92931502665252e+01dB,5.34387987714409e+00°)
3.25087297385408e+02	(-3.92925119164108e+01dB,5.34275665775229e+00°)
3.25836701001982e+02	(-3.92918757594723e+01dB,5.34165159065144e+00°)
3.26587832172309e+02	(-3.92912417880537e+01dB,5.34056472783456e+00°)
3.27340694878812e+02	(-3.92906099944814e+01dB,5.33949612109025e+00°)
3.28095293113092e+02	(-3.92899803711086e+01dB,5.33844582203123e+00°)
3.28851630875956e+02	(-3.92893529102139e+01dB,5.33741388203263e+00°)
3.29609712177431e+02	(-3.92887276041596e+01dB,5.33640035233112e+00°)
3.30369541036788e+02	(-3.92881044452996e+01dB,5.33540528396881e+00°)
3.31131121482564e+02	(-3.92874834259434e+01dB,5.33442872777236e+00°)
3.31894457552584e+02	(-3.92868645384582e+01dB,5.33347073441685e+00°)
3.32659553293977e+02	(-3.92862477751666e+01dB,5.33253135436420e+00°)
3.33426412763208e+02	(-3.92856331284398e+01dB,5.33161063792117e+00°)
3.34195040026087e+02	(-3.92850205905959e+01dB,5.33070863517815e+00°)
3.34965439157800e+02	(-3.92844101540365e+01dB,5.32982539609432e+00°)
3.35737614242927e+02	(-3.92838018110789e+01dB,5.32896097039551e+00°)
3.36511569375463e+02	(-3.92831955540976e+01dB,5.32811540766216e+00°)
3.37287308658841e+02	(-3.92825913754665e+01dB,5.32728875729520e+00°)
3.38064836205954e+02	(-3.92819892675281e+01dB,5.32648106849786e+00°)
3.38844156139175e+02	(-3.92813892226906e+01dB,5.32569239033677e+00°)
3.39625272590381e+02	(-3.92807912332909e+01dB,5.32492277165873e+00°)
3.40408189700973e+02	(-3.92801952917402e+01dB,5.32417226118132e+00°)
3.41192911621901e+02	(-3.92796013904269e+01dB,5.32344090743433e+00°)
3.41979442513681e+02	(-3.92790095217210e+01dB,5.32272875876355e+00°)
3.42767786546422e+02	(-3.92784196780135e+01dB,5.32203586335628e+00°)
3.43557947899847e+02	(-3.92778318517035e+01dB,5.32136226923422e+00°)
3.44349930763310e+02	(-3.92772460351978e+01dB,5.32070802425457e+00°)
3.45143739335828e+02	(-3.92766622209153e+01dB,5.32007317611390e+00°)
3.45939377826094e+02	(-3.92760804012564e+01dB,5.31945777233009e+00°)
3.46736850452503e+02	(-3.92755005686420e+01dB,5.31886186026798e+00°)
3.47536161443177e+02	(-3.92749227154832e+01dB,5.31828548712138e+00°)
3.48337315035983e+02	(-3.92743468342250e+01dB,5.31772869994126e+00°)
3.49140315478557e+02	(-3.92737729172935e+01dB,5.31719154560441e+00°)
3.49945167028328e+02	(-3.92732009571264e+01dB,5.31667407083338e+00°)
3.50751873952539e+02	(-3.92726309461601e+01dB,5.31617632218949e+00°)
3.51560440528269e+02	(-3.92720628768338e+01dB,5.31569834607667e+00°)
3.52370871042458e+02	(-3.92714967416467e+01dB,5.31524018877760e+00°)
3.53183169791928e+02	(-3.92709325330041e+01dB,5.31480189636025e+00°)
3.53997341083405e+02	(-3.92703702433973e+01dB,5.31438351478978e+00°)
3.54813389233546e+02	(-3.92698098653118e+01dB,5.31398508987291e+00°)
3.55631318568956e+02	(-3.92692513912045e+01dB,5.31360666724536e+00°)
3.56451133426215e+02	(-3.92686948135660e+01dB,5.31324829241102e+00°)
3.57272838151899e+02	(-3.92681401248979e+01dB,5.31291001072920e+00°)
3.58096437102606e+02	(-3.92675873176998e+01dB,5.31259186740792e+00°)
3.58921934644975e+02	(-3.92670363844342e+01dB,5.31229390748317e+00°)
3.59749335155712e+02	(-3.92664873176581e+01dB,5.31201617590124e+00°)
3.60578643021612e+02	(-3.92659401098472e+01dB,5.31175871741159e+00°)
3.61409862639583e+02	(-3.92653947535763e+01dB,5.31152157667871e+00°)
3.62242998416668e+02	(-3.92648512413296e+01dB,5.31130479816721e+00°)
3.63078054770071e+02	(-3.92643095656509e+01dB,5.31110842623454e+00°)
3.63915036127177e+02	(-3.92637697191032e+01dB,5.31093250510792e+00°)
3.64753946925577e+02	(-3.92632316942122e+01dB,5.31077707885029e+00°)
3.65594791613094e+02	(-3.92626954835581e+01dB,5.31064219141800e+00°)
3.66437574647803e+02	(-3.92621610796832e+01dB,5.31052788660540e+00°)
3.67282300498054e+02	(-3.92616284751759e+01dB,5.31043420809709e+00°)
3.68128973642501e+02	(-3.92610976626126e+01dB,5.31036119943378e+00°)
3.68977598570119e+02	(-3.92605686345674e+01dB,5.31030890401917e+00°)
3.69828179780235e+02	(-3.92600413836510e+01dB,5.31027736514489e+00°)
3.70680721782545e+02	(-3.92595159024359e+01dB,5.31026662594608e+00°)
3.71535229097141e+02	(-3.92589921835755e+01dB,5.31027672947496e+00°)
3.72391706254537e+02	(-3.92584702196233e+01dB,5.31030771859165e+00°)
3.73250157795689e+02	(-3.92579500032748e+01dB,5.31035963611348e+00°)
3.74110588272022e+02	(-3.92574315270996e+01dB,5.31043252465141e+00°)
3.74973002245452e+02	(-3.92569147837604e+01dB,5.31052642674608e+00°)
3.75837404288413e+02	(-3.92563997659084e+01dB,5.31064138480437e+00°)
3.76703798983877e+02	(-3.92558864661824e+01dB,5.31077744110009e+00°)
3.77572190925384e+02	(-3.92553748772708e+01dB,5.31093463781304e+00°)
3.78442584717061e+02	(-3.92548649918277e+01dB,5.31111301697891e+00°)
3.79314984973650e+02	(-3.92543568025082e+01dB,5.31131262051171e+00°)
3.80189396320529e+02	(-3.92538503020564e+01dB,5.31153349025899e+00°)
3.81065823393741e+02	(-3.92533454831072e+01dB,5.31177566788150e+00°)
3.81944270840014e+02	(-3.92528423383974e+01dB,5.31203919498367e+00°)
3.82824743316790e+02	(-3.92523408606249e+01dB,5.31232411302837e+00°)
3.83707245492246e+02	(-3.92518410425237e+01dB,5.31263046338398e+00°)
3.84591782045321e+02	(-3.92513428768105e+01dB,5.31295828729291e+00°)
3.85478357665739e+02	(-3.92508463562118e+01dB,5.31330762588893e+00°)
3.86366977054037e+02	(-3.92503514734761e+01dB,5.31367852020633e+00°)
3.87257644921584e+02	(-3.92498582213702e+01dB,5.31407101117841e+00°)
3.88150365990615e+02	(-3.92493665926439e+01dB,5.31448513961665e+00°)
3.89045144994248e+02	(-3.92488765800557e+01dB,5.31492094622835e+00°)
3.89941986676510e+02	(-3.92483881764219e+01dB,5.31537847164712e+00°)
3.90840895792369e+02	(-3.92479013744886e+01dB,5.31585775635573e+00°)
3.91741877107750e+02	(-3.92474161670767e+01dB,5.31635884077625e+00°)
3.92644935399566e+02	(-3.92469325469723e+01dB,5.31688176520370e+00°)
3.93550075455744e+02	(-3.92464505070096e+01dB,5.31742656985828e+00°)
3.94457302075245e+02	(-3.92459700399968e+01dB,5.31799329484063e+00°)
3.95366620068094e+02	(-3.92454911387506e+01dB,5.31858198015441e+00°)
3.96278034255406e+02	(-3.92450137961448e+01dB,5.31919266573707e+00°)
3.97191549469406e+02	(-3.92445380050093e+01dB,5.31982539139891e+00°)
3.98107170553463e+02	(-3.92440637581955e+01dB,5.32048019686438e+00°)
3.99024902362108e+02	(-3.92435910485766e+01dB,5.32115712177343e+00°)
3.99944749761063e+02	(-3.92431198690388e+01dB,5.32185620567692e+00°)
4.00866717627268e+02	(-3.92426502124459e+01dB,5.32257748801619e+00°)
4.01790810848906e+02	(-3.92421820716965e+01dB,5.32332100815920e+00°)
4.02717034325425e+02	(-3.92417154397150e+01dB,5.32408680539605e+00°)
4.03645392967570e+02	(-3.92412503093857e+01dB,5.32487491889975e+00°)
4.04575891697408e+02	(-3.92407866736276e+01dB,5.32568538777291e+00°)
4.05508535448349e+02	(-3.92403245253987e+01dB,5.32651825105159e+00°)
4.06443329165178e+02	(-3.92398638575989e+01dB,5.32737354764701e+00°)
4.07380277804078e+02	(-3.92394046632156e+01dB,5.32825131643553e+00°)
4.08319386332657e+02	(-3.92389469351781e+01dB,5.32915159617070e+00°)
4.09260659729976e+02	(-3.92384906664765e+01dB,5.33007442555705e+00°)
4.10204102986572e+02	(-3.92380358500733e+01dB,5.33101984319730e+00°)
4.11149721104487e+02	(-3.92375824789438e+01dB,5.33198788761763e+00°)
4.12097519097295e+02	(-3.92371305460927e+01dB,5.33297859727933e+00°)
4.13047501990126e+02	(-3.92366800445324e+01dB,5.33399201056652e+00°)
4.13999674819695e+02	(-3.92362309672569e+01dB,5.33502816577094e+00°)
4.14954042634327e+02	(-3.92357833072983e+01dB,5.33608710112797e+00°)
4.15910610493986e+02	(-3.92353370576922e+01dB,5.33716885479616e+00°)
4.16869383470299e+02	(-3.92348922114814e+01dB,5.33827346486084e+00°)
4.17830366646586e+02	(-3.92344487617033e+01dB,5.33940096932710e+00°)
4.18793565117882e+02	(-3.92340067014421e+01dB,5.34055140615316e+00°)
4.19758983990971e+02	(-3.92335660237192e+01dB,5.34172481318388e+00°)
4.20726628384408e+02	(-3.92331267216686e+01dB,5.34292122825980e+00°)
4.21696503428546e+02	(-3.92326887883352e+01dB,5.34414068909389e+00°)
4.22668614265566e+02	(-3.92322522168322e+01dB,5.34538323336978e+00°)
4.23642966049504e+02	(-3.92318170003024e+01dB,5.34664889871858e+00°)
4.24619563946276e+02	(-3.92313831317944e+01dB,5.34793772264380e+00°)
4.25598413133706e+02	(-3.92309506044782e+01dB,5.34924974265538e+00°)
4.26579518801556e+02	(-3.92305194114781e+01dB,5.35058499616739e+00°)
4.27562886151549e+02	(-3.92300895459297e+01dB,5.35194352053457e+00°)
4.28548520397402e+02	(-3.92296610009975e+01dB,5.35332535306395e+00°)
4.29536426764850e+02	(-3.92292337698486e+01dB,5.35473053099961e+00°)
4.30526610491673e+02	(-3.92288078456524e+01dB,5.35615909152368e+00°)
4.31519076827728e+02	(-3.92283832215807e+01dB,5.35761107175732e+00°)
4.32513831034971e+02	(-3.92279598908427e+01dB,5.35908650878344e+00°)
4.33510878387491e+02	(-3.92275378466237e+01dB,5.36058543960950e+00°)
4.34510224171534e+02	(-3.92271170821418e+01dB,5.36210790120400e+00°)
4.35511873685530e+02	(-3.92266975906174e+01dB,5.36365393047836e+00°)
4.36515832240128e+02	(-3.92262793652642e+01dB,5.36522356428231e+00°)
4.37522105158214e+02	(-3.92258623993418e+01dB,5.36681683943778e+00°)
4.38530697774947e+02	(-3.92254466861031e+01dB,5.36843379270689e+00°)
4.39541615437786e+02	(-3.92250322187855e+01dB,5.37007446078768e+00°)
4.40554863506515e+02	(-3.92246189906546e+01dB,5.37173888034223e+00°)
4.41570447353274e+02	(-3.92242069950043e+01dB,5.37342708799756e+00°)
4.42588372362588e+02	(-3.92237962251257e+01dB,5.37513912032758e+00°)
4.43608643931394e+02	(-3.92233866742726e+01dB,5.37687501383231e+00°)
4.44631267469070e+02	(-3.92229783358010e+01dB,5.37863480502580e+00°)
4.45656248397464e+02	(-3.92225712029899e+01dB,5.38041853032558e+00°)
4.46683592150924e+02	(-3.92221652691901e+01dB,5.38222622614607e+00°)
4.47713304176323e+02	(-3.92217605276969e+01dB,5.38405792882068e+00°)
4.48745389933093e+02	(-3.92213569718993e+01dB,5.38591367469526e+00°)
4.49779854893248e+02	(-3.92209545951089e+01dB,5.38779350002270e+00°)
4.50816704541420e+02	(-3.92205533907043e+01dB,5.38969744105403e+00°)
4.51855944374882e+02	(-3.92201533520527e+01dB,5.39162553399000e+00°)
4.52897579903581e+02	(-3.92197544725179e+01dB,5.39357781498768e+00°)
4.53941616650163e+02	(-3.92193567455178e+01dB,5.39555432019674e+00°)
4.54988060150008e+02	(-3.92189601644410e+01dB,5.39755508570856e+00°)
4.56036915951256e+02	(-3.92185647226683e+01dB,5.39958014757075e+00°)
4.57088189614835e+02	(-3.92181704136562e+01dB,5.40162954183994e+00°)
4.58141886714493e+02	(-3.92177772308011e+01dB,5.40370330449817e+00°)
4.59198012836828e+02	(-3.92173851675399e+01dB,5.40580147151639e+00°)
4.60256573581315e+02	(-3.92169942173234e+01dB,5.40792407883914e+00°)
4.61317574560338e+02	(-3.92166043735949e+01dB,5.41007116237183e+00°)
4.62381021399219e+02	(-3.92162156298555e+01dB,5.41224275802244e+00°)
4.63446919736247e+02	(-3.92158279795282e+01dB,5.41443890161789e+00°)
4.64515275222708e+02	(-3.92154414160984e+01dB,5.41665962899224e+00°)
4.65586093522918e+02	(-3.92150559330695e+01dB,5.41890497596040e+00°)
4.66659380314247e+02	(-3.92146715239590e+01dB,5.42117497831624e+00°)
4.67735141287157e+02	(-3.92142881822148e+01dB,5.42346967178140e+00°)
4.68813382145223e+02	(-3.92139059014040e+01dB,5.42578909212389e+00°)
4.69894108605174e+02	(-3.92135246750547e+01dB,5.42813327506060e+00°)
4.70977326396911e+02	(-3.92131444966559e+01dB,5.43050225625787e+00°)
4.72063041263548e+02	(-3.92127653597939e+01dB,5.43289607141755e+00°)
4.73151258961438e+02	(-3.92123872579894e+01dB,5.43531475617639e+00°)
4.74241985260202e+02	(-3.92120101848207e+01dB,5.43775834618356e+00°)
4.75335225942763e+02	(-3.92116341338486e+01dB,5.44022687705506e+00°)
4.76430986805373e+02	(-3.92112590986695e+01dB,5.44272038440746e+00°)
4.77529273657648e+02	(-3.92108850728363e+01dB,5.44523890380939e+00°)
4.78630092322595e+02	(-3.92105120499764e+01dB,5.44778247085633e+00°)
4.79733448636646e+02	(-3.92101400236605e+01dB,5.45035112108934e+00°)
4.80839348449685e+02	(-3.92097689875339e+01dB,5.45294489007825e+00°)
4.81947797625084e+02	(-3.92093989352025e+01dB,5.45556381335098e+00°)
4.83058802039729e+02	(-3.92090298602985e+01dB,5.45820792643566e+00°)
4.84172367584056e+02	(-3.92086617564498e+01dB,5.46087726484226e+00°)
4.85288500162077e+02	(-3.92082946173147e+01dB,5.46357186408545e+00°)
4.86407205691418e+02	(-3.92079284365604e+01dB,5.46629175967169e+00°)
4.87528490103342e+02	(-3.92075632078273e+01dB,5.46903698707793e+00°)
4.88652359342790e+02	(-3.92071989247998e+01dB,5.47180758179659e+00°)
4.89778819368402e+02	(-3.92068355811531e+01dB,5.47460357930337e+00°)
4.90907876152559e+02	(-3.92064731705881e+01dB,5.47742501508012e+00°)
4.92039535681407e+02	(-3.92061116867753e+01dB,5.48027192457968e+00°)
4.93173803954891e+02	(-3.92057511234411e+01dB,5.48314434328205e+00°)
4.94310686986791e+02	(-3.92053914742943e+01dB,5.48604230664833e+00°)
4.95450190804745e+02	(-3.92050327330651e+01dB,5.48896585014612e+00°)
4.96592321450291e+02	(-3.92046748934656e+01dB,5.49191500922569e+00°)
4.97737084978891e+02	(-3.92043179492466e+01dB,5.49488981935673e+00°)
4.98884487459967e+02	(-3.92039618941365e+01dB,5.49789031599031e+00°)
5.00034534976933e+02	(-3.92036067219201e+01dB,5.50091653460967e+00°)
5.01187233627227e+02	(-3.92032524263329e+01dB,5.50396851066440e+00°)
5.02342589522341e+02	(-3.92028990011538e+01dB,5.50704627962946e+00°)
5.03500608787859e+02	(-3.92025464401695e+01dB,5.51014987698398e+00°)
5.04661297563483e+02	(-3.92021947371703e+01dB,5.51327933820904e+00°)
5.05824662003068e+02	(-3.92018438859279e+01dB,5.51643469877471e+00°)
5.06990708274658e+02	(-3.92014938802263e+01dB,5.51961599416018e+00°)
5.08159442560514e+02	(-3.92011447139186e+01dB,5.52282325989084e+00°)
5.09330871057149e+02	(-3.92007963808043e+01dB,5.52605653146113e+00°)
5.10504999975360e+02	(-3.92004488746992e+01dB,5.52931584437975e+00°)
5.11681835540261e+02	(-3.92001021894574e+01dB,5.53260123418449e+00°)
5.12861383991318e+02	(-3.91997563188927e+01dB,5.53591273639278e+00°)
5.14043651582379e+02	(-3.91994112568609e+01dB,5.53925038655545e+00°)
5.15228644581709e+02	(-3.91990669972171e+01dB,5.54261422022963e+00°)
5.16416369272024e+02	(-3.91987235338323e+01dB,5.54600427299068e+00°)
5.17606831950520e+02	(-3.91983808605585e+01dB,5.54942058041052e+00°)
5.18800038928914e+02	(-3.91980389712685e+01dB,5.55286317808367e+00°)
5.19995996533468e+02	(-3.91976978598683e+01dB,5.55633210163633e+00°)
5.21194711105033e+02	(-3.91973575202497e+01dB,5.55982738669641e+00°)
5.22396188999072e+02	(-3.91970179462849e+01dB,5.56334906889142e+00°)
5.23600436585702e+02	(-3.91966791318845e+01dB,5.56689718388562e+00°)
5.24807460249724e+02	(-3.91963410709832e+01dB,5.57047176737246e+00°)
5.26017266390658e+02	(-3.91960037574704e+01dB,5.57407285503042e+00°)
5.27229861422774e+02	(-3.91956671853040e+01dB,5.57770048259664e+00°)
5.28445251775132e+02	(-3.91953313483787e+01dB,5.58135468578349e+00°)
5.29663443891609e+02	(-3.91949962406747e+01dB,5.58503550037478e+00°)
5.30884444230939e+02	(-3.91946618561094e+01dB,5.58874296213103e+00°)
5.32108259266745e+02	(-3.91943281886376e+01dB,5.59247710685475e+00°)
5.33334895487572e+02	(-3.91939952322380e+01dB,5.59623797038279e+00°)
5.34564359396922e+02	(-3.91936629808485e+01dB,5.60002558854485e+00°)
5.35796657513292e+02	(-3.91933314284833e+01dB,5.60383999724029e+00°)
5.37031796370203e+02	(-3.91930005690802e+01dB,5.60768123234000e+00°)
5.38269782516239e+02	(-3.91926703966450e+01dB,5.61154932978053e+00°)
5.39510622515078e+02	(-3.91923409051767e+01dB,5.61544432551650e+00°)
5.40754322945531e+02	(-3.91920120886635e+01dB,5.61936625551870e+00°)
5.42000890401574e+02	(-3.91916839411175e+01dB,5.62331515579738e+00°)
5.43250331492383e+02	(-3.91913564565309e+01dB,5.62729106237444e+00°)
5.44502652842371e+02	(-3.91910296289373e+01dB,5.63129401132409e+00°)
5.45757861091220e+02	(-3.91907034523593e+01dB,5.63532403873940e+00°)
5.47015962893921e+02	(-3.91903779208342e+01dB,5.63938118075008e+00°)
5.48276964920803e+02	(-3.91900530283839e+01dB,5.64346547350311e+00°)
5.49540873857574e+02	(-3.91897287690540e+01dB,5.64757695318931e+00°)
5.50807696405352e+02	(-3.91894051368830e+01dB,5.65171565602376e+00°)
5.52077439280706e+02	(-3.91890821259416e+01dB,5.65588161827245e+00°)
5.53350109215685e+02	(-3.91887597302851e+01dB,5.66007487622145e+00°)
5.54625712957859e+02	(-3.91884379439787e+01dB,5.66429546619477e+00°)
5.55904257270352e+02	(-3.91881167610808e+01dB,5.66854342454344e+00°)
5.57185748931878e+02	(-3.91877961756817e+01dB,5.67281878767220e+00°)
5.58470194736779e+02	(-3.91874761818514e+01dB,5.67712159200558e+00°)
5.59757601495058e+02	(-3.91871567736876e+01dB,5.68145187402028e+00°)
5.61047976032418e+02	(-3.91868379452807e+01dB,5.68580967022267e+00°)
5.62341325190297e+02	(-3.91865196907137e+01dB,5.69019501714978e+00°)
5.63637655825902e+02	(-3.91862020041143e+01dB,5.69460795140403e+00°)
5.64936974812250e+02	(-3.91858848795638e+01dB,5.69904850959389e+00°)
5.66239289038200e+02	(-3.91855683111926e+01dB,5.70351672839760e+00°)
5.67544605408494e+02	(-3.91852522931190e+01dB,5.70801264452357e+00°)
5.68852930843788e+02	(-3.91849368194672e+01dB,5.71253629472261e+00°)
5.70164272280694e+02	(-3.91846218843663e+01dB,5.71708771578858e+00°)
5.71478636671813e+02	(-3.91843074819512e+01dB,5.72166694455898e+00°)
5.72796030985775e+02	(-3.91839936063357e+01dB,5.72627401789831e+00°)
5.74116462207274e+02	(-3.91836802516829e+01dB,5.73090897274477e+00°)
5.75439937337103e+02	(-3.91833674121606e+01dB,5.73557184608232e+00°)
5.76766463392197e+02	(-3.91830550818811e+01dB,5.74026267490059e+00°)
5.78096047405664e+02	(-3.91827432550316e+01dB,5.74498149628231e+00°)
5.79428696426826e+02	(-3.91824319257564e+01dB,5.74972834732598e+00°)
5.80764417521257e+02	(-3.91821210882266e+01dB,5.75450326519252e+00°)
5.82103217770817e+02	(-3.91818107366096e+01dB,5.75930628708594e+00°)
5.83445104273690e+02	(-3.91815008650953e+01dB,5.76413745027116e+00°)
5.84790084144426e+02	(-3.91811914678523e+01dB,5.76899679204561e+00°)
5.86138164513973e+02	(-3.91808825390495e+01dB,5.77388434975455e+00°)
5.87489352529721e+02	(-3.91805740729046e+01dB,5.77880016082336e+00°)
5.88843655355533e+02	(-3.91802660635745e+01dB,5.78374426268579e+00°)
5.90201080171789e+02	(-3.91799585052773e+01dB,5.78871669286568e+00°)
5.91561634175418e+02	(-3.91796513922012e+01dB,5.79371748891675e+00°)
5.92925324579944e+02	(-3.91793447185476e+01dB,5.79874668845213e+00°)
5.94292158615516e+02	(-3.91790384785442e+01dB,5.80380432915380e+00°)
5.95662143528954e+02	(-3.91787326663711e+01dB,5.80889044872359e+00°)
5.97035286583780e+02	(-3.91784272762781e+01dB,5.81400508496256e+00°)
5.98411595060263e+02	(-3.91781223024412e+01dB,5.81914827567524e+00°)
5.99791076255452e+02	(-3.91778177391146e+01dB,5.82432005877238e+00°)
6.01173737483221e+02	(-3.91775135804915e+01dB,5.82952047217826e+00°)
6.02559586074301e+02	(-3.91772098208220e+01dB,5.83474955390983e+00°)
6.03948629376322e+02	(-3.91769064543382e+01dB,5.84000734202811e+00°)
6.05340874753856e+02	(-3.91766034752724e+01dB,5.84529387464992e+00°)
6.06736329588448e+02	(-3.91763008778564e+01dB,5.85060918994878e+00°)
6.08135001278660e+02	(-3.91759986563132e+01dB,5.85595332614946e+00°)
6.09536897240111e+02	(-3.91756968049265e+01dB,5.86132632157572e+00°)
6.10942024905514e+02	(-3.91753953178967e+01dB,5.86672821455376e+00°)
6.12350391724715e+02	(-3.91750941895154e+01dB,5.87215904353042e+00°)
6.13762005164736e+02	(-3.91747934140083e+01dB,5.87761884696788e+00°)
6.15176872709809e+02	(-3.91744929856182e+01dB,5.88310766340005e+00°)
6.16595001861423e+02	(-3.91741928986394e+01dB,5.88862553145692e+00°)
6.18016400138357e+02	(-3.91738931473133e+01dB,5.89417248979421e+00°)
6.19441075076722e+02	(-3.91735937258896e+01dB,5.89974857713506e+00°)
6.20869034230004e+02	(-3.91732946286432e+01dB,5.90535383228273e+00°)
6.22300285169100e+02	(-3.91729958498483e+01dB,5.91098829410330e+00°)
6.23734835482360e+02	(-3.91726973837652e+01dB,5.91665200151720e+00°)
6.25172692775626e+02	(-3.91723992246579e+01dB,5.92234499351178e+00°)
