Freq.	V(4)/I(RDC_43)
1.41253754462267e+02	(-2.25990197750383e+01dB,1.67324432773167e+01°)
1.41579377995699e+02	(-2.25973583531937e+01dB,1.67688522820750e+01°)
1.41905752168901e+02	(-2.25956899023235e+01dB,1.68053312300907e+01°)
1.42232878712273e+02	(-2.25940143954070e+01dB,1.68418801964567e+01°)
1.42560759360210e+02	(-2.25923318053423e+01dB,1.68784992559542e+01°)
1.42889395851101e+02	(-2.25906421049491e+01dB,1.69151884830548e+01°)
1.43218789927346e+02	(-2.25889452669597e+01dB,1.69519479519001e+01°)
1.43548943335357e+02	(-2.25872412640331e+01dB,1.69887777363268e+01°)
1.43879857825576e+02	(-2.25855300687413e+01dB,1.70256779098360e+01°)
1.44211535152478e+02	(-2.25838116535784e+01dB,1.70626485456096e+01°)
1.44543977074584e+02	(-2.25820859909576e+01dB,1.70996897164996e+01°)
1.44877185354467e+02	(-2.25803530532092e+01dB,1.71368014950232e+01°)
1.45211161758765e+02	(-2.25786128125807e+01dB,1.71739839533580e+01°)
1.45545908058188e+02	(-2.25768652412453e+01dB,1.72112371633578e+01°)
1.45881426027526e+02	(-2.25751103112889e+01dB,1.72485611965222e+01°)
1.46217717445663e+02	(-2.25733479947184e+01dB,1.72859561240111e+01°)
1.46554784095582e+02	(-2.25715782634536e+01dB,1.73234220166246e+01°)
1.46892627764378e+02	(-2.25698010893466e+01dB,1.73609589448400e+01°)
1.47231250243263e+02	(-2.25680164441514e+01dB,1.73985669787462e+01°)
1.47570653327580e+02	(-2.25662242995570e+01dB,1.74362461881089e+01°)
1.47910838816812e+02	(-2.25644246271575e+01dB,1.74739966423055e+01°)
1.48251808514586e+02	(-2.25626173984728e+01dB,1.75118184103652e+01°)
1.48593564228691e+02	(-2.25608025849397e+01dB,1.75497115609467e+01°)
1.48936107771082e+02	(-2.25589801579161e+01dB,1.75876761623450e+01°)
1.49279440957890e+02	(-2.25571500886727e+01dB,1.76257122824695e+01°)
1.49623565609434e+02	(-2.25553123484040e+01dB,1.76638199888647e+01°)
1.49968483550228e+02	(-2.25534669082235e+01dB,1.77019993486971e+01°)
1.50314196608993e+02	(-2.25516137391555e+01dB,1.77402504287337e+01°)
1.50660706618665e+02	(-2.25497528121555e+01dB,1.77785732953828e+01°)
1.51008015416405e+02	(-2.25478840980875e+01dB,1.78169680146429e+01°)
1.51356124843611e+02	(-2.25460075677363e+01dB,1.78554346521239e+01°)
1.51705036745924e+02	(-2.25441231918079e+01dB,1.78939732730469e+01°)
1.52054752973240e+02	(-2.25422309409271e+01dB,1.79325839422338e+01°)
1.52405275379720e+02	(-2.25403307856309e+01dB,1.79712667240914e+01°)
1.52756605823798e+02	(-2.25384226963873e+01dB,1.80100216826473e+01°)
1.53108746168193e+02	(-2.25365066435681e+01dB,1.80488488814888e+01°)
1.53461698279920e+02	(-2.25345825974755e+01dB,1.80877483838162e+01°)
1.53815464030294e+02	(-2.25326505283265e+01dB,1.81267202524063e+01°)
1.54170045294946e+02	(-2.25307104062568e+01dB,1.81657645496174e+01°)
1.54525443953832e+02	(-2.25287622013149e+01dB,1.82048813373725e+01°)
1.54881661891238e+02	(-2.25268058834837e+01dB,1.82440706772035e+01°)
1.55238700995798e+02	(-2.25248414226480e+01dB,1.82833326301765e+01°)
1.55596563160498e+02	(-2.25228687886215e+01dB,1.83226672569481e+01°)
1.55955250282685e+02	(-2.25208879511335e+01dB,1.83620746177309e+01°)
1.56314764264085e+02	(-2.25188988798343e+01dB,1.84015547723046e+01°)
1.56675107010805e+02	(-2.25169015442896e+01dB,1.84411077799979e+01°)
1.57036280433345e+02	(-2.25148959139862e+01dB,1.84807336996983e+01°)
1.57398286446612e+02	(-2.25128819583363e+01dB,1.85204325898583e+01°)
1.57761126969925e+02	(-2.25108596466587e+01dB,1.85602045084499e+01°)
1.58124803927028e+02	(-2.25088289481984e+01dB,1.86000495130053e+01°)
1.58489319246101e+02	(-2.25067898321224e+01dB,1.86399676606020e+01°)
1.58854674859768e+02	(-2.25047422675133e+01dB,1.86799590078468e+01°)
1.59220872705107e+02	(-2.25026862233746e+01dB,1.87200236108842e+01°)
1.59587914723663e+02	(-2.25006216686265e+01dB,1.87601615253814e+01°)
1.59955802861457e+02	(-2.24985485721136e+01dB,1.88003728065435e+01°)
1.60324539068994e+02	(-2.24964669025944e+01dB,1.88406575090861e+01°)
1.60694125301277e+02	(-2.24943766287497e+01dB,1.88810156872498e+01°)
1.61064563517817e+02	(-2.24922777191841e+01dB,1.89214473948006e+01°)
1.61435855682638e+02	(-2.24901701424193e+01dB,1.89619526850103e+01°)
1.61808003764296e+02	(-2.24880538668906e+01dB,1.90025316106456e+01°)
1.62181009735883e+02	(-2.24859288609631e+01dB,1.90431842240008e+01°)
1.62554875575038e+02	(-2.24837950929197e+01dB,1.90839105768661e+01°)
1.62929603263962e+02	(-2.24816525309560e+01dB,1.91247107205136e+01°)
1.63305194789423e+02	(-2.24795011431990e+01dB,1.91655847057347e+01°)
1.63681652142770e+02	(-2.24773408976894e+01dB,1.92065325827966e+01°)
1.64058977319943e+02	(-2.24751717623883e+01dB,1.92475544014541e+01°)
1.64437172321482e+02	(-2.24729937051807e+01dB,1.92886502109523e+01°)
1.64816239152540e+02	(-2.24708066938690e+01dB,1.93298200600097e+01°)
1.65196179822891e+02	(-2.24686106961798e+01dB,1.93710639968285e+01°)
1.65576996346942e+02	(-2.24664056797604e+01dB,1.94123820690833e+01°)
1.65958690743745e+02	(-2.24641916121763e+01dB,1.94537743239116e+01°)
1.66341265037006e+02	(-2.24619684609147e+01dB,1.94952408079173e+01°)
1.66724721255095e+02	(-2.24597361933862e+01dB,1.95367815671706e+01°)
1.67109061431060e+02	(-2.24574947769225e+01dB,1.95783966472002e+01°)
1.67494287602633e+02	(-2.24552441787779e+01dB,1.96200860929905e+01°)
1.67880401812245e+02	(-2.24529843661222e+01dB,1.96618499489627e+01°)
1.68267406107036e+02	(-2.24507153060556e+01dB,1.97036882590050e+01°)
1.68655302538863e+02	(-2.24484369655965e+01dB,1.97456010664406e+01°)
1.69044093164315e+02	(-2.24461493116852e+01dB,1.97875884140312e+01°)
1.69433780044722e+02	(-2.24438523111835e+01dB,1.98296503439728e+01°)
1.69824365246163e+02	(-2.24415459308758e+01dB,1.98717868978940e+01°)
1.70215850839484e+02	(-2.24392301374751e+01dB,1.99139981168661e+01°)
1.70608238900301e+02	(-2.24369048976070e+01dB,1.99562840413609e+01°)
1.71001531509017e+02	(-2.24345701778267e+01dB,1.99986447112871e+01°)
1.71395730750831e+02	(-2.24322259446136e+01dB,2.00410801659738e+01°)
1.71790838715747e+02	(-2.24298721643640e+01dB,2.00835904441476e+01°)
1.72186857498589e+02	(-2.24275088034042e+01dB,2.01261755839608e+01°)
1.72583789199009e+02	(-2.24251358279805e+01dB,2.01688356229630e+01°)
1.72981635921499e+02	(-2.24227532042649e+01dB,2.02115705981108e+01°)
1.73380399775402e+02	(-2.24203608983503e+01dB,2.02543805457514e+01°)
1.73780082874926e+02	(-2.24179588762583e+01dB,2.02972655016372e+01°)
1.74180687339150e+02	(-2.24155471039317e+01dB,2.03402255009040e+01°)
1.74582215292039e+02	(-2.24131255472386e+01dB,2.03832605780763e+01°)
1.74984668862454e+02	(-2.24106941719711e+01dB,2.04263707670600e+01°)
1.75388050184164e+02	(-2.24082529438489e+01dB,2.04695561011468e+01°)
1.75792361395858e+02	(-2.24058018285128e+01dB,2.05128166129932e+01°)
1.76197604641151e+02	(-2.24033407915318e+01dB,2.05561523346352e+01°)
1.76603782068605e+02	(-2.24008697984019e+01dB,2.05995632974791e+01°)
1.77010895831730e+02	(-2.23983888145408e+01dB,2.06430495322857e+01°)
1.77418948089005e+02	(-2.23958978052968e+01dB,2.06866110691872e+01°)
1.77827941003880e+02	(-2.23933967359395e+01dB,2.07302479376591e+01°)
1.78237876744797e+02	(-2.23908855716636e+01dB,2.07739601665263e+01°)
1.78648757485193e+02	(-2.23883642776050e+01dB,2.08177477839983e+01°)
1.79060585403517e+02	(-2.23858328188087e+01dB,2.08616108175844e+01°)
1.79473362683241e+02	(-2.23832911602518e+01dB,2.09055492941469e+01°)
1.79887091512867e+02	(-2.23807392668458e+01dB,2.09495632399029e+01°)
1.80301774085945e+02	(-2.23781771034243e+01dB,2.09936526803879e+01°)
1.80717412601081e+02	(-2.23756046347493e+01dB,2.10378176404678e+01°)
1.81134009261948e+02	(-2.23730218255112e+01dB,2.10820581443342e+01°)
1.81551566277301e+02	(-2.23704286403282e+01dB,2.11263742154987e+01°)
1.81970085860986e+02	(-2.23678250437474e+01dB,2.11707658767900e+01°)
1.82389570231952e+02	(-2.23652110002473e+01dB,2.12152331503571e+01°)
1.82810021614262e+02	(-2.23625864742339e+01dB,2.12597760576537e+01°)
1.83231442237109e+02	(-2.23599514300411e+01dB,2.13043946194353e+01°)
1.83653834334822e+02	(-2.23573058319332e+01dB,2.13490888557606e+01°)
1.84077200146883e+02	(-2.23546496441065e+01dB,2.13938587859910e+01°)
1.84501541917935e+02	(-2.23519828306884e+01dB,2.14387044287832e+01°)
1.84926861897795e+02	(-2.23493053557347e+01dB,2.14836258020787e+01°)
1.85353162341469e+02	(-2.23466171832280e+01dB,2.15286229230940e+01°)
1.85780445509157e+02	(-2.23439182770907e+01dB,2.15736958083494e+01°)
1.86208713666274e+02	(-2.23412086011731e+01dB,2.16188444736349e+01°)
1.86637969083454e+02	(-2.23384881192519e+01dB,2.16640689339994e+01°)
1.87068214036567e+02	(-2.23357567950463e+01dB,2.17093692037898e+01°)
1.87499450806729e+02	(-2.23330145922008e+01dB,2.17547452966001e+01°)
1.87931681680314e+02	(-2.23302614742951e+01dB,2.18001972252928e+01°)
1.88364908948967e+02	(-2.23274974048414e+01dB,2.18457250019878e+01°)
1.88799134909616e+02	(-2.23247223472833e+01dB,2.18913286380539e+01°)
1.89234361864485e+02	(-2.23219362650043e+01dB,2.19370081441260e+01°)
1.89670592121102e+02	(-2.23191391213120e+01dB,2.19827635300597e+01°)
1.90107827992317e+02	(-2.23163308794580e+01dB,2.20285948049785e+01°)
1.90546071796312e+02	(-2.23135115026273e+01dB,2.20745019772405e+01°)
1.90985325856611e+02	(-2.23106809539329e+01dB,2.21204850544201e+01°)
1.91425592502095e+02	(-2.23078391964337e+01dB,2.21665440433494e+01°)
1.91866874067016e+02	(-2.23049861931134e+01dB,2.22126789500587e+01°)
1.92309172891003e+02	(-2.23021219069027e+01dB,2.22588897798291e+01°)
1.92752491319080e+02	(-2.22992463006590e+01dB,2.23051765371349e+01°)
1.93196831701679e+02	(-2.22963593371845e+01dB,2.23515392256863e+01°)
1.93642196394647e+02	(-2.22934609792172e+01dB,2.23979778484004e+01°)
1.94088587759264e+02	(-2.22905511894273e+01dB,2.24444924073861e+01°)
1.94536008162253e+02	(-2.22876299304300e+01dB,2.24910829039750e+01°)
1.94984459975791e+02	(-2.22846971647714e+01dB,2.25377493386764e+01°)
1.95433945577526e+02	(-2.22817528549481e+01dB,2.25844917112272e+01°)
1.95884467350585e+02	(-2.22787969633835e+01dB,2.26313100205211e+01°)
1.96336027683591e+02	(-2.22758294524506e+01dB,2.26782042646672e+01°)
1.96788628970671e+02	(-2.22728502844544e+01dB,2.27251744409347e+01°)
1.97242273611472e+02	(-2.22698594216465e+01dB,2.27722205457905e+01°)
1.97696964011172e+02	(-2.22668568262155e+01dB,2.28193425748651e+01°)
1.98152702580496e+02	(-2.22638424602948e+01dB,2.28665405229708e+01°)
1.98609491735723e+02	(-2.22608162859569e+01dB,2.29138143840807e+01°)
1.99067333898705e+02	(-2.22577782652174e+01dB,2.29611641513339e+01°)
1.99526231496874e+02	(-2.22547283600336e+01dB,2.30085898170267e+01°)
1.99986186963261e+02	(-2.22516665323084e+01dB,2.30560913726191e+01°)
2.00447202736502e+02	(-2.22485927438846e+01dB,2.31036688087127e+01°)
2.00909281260859e+02	(-2.22455069565548e+01dB,2.31513221150738e+01°)
2.01372424986225e+02	(-2.22424091320472e+01dB,2.31990512805884e+01°)
2.01836636368142e+02	(-2.22392992320459e+01dB,2.32468562933144e+01°)
2.02301917867813e+02	(-2.22361772181699e+01dB,2.32947371404162e+01°)
2.02768271952114e+02	(-2.22330430519900e+01dB,2.33426938082082e+01°)
2.03235701093608e+02	(-2.22298966950194e+01dB,2.33907262821228e+01°)
2.03704207770558e+02	(-2.22267381087266e+01dB,2.34388345467411e+01°)
2.04173794466939e+02	(-2.22235672545166e+01dB,2.34870185857355e+01°)
2.04644463672453e+02	(-2.22203840937475e+01dB,2.35352783819110e+01°)
2.05116217882542e+02	(-2.22171885877262e+01dB,2.35836139171867e+01°)
2.05589059598400e+02	(-2.22139806977049e+01dB,2.36320251725827e+01°)
2.06062991326986e+02	(-2.22107603848895e+01dB,2.36805121282372e+01°)
2.06538015581038e+02	(-2.22075276104347e+01dB,2.37290747633876e+01°)
2.07014134879090e+02	(-2.22042823354396e+01dB,2.37777130563529e+01°)
2.07491351745476e+02	(-2.22010245209640e+01dB,2.38264269845747e+01°)
2.07969668710355e+02	(-2.21977541280096e+01dB,2.38752165245585e+01°)
2.08449088309714e+02	(-2.21944711175364e+01dB,2.39240816519154e+01°)
2.08929613085389e+02	(-2.21911754504545e+01dB,2.39730223413323e+01°)
2.09411245585075e+02	(-2.21878670876246e+01dB,2.40220385665694e+01°)
2.09893988362338e+02	(-2.21845459898654e+01dB,2.40711303004753e+01°)
2.10377843976633e+02	(-2.21812121179458e+01dB,2.41202975149592e+01°)
2.10862814993314e+02	(-2.21778654325923e+01dB,2.41695401810078e+01°)
2.11348903983650e+02	(-2.21745058944825e+01dB,2.42188582686598e+01°)
2.11836113524835e+02	(-2.21711334642537e+01dB,2.42682517470269e+01°)
2.12324446200007e+02	(-2.21677481024965e+01dB,2.43177205842684e+01°)
2.12813904598256e+02	(-2.21643497697599e+01dB,2.43672647476013e+01°)
2.13304491314643e+02	(-2.21609384265507e+01dB,2.44168842032946e+01°)
2.13796208950208e+02	(-2.21575140333316e+01dB,2.44665789166558e+01°)
2.14289060111991e+02	(-2.21540765505286e+01dB,2.45163488520487e+01°)
2.14783047413038e+02	(-2.21506259385151e+01dB,2.45661939728414e+01°)
2.15278173472422e+02	(-2.21471621576405e+01dB,2.46161142414848e+01°)
2.15774440915251e+02	(-2.21436851682032e+01dB,2.46661096194268e+01°)
2.16271852372687e+02	(-2.21401949304649e+01dB,2.47161800671505e+01°)
2.16770410481954e+02	(-2.21366914046498e+01dB,2.47663255441656e+01°)
2.17270117886359e+02	(-2.21331745509458e+01dB,2.48165460090068e+01°)
2.17770977235300e+02	(-2.21296443295005e+01dB,2.48668414192163e+01°)
2.18272991184285e+02	(-2.21261007004241e+01dB,2.49172117313473e+01°)
2.18776162394940e+02	(-2.21225436237987e+01dB,2.49676569009857e+01°)
2.19280493535029e+02	(-2.21189730596582e+01dB,2.50181768826856e+01°)
2.19785987278467e+02	(-2.21153889680138e+01dB,2.50687716300387e+01°)
2.20292646305330e+02	(-2.21117913088354e+01dB,2.51194410956149e+01°)
2.20800473301874e+02	(-2.21081800420622e+01dB,2.51701852309877e+01°)
2.21309470960548e+02	(-2.21045551275979e+01dB,2.52210039867132e+01°)
2.21819641980006e+02	(-2.21009165253198e+01dB,2.52718973123548e+01°)
2.22330989065124e+02	(-2.20972641950681e+01dB,2.53228651564433e+01°)
2.22843514927014e+02	(-2.20935980966573e+01dB,2.53739074665062e+01°)
2.23357222283037e+02	(-2.20899181898658e+01dB,2.54250241890316e+01°)
2.23872113856818e+02	(-2.20862244344467e+01dB,2.54762152694940e+01°)
2.24388192378260e+02	(-2.20825167901228e+01dB,2.55274806523357e+01°)
2.24905460583562e+02	(-2.20787952165899e+01dB,2.55788202809700e+01°)
2.25423921215227e+02	(-2.20750596735183e+01dB,2.56302340977797e+01°)
2.25943577022081e+02	(-2.20713101205444e+01dB,2.56817220440882e+01°)
2.26464430759290e+02	(-2.20675465172884e+01dB,2.57332840602058e+01°)
2.26986485188366e+02	(-2.20637688233349e+01dB,2.57849200853662e+01°)
2.27509743077191e+02	(-2.20599769982562e+01dB,2.58366300577926e+01°)
2.28034207200025e+02	(-2.20561710015885e+01dB,2.58884139146175e+01°)
2.28559880337526e+02	(-2.20523507928526e+01dB,2.59402715919432e+01°)
2.29086765276761e+02	(-2.20485163315451e+01dB,2.59922030248077e+01°)
2.29614864811220e+02	(-2.20446675771421e+01dB,2.60442081471914e+01°)
2.30144181740834e+02	(-2.20408044890949e+01dB,2.60962868919972e+01°)
2.30674718871990e+02	(-2.20369270268378e+01dB,2.61484391910708e+01°)
2.31206479017543e+02	(-2.20330351497841e+01dB,2.62006649751814e+01°)
2.31739464996831e+02	(-2.20291288173333e+01dB,2.62529641740402e+01°)
2.32273679635694e+02	(-2.20252079888582e+01dB,2.63053367162529e+01°)
2.32809125766484e+02	(-2.20212726237254e+01dB,2.63577825293798e+01°)
2.33345806228083e+02	(-2.20173226812730e+01dB,2.64103015398595e+01°)
2.33883723865918e+02	(-2.20133581208357e+01dB,2.64628936730831e+01°)
2.34422881531975e+02	(-2.20093789017228e+01dB,2.65155588533186e+01°)
2.34963282084814e+02	(-2.20053849832351e+01dB,2.65682970037593e+01°)
2.35504928389584e+02	(-2.20013763246618e+01dB,2.66211080465089e+01°)
2.36047823318040e+02	(-2.19973528852737e+01dB,2.66739919025536e+01°)
2.36591969748558e+02	(-2.19933146243363e+01dB,2.67269484917993e+01°)
2.37137370566148e+02	(-2.19892615011011e+01dB,2.67799777330378e+01°)
2.37684028662470e+02	(-2.19851934748087e+01dB,2.68330795439507e+01°)
2.38231946935852e+02	(-2.19811105046933e+01dB,2.68862538411203e+01°)
2.38781128291300e+02	(-2.19770125499762e+01dB,2.69395005400008e+01°)
2.39331575640521e+02	(-2.19728995698776e+01dB,2.69928195549526e+01°)
2.39883291901931e+02	(-2.19687715236068e+01dB,2.70462107992061e+01°)
2.40436280000676e+02	(-2.19646283703640e+01dB,2.70996741848578e+01°)
2.40990542868642e+02	(-2.19604700693542e+01dB,2.71532096229161e+01°)
2.41546083444476e+02	(-2.19562965797663e+01dB,2.72068170232231e+01°)
2.42102904673600e+02	(-2.19521078607953e+01dB,2.72604962945233e+01°)
2.42661009508224e+02	(-2.19479038716280e+01dB,2.73142473444120e+01°)
2.43220400907364e+02	(-2.19436845714529e+01dB,2.73680700793618e+01°)
2.43781081836857e+02	(-2.19394499194547e+01dB,2.74219644046977e+01°)
2.44343055269379e+02	(-2.19351998748193e+01dB,2.74759302246120e+01°)
2.44906324184456e+02	(-2.19309343967352e+01dB,2.75299674421587e+01°)
2.45470891568485e+02	(-2.19266534443907e+01dB,2.75840759592433e+01°)
2.46036760414744e+02	(-2.19223569769769e+01dB,2.76382556766244e+01°)
2.46603933723416e+02	(-2.19180449536908e+01dB,2.76925064939199e+01°)
2.47172414501595e+02	(-2.19137173337285e+01dB,2.77468283095782e+01°)
2.47742205763310e+02	(-2.19093740762973e+01dB,2.78012210209146e+01°)
2.48313310529539e+02	(-2.19050151406075e+01dB,2.78556845240781e+01°)
2.48885731828221e+02	(-2.19006404858768e+01dB,2.79102187140592e+01°)
2.49459472694277e+02	(-2.18962500713331e+01dB,2.79648234846964e+01°)
2.50034536169624e+02	(-2.18918438562068e+01dB,2.80194987286433e+01°)
2.50610925303193e+02	(-2.18874217997473e+01dB,2.80742443374204e+01°)
2.51188643150939e+02	(-2.18829838612087e+01dB,2.81290602013595e+01°)
2.51767692775867e+02	(-2.18785299998566e+01dB,2.81839462096234e+01°)
2.52348077248039e+02	(-2.18740601749737e+01dB,2.82389022502192e+01°)
2.52929799644596e+02	(-2.18695743458511e+01dB,2.82939282099622e+01°)
2.53512863049772e+02	(-2.18650724717960e+01dB,2.83490239744987e+01°)
2.54097270554911e+02	(-2.18605545121349e+01dB,2.84041894283107e+01°)
2.54683025258485e+02	(-2.18560204262039e+01dB,2.84594244546776e+01°)
2.55270130266106e+02	(-2.18514701733617e+01dB,2.85147289357162e+01°)
2.55858588690545e+02	(-2.18469037129813e+01dB,2.85701027523459e+01°)
2.56448403651752e+02	(-2.18423210044578e+01dB,2.86255457843111e+01°)
2.57039578276867e+02	(-2.18377220072069e+01dB,2.86810579101715e+01°)
2.57632115700238e+02	(-2.18331066806636e+01dB,2.87366390072915e+01°)
2.58226019063440e+02	(-2.18284749842826e+01dB,2.87922889518362e+01°)
2.58821291515290e+02	(-2.18238268775492e+01dB,2.88480076188054e+01°)
2.59417936211862e+02	(-2.18191623199633e+01dB,2.89037948819720e+01°)
2.60015956316508e+02	(-2.18144812710586e+01dB,2.89596506139442e+01°)
2.60615354999870e+02	(-2.18097836903885e+01dB,2.90155746861110e+01°)
2.61216135439901e+02	(-2.18050695375344e+01dB,2.90715669686657e+01°)
2.61818300821879e+02	(-2.18003387721088e+01dB,2.91276273306133e+01°)
2.62421854338424e+02	(-2.17955913537514e+01dB,2.91837556397504e+01°)
2.63026799189518e+02	(-2.17908272421314e+01dB,2.92399517626691e+01°)
2.63633138582518e+02	(-2.17860463969484e+01dB,2.92962155647542e+01°)
2.64240875732175e+02	(-2.17812487779367e+01dB,2.93525469101952e+01°)
2.64850013860650e+02	(-2.17764343448586e+01dB,2.94089456619552e+01°)
2.65460556197534e+02	(-2.17716030575170e+01dB,2.94654116818135e+01°)
2.66072505979861e+02	(-2.17667548757416e+01dB,2.95219448303094e+01°)
2.66685866452128e+02	(-2.17618897594073e+01dB,2.95785449668047e+01°)
2.67300640866311e+02	(-2.17570076684212e+01dB,2.96352119494309e+01°)
2.67916832481883e+02	(-2.17521085627282e+01dB,2.96919456351049e+01°)
2.68534444565830e+02	(-2.17471924023094e+01dB,2.97487458795187e+01°)
2.69153480392671e+02	(-2.17422591471963e+01dB,2.98056125371867e+01°)
2.69773943244471e+02	(-2.17373087574500e+01dB,2.98625454613631e+01°)
2.70395836410864e+02	(-2.17323411931807e+01dB,2.99195445041107e+01°)
2.71019163189064e+02	(-2.17273564145398e+01dB,2.99766095162659e+01°)
2.71643926883888e+02	(-2.17223543817222e+01dB,3.00337403474425e+01°)
2.72270130807770e+02	(-2.17173350549704e+01dB,3.00909368460431e+01°)
2.72897778280783e+02	(-2.17122983945729e+01dB,3.01481988592469e+01°)
2.73526872630650e+02	(-2.17072443608623e+01dB,3.02055262329990e+01°)
2.74157417192767e+02	(-2.17021729142236e+01dB,3.02629188120366e+01°)
2.74789415310219e+02	(-2.16970840150904e+01dB,3.03203764398694e+01°)
2.75422870333795e+02	(-2.16919776239477e+01dB,3.03778989587868e+01°)
2.76057785622013e+02	(-2.16868537013310e+01dB,3.04354862098490e+01°)
2.76694164541130e+02	(-2.16817122078262e+01dB,3.04931380328815e+01°)
2.77332010465163e+02	(-2.16765531040797e+01dB,3.05508542665108e+01°)
2.77971326775907e+02	(-2.16713763507864e+01dB,3.06086347481119e+01°)
2.78612116862956e+02	(-2.16661819087007e+01dB,3.06664793138465e+01°)
2.79254384123712e+02	(-2.16609697386343e+01dB,3.07243877986521e+01°)
2.79898131963415e+02	(-2.16557398014551e+01dB,3.07823600362298e+01°)
2.80543363795150e+02	(-2.16504920580888e+01dB,3.08403958590485e+01°)
2.81190083039872e+02	(-2.16452264695289e+01dB,3.08984950983779e+01°)
2.81838293126424e+02	(-2.16399429968200e+01dB,3.09566575842213e+01°)
2.82487997491549e+02	(-2.16346416010811e+01dB,3.10148831453986e+01°)
2.83139199579916e+02	(-2.16293222434861e+01dB,3.10731716094690e+01°)
2.83791902844134e+02	(-2.16239848852737e+01dB,3.11315228027631e+01°)
2.84446110744769e+02	(-2.16186294877548e+01dB,3.11899365504095e+01°)
2.85101826750369e+02	(-2.16132560123005e+01dB,3.12484126762815e+01°)
2.85759054337472e+02	(-2.16078644203566e+01dB,3.13069510030521e+01°)
2.86417796990636e+02	(-2.16024546734319e+01dB,3.13655513521414e+01°)
2.87078058202447e+02	(-2.15970267331054e+01dB,3.14242135437419e+01°)
2.87739841473545e+02	(-2.15915805610373e+01dB,3.14829373968593e+01°)
2.88403150312638e+02	(-2.15861161189497e+01dB,3.15417227292288e+01°)
2.89067988236525e+02	(-2.15806333686425e+01dB,3.16005693573774e+01°)
2.89734358770110e+02	(-2.15751322719878e+01dB,3.16594770965942e+01°)
2.90402265446422e+02	(-2.15696127909436e+01dB,3.17184457609855e+01°)
2.91071711806638e+02	(-2.15640748875270e+01dB,3.17774751633587e+01°)
2.91742701400094e+02	(-2.15585185238514e+01dB,3.18365651153711e+01°)
2.92415237784311e+02	(-2.15529436620971e+01dB,3.18957154274066e+01°)
2.93089324525009e+02	(-2.15473502645309e+01dB,3.19549259086504e+01°)
2.93764965196130e+02	(-2.15417382935012e+01dB,3.20141963670658e+01°)
2.94442163379853e+02	(-2.15361077114351e+01dB,3.20735266093791e+01°)
2.95120922666615e+02	(-2.15304584808486e+01dB,3.21329164411159e+01°)
2.95801246655131e+02	(-2.15247905643361e+01dB,3.21923656665568e+01°)
2.96483138952411e+02	(-2.15191039245868e+01dB,3.22518740887980e+01°)
2.97166603173779e+02	(-2.15133985243692e+01dB,3.23114415096859e+01°)
2.97851642942896e+02	(-2.15076743265445e+01dB,3.23710677298690e+01°)
2.98538261891772e+02	(-2.15019312940633e+01dB,3.24307525487785e+01°)
2.99226463660795e+02	(-2.14961693899628e+01dB,3.24904957646154e+01°)
2.99916251898741e+02	(-2.14903885773785e+01dB,3.25502971743940e+01°)
3.00607630262799e+02	(-2.14845888195341e+01dB,3.26101565738971e+01°)
3.01300602418588e+02	(-2.14787700797494e+01dB,3.26700737577053e+01°)
3.01995172040178e+02	(-2.14729323214362e+01dB,3.27300485191764e+01°)
3.02691342810107e+02	(-2.14670755081069e+01dB,3.27900806504787e+01°)
3.03389118419403e+02	(-2.14611996033718e+01dB,3.28501699425750e+01°)
3.04088502567604e+02	(-2.14553045709347e+01dB,3.29103161852013e+01°)
3.04789498962774e+02	(-2.14493903746030e+01dB,3.29705191669072e+01°)
3.05492111321527e+02	(-2.14434569782848e+01dB,3.30307786750393e+01°)
3.06196343369043e+02	(-2.14375043459920e+01dB,3.30910944957507e+01°)
3.06902198839091e+02	(-2.14315324418332e+01dB,3.31514664139687e+01°)
3.07609681474046e+02	(-2.14255412300294e+01dB,3.32118942134595e+01°)
3.08318795024911e+02	(-2.14195306749029e+01dB,3.32723776767749e+01°)
3.09029543251334e+02	(-2.14135007408833e+01dB,3.33329165852769e+01°)
3.09741929921633e+02	(-2.14074513925060e+01dB,3.33935107191294e+01°)
3.10455958812811e+02	(-2.14013825944203e+01dB,3.34541598573269e+01°)
3.11171633710577e+02	(-2.13952943113818e+01dB,3.35148637776614e+01°)
3.11888958409369e+02	(-2.13891865082596e+01dB,3.35756222567500e+01°)
3.12607936712371e+02	(-2.13830591500325e+01dB,3.36364350700159e+01°)
3.13328572431534e+02	(-2.13769122017961e+01dB,3.36973019917151e+01°)
3.14050869387597e+02	(-2.13707456287588e+01dB,3.37582227949190e+01°)
3.14774831410106e+02	(-2.13645593962441e+01dB,3.38191972515181e+01°)
3.15500462337437e+02	(-2.13583534696948e+01dB,3.38802251322416e+01°)
3.16227766016813e+02	(-2.13521278146685e+01dB,3.39413062066323e+01°)
3.16956746304324e+02	(-2.13458823968490e+01dB,3.40024402430950e+01°)
3.17687407064952e+02	(-2.13396171820326e+01dB,3.40636270088353e+01°)
3.18419752172587e+02	(-2.13333321361407e+01dB,3.41248662699092e+01°)
3.19153785510051e+02	(-2.13270272252193e+01dB,3.41861577912224e+01°)
3.19889510969114e+02	(-2.13207024154335e+01dB,3.42475013365012e+01°)
3.20626932450521e+02	(-2.13143576730788e+01dB,3.43088966683418e+01°)
3.21366053864006e+02	(-2.13079929645723e+01dB,3.43703435481664e+01°)
